"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 176","","1356.6","207","","","","","","","","1769.7","50.444"
"Unknown 177","","1357.6","192","","","","","","","","1770.8","80.936"
"Unknown 178","","1360.2","341","","","","","","","","1773.7","93.830"
"Unknown 179","","1361.4","215","","","","","","","","1775.1","1027.6"
"Unknown 18","","473.6","169","","","","","","","","1062.3","35.300"
"Unknown 180","","1363.6","220","","","","","","","","1777.5","1087.4"
"Unknown 181","","1371.6","220","","","","","","","","1786.4","806.25"
"Unknown 182","","1380","162","","","","","","","","1795.8","74.873"
"Unknown 183","","1387.4","323","","","","","","","","1804.0","66.334"
"Unknown 184","","1395","323","","","","","","","","1812.5","79.454"
"Unknown 185","","1396","104","","","","","","","","1813.6","55.486"
"Unknown 186","","1396.4","142","","","","","","","","1814.0","146.31"
"Unknown 187","","1402.4","323","","","","","","","","1820.7","80.789"
"Unknown 188","","1405.2","250","","","","","","","","1823.8","155.48"
"Unknown 189","","1405.6","162","","","","","","","","1824.3","333.42"
"Unknown 19","","477.4","168","","","","","","","","1064.8","36.950"
"Unknown 190","","1408.6","217","","","","","","","","1827.6","1152.8"
"Unknown 191","","1409.2","220","","","","","","","","1828.3","56.485"
"Unknown 192","","1409.6","323","","","","","","","","1828.7","80.521"
"Unknown 193","","1412.8","175","","","","","","","","1832.3","69.023"
"Unknown 194","","1417.2","217","","","","","","","","1837.2","680.58"
"Unknown 195","","1417.8","101","","","","","","","","1837.9","65.762"
"Unknown 196","","1418.8","86","","","","","","","","1839.0","44.113"
"Unknown 197","","1419.6","88","","","","","","","","1839.9","81.373"
"Unknown 198","","1424.8","234","","","","","","","","1845.7","81.297"
"Unknown 199","","1425.2","128","","","","","","","","1846.1","131.44"
"Unknown 2","","351","131","","","","","","","","980.52","699.07"
"Unknown 20","","482.6","190","","","","","","","","1068.3","78.384"
"Unknown 200","","1428.4","285","","","","","","","","1849.7","47.339"
"Unknown 201","","1429.8","174","","","","","","","","1851.2","2816.6"
"Unknown 202","","1431.4","324","","","","","","","","1853.0","51.907"
"Unknown 203","","1431.8","207","","","","","","","","1853.5","123.00"
"Unknown 204","","1432.6","248","","","","","","","","1854.3","128.72"
"Unknown 205","","1436.2","145","","","","","","","","1858.4","163.60"
"Unknown 206","","1437","162","","","","","","","","1859.2","222.62"
"Unknown 207","","1438.6","217","","","","","","","","1861.0","3234.5"
"Unknown 208","","1439.2","112","","","","","","","","1861.7","49.413"
"Unknown 209","","1441","162","","","","","","","","1863.7","89.057"
"Unknown 21","","509.6","72","","","","","","","","1086.3","694.13"
"Unknown 210","","1445.4","264","","","","","","","","1868.6","193.10"
"Unknown 211","","1448.6","206","","","","","","","","1872.2","1792.7"
"Unknown 212","","1448.8","307","","","","","","","","1872.4","490.61"
"Unknown 213","","1457.2","78","","","","","","","","1881.7","52.843"
"Unknown 214","","1458.8","349","","","","","","","","1883.5","1895.4"
"Unknown 215","","1459.8","79","","","","","","","","1884.6","16.371"
"Unknown 216","","1460.4","179","","","","","","","","1885.3","3770.8"
"Unknown 217","","1466.4","372","","","","","","","","1892.0","352.00"
"Unknown 218","","1468.6","471","","","","","","","","1894.4","4023.6"
"Unknown 219","","1469.6","77","","","","","","","","1895.5","1713.2"
"Unknown 22","","519","116","","","","","","","","1092.6","169.29"
"Unknown 220","","1472.2","179","","","","","","","","1898.4","1435.4"
"Unknown 221","","1474.8","127","","","","","","","","1901.9","251.16"
"Unknown 222","","1476.6","76","","","","","","","","1904.8","289.22"
"Unknown 223","","1477.4","92","","","","","","","","1906.0","641.85"
"Unknown 224","","1478.4","415","","","","","","","","1907.6","36.605"
"Unknown 225","","1479.4","237","","","","","","","","1909.2","12739"
"Unknown 226","","1480","83","","","","","","","","1910.2","314.89"
"Unknown 227","","1480.4","79","","","","","","","","1910.8","164.64"
"Unknown 228","","1484","307","","","","","","","","1916.5","78.899"
"Unknown 229","","1484.4","156","","","","","","","","1917.2","567.70"
"Unknown 23","","528.8","204","","","","","","","","1099.1","63.889"
"Unknown 230","","1488","237","","","","","","","","1922.9","63.024"
"Unknown 231","","1488.2","340","","","","","","","","1923.2","32.250"
"Unknown 232","","1491.4","333","","","","","","","","1928.3","35.156"
"Unknown 233","","1497.6","354","","","","","","","","1938.2","45.749"
"Unknown 234","","1499.6","109","","","","","","","","1941.4","64.128"
"Unknown 235","","1506","367","","","","","","","","1951.5","52.086"
"Unknown 236","","1509.6","367","","","","","","","","1957.3","5118.3"
"Unknown 237","","1510","189","","","","","","","","1957.9","1035.6"
"Unknown 238","","1510.2","97","","","","","","","","1958.2","114.35"
"Unknown 239","","1514.2","71","","","","","","","","1964.6","508.09"
"Unknown 24","","529.4","116","","","","","","","","1099.5","7580.2"
"Unknown 240","","1516.6","367","","","","","","","","1968.4","60.087"
"Unknown 241","","1517.4","293","","","","","","","","1969.7","31.265"
"Unknown 242","","1518.2","136","","","","","","","","1970.9","109.23"
"Unknown 243","","1522.2","156","","","","","","","","1977.3","313.39"
"Unknown 244","","1523.4","206","","","","","","","","1979.2","28960"
"Unknown 245","","1524.2","367","","","","","","","","1980.5","1162.1"
"Unknown 246","","1530.2","196","","","","","","","","1990.0","111.18"
"Unknown 247","","1533.2","221","","","","","","","","1994.8","120.67"
"Unknown 248","","1534.4","292","","","","","","","","1996.7","118.75"
"Unknown 249","","1534.8","201","","","","","","","","1997.3","333.58"
"Unknown 25","","537.2","124","","","","","","","","1104.7","244.06"
"Unknown 250","","1539","227","","","","","","","","2004.0","163.65"
"Unknown 251","","1545.4","88","","","","","","","","2014.2","203.33"
"Unknown 252","","1549","140","","","","","","","","2019.9","23.738"
"Unknown 253","","1552.8","155","","","","","","","","2026.0","206.05"
"Unknown 254","","1554","318","","","","","","","","2027.9","129.43"
"Unknown 255","","1555.6","221","","","","","","","","2030.4","26018"
"Unknown 256","","1555.8","85","","","","","","","","2030.8","1538.2"
"Unknown 257","","1567","179","","","","","","","","2048.6","210.84"
"Unknown 258","","1571.2","418","","","","","","","","2055.2","24.421"
"Unknown 259","","1571.4","402","","","","","","","","2055.6","45.040"
"Unknown 26","","541","116","","","","","","","","1107.3","191.47"
"Unknown 260","","1573","313","","","","","","","","2058.1","1523.0"
"Unknown 261","","1583.6","147","","","","","","","","2075.0","20.673"
"Unknown 262","","1591","206","","","","","","","","2086.7","18542"
"Unknown 263","","1591.8","217","","","","","","","","2088.0","5258.4"
"Unknown 264","","1601.2","324","","","","","","","","2103.0","19.634"
"Unknown 265","","1605.2","112","","","","","","","","2109.3","1025.4"
"Unknown 266","","1621","325","","","","","","","","2134.5","26.855"
"Unknown 267","","1622.8","151","","","","","","","","2137.3","103.66"
"Unknown 268","","1624","125","","","","","","","","2139.2","2018.3"
"Unknown 269","","1625.2","156","","","","","","","","2141.1","82.681"
"Unknown 27","","547.2","102","","","","","","","","1111.4","192.50"
"Unknown 270","","1630.4","147","","","","","","","","2149.4","64.030"
"Unknown 271","","1634.2","140","","","","","","","","2155.5","40.848"
"Unknown 272","","1636","315","","","","","","","","2158.3","53.321"
"Unknown 273","","1641","174","","","","","","","","2166.3","134.38"
"Unknown 274","","1642","157","","","","","","","","2167.9","81.534"
"Unknown 275","","1644.2","213","","","","","","","","2171.4","5927.7"
"Unknown 276","","1647.2","220","","","","","","","","2176.1","53.336"
"Unknown 277","","1649.4","324","","","","","","","","2179.6","32.755"
"Unknown 278","","1650","290","","","","","","","","2180.6","116.15"
"Unknown 279","","1651.4","354","","","","","","","","2182.8","2692.4"
"Unknown 28","","549.8","116","","","","","","","","1113.1","72.432"
"Unknown 280","","1653.4","167","","","","","","","","2186.0","5627.5"
"Unknown 281","","1656.4","243","","","","","","","","2190.8","19.622"
"Unknown 282","","1657.2","181","","","","","","","","2192.0","170.62"
"Unknown 283","","1659.6","235","","","","","","","","2195.9","90.534"
"Unknown 284","","1662","71","","","","","","","","2199.7","4236.1"
"Unknown 285","","1663.6","147","","","","","","","","2203.3","72.154"
"Unknown 286","","1664.6","202","","","","","","","","2205.7","1274.7"
"Unknown 287","","1665.4","236","","","","","","","","2207.6","152.27"
"Unknown 288","","1671","128","","","","","","","","2220.9","289.93"
"Unknown 289","","1677","147","","","","","","","","2235.1","52.173"
"Unknown 29","","557.6","102","","","","","","","","1118.3","7490.4"
"Unknown 290","","1677.6","172","","","","","","","","2236.5","85.671"
"Unknown 291","","1679.6","100","","","","","","","","2241.3","46.322"
"Unknown 292","","1682.4","129","","","","","","","","2247.9","2411.0"
"Unknown 293","","1683","354","","","","","","","","2249.3","102.99"
"Unknown 294","","1685","85","","","","","","","","2254.1","64.077"
"Unknown 295","","1700.8","147","","","","","","","","2291.5","57.446"
"Unknown 296","","1702.4","104","","","","","","","","2295.3","47.878"
"Unknown 297","","1703.2","220","","","","","","","","2297.2","50.416"
"Unknown 298","","1707.4","387","","","","","","","","2307.2","50.901"
"Unknown 299","","1712.6","387","","","","","","","","2319.5","176.88"
"Unknown 3","","352.2","221","","","","","","","","981.32","690.36"
"Unknown 30","","566","83","","","","","","","","1123.9","25.746"
"Unknown 300","","1714.8","98","","","","","","","","2324.7","193.11"
"Unknown 301","","1715.8","110","","","","","","","","2327.1","52.765"
"Unknown 302","","1716.2","208","","","","","","","","2328.1","372.20"
"Unknown 303","","1719.4","147","","","","","","","","2335.7","139.49"
"Unknown 304","","1721.2","167","","","","","","","","2339.9","466.85"
"Unknown 305","","1722.4","147","","","","","","","","2342.8","75.249"
"Unknown 306","","1728","147","","","","","","","","2356.0","65.444"
"Unknown 307","","1730.2","161","","","","","","","","2361.3","29.043"
"Unknown 308","","1732","167","","","","","","","","2365.5","424.96"
"Unknown 309","","1734","147","","","","","","","","2370.3","112.80"
"Unknown 31","","578.6","106","","","","","","","","1132.4","153.41"
"Unknown 310","","1736.2","147","","","","","","","","2375.5","104.94"
"Unknown 311","","1745","72","","","","","","","","2396.4","83.912"
"Unknown 312","","1748.8","179","","","","","","","","2405.4","37.637"
"Unknown 313","","1750.6","147","","","","","","","","2409.6","79.527"
"Unknown 314","","1751.8","147","","","","","","","","2412.5","69.345"
"Unknown 315","","1753.2","148","","","","","","","","2415.8","40.343"
"Unknown 316","","1754","129","","","","","","","","2417.7","2551.4"
"Unknown 317","","1757.6","239","","","","","","","","2426.2","52.963"
"Unknown 318","","1759.4","199","","","","","","","","2430.5","418.62"
"Unknown 319","","1771.4","147","","","","","","","","2459.0","62.988"
"Unknown 32","","580.8","152","","","","","","","","1133.8","147.03"
"Unknown 320","","1772.2","323","","","","","","","","2460.9","25.994"
"Unknown 321","","1772.4","131","","","","","","","","2461.3","45.901"
"Unknown 322","","1774","328","","","","","","","","2465.1","733.96"
"Unknown 323","","1775.2","367","","","","","","","","2468.0","14.954"
"Unknown 324","","1776.6","285","","","","","","","","2471.3","191.93"
"Unknown 325","","1777.6","217","","","","","","","","2473.7","63.566"
"Unknown 326","","1783.4","449","","","","","","","","2487.4","86.038"
"Unknown 327","","1786.4","204","","","","","","","","2494.5","101.01"
"Unknown 328","","1787.2","367","","","","","","","","2496.4","14.379"
"Unknown 329","","1787.8","288","","","","","","","","2497.9","84.403"
"Unknown 33","","587.8","88","","","","","","","","1138.5","78.178"
"Unknown 330","","1793.8","449","","","","","","","","2512.1","219.45"
"Unknown 331","","1800.6","147","","","","","","","","2528.2","68.662"
"Unknown 332","","1827.6","273","","","","","","","","2592.3","1094.0"
"Unknown 333","","1830","201","","","","","","","","2597.9","92.056"
"Unknown 334","","1836","283","","","","","","","","2612.2","894.38"
"Unknown 335","","1837.2","230","","","","","","","","2615.0","110.93"
"Unknown 336","","1841.8","217","","","","","","","","2625.9","80.702"
"Unknown 337","","1867.4","206","","","","","","","","2686.6","431.90"
"Unknown 338","","1871","147","","","","","","","","2695.2","53.804"
"Unknown 339","","1874.4","162","","","","","","","","2703.2","38.946"
"Unknown 34","","588","100","","","","","","","","1138.6","714.81"
"Unknown 340","","1878","162","","","","","","","","2711.8","186.55"
"Unknown 341","","1881","361","","","","","","","","2718.9","28.018"
"Unknown 342","","1883.4","192","","","","","","","","2724.6","558.50"
"Unknown 343","","1884.2","147","","","","","","","","2726.5","123.65"
"Unknown 344","","1890","162","","","","","","","","2740.2","285.84"
"Unknown 345","","1891.8","192","","","","","","","","2744.5","707.41"
"Unknown 346","","1894.6","310","","","","","","","","2751.1","146.17"
"Unknown 347","","1898.4","193","","","","","","","","2760.2","48.438"
"Unknown 348","","1900.2","323","","","","","","","","2764.4","378.33"
"Unknown 349","","1902.2","162","","","","","","","","2769.2","33.662"
"Unknown 35","","611.4","86","","","","","","","","1154.2","943.42"
"Unknown 350","","1904.4","206","","","","","","","","2774.4","61.575"
"Unknown 351","","1907.2","192","","","","","","","","2781.0","127.13"
"Unknown 352","","1907.4","217","","","","","","","","2781.5","25.096"
"Unknown 353","","1910.2","206","","","","","","","","2788.1","10800"
"Unknown 354","","1914.8","71","","","","","","","","2799.1","2894.7"
"Unknown 355","","1915.8","185","","","","","","","","2801.8","194.52"
"Unknown 356","","1918.2","147","","","","","","","","2809.0","177.13"
"Unknown 357","","1918.8","295","","","","","","","","2810.8","334.12"
"Unknown 358","","1919.4","367","","","","","","","","2812.6","1314.4"
"Unknown 359","","1921","147","","","","","","","","2817.4","141.97"
"Unknown 36","","620.6","110","","","","","","","","1160.4","40.405"
"Unknown 360","","1921.6","295","","","","","","","","2819.2","305.36"
"Unknown 361","","1929","367","","","","","","","","2841.3","12424"
"Unknown 362","","1932.4","295","","","","","","","","2851.5","54.378"
"Unknown 363","","1936.2","127","","","","","","","","2862.9","56.173"
"Unknown 364","","1940.8","367","","","","","","","","2876.6","2265.6"
"Unknown 365","","1942.4","147","","","","","","","","2881.4","70.508"
"Unknown 366","","1943.4","315","","","","","","","","2884.4","69.417"
"Unknown 367","","1961.2","147","","","","","","","","2937.7","153.67"
"Unknown 368","","1962.6","221","","","","","","","","2941.9","54.287"
"Unknown 369","","2038","221","","","","","","","","3167.7","52.951"
"Unknown 37","","638.6","130","","","","","","","","1172.4","134.60"
"Unknown 370","","2048.4","71","","","","","","","","3198.8","1080.1"
"Unknown 371","","2051.6","207","","","","","","","","3206.6","54.491"
"Unknown 372","","2120.4","221","","","","","","","","3367.7","64.758"
"Unknown 373","","2170.6","221","","","","","","","","3485.2","63.181"
"Unknown 374","","2219.2","71","","","","","","","","3599.1","640.58"
"Unknown 375","","2382.6","207","","","","","","","","3981.7","52.717"
"Unknown 38","","639.4","107","","","","","","","","1172.9","171.39"
"Unknown 39","","641.6","70","","","","","","","","1174.4","227.89"
"Unknown 4","","361.8","214","","","","","","","","987.73","51.782"
"Unknown 40","","642.8","281","","","","","","","","1175.2","232.10"
"Unknown 41","","643.4","86","","","","","","","","1175.6","837.40"
"Unknown 42","","647.2","241","","","","","","","","1178.1","855.92"
"Unknown 43","","651.2","151","","","","","","","","1180.8","100.43"
"Unknown 44","","652.6","241","","","","","","","","1181.7","103.69"
"Unknown 45","","667","86","","","","","","","","1191.3","431.83"
"Unknown 46","","679.6","71","","","","","","","","1199.7","1905.3"
"Unknown 47","","690.8","228","","","","","","","","1208.0","127.40"
"Unknown 48","","702.8","82","","","","","","","","1216.8","117.11"
"Unknown 49","","708","144","","","","","","","","1220.7","2141.8"
"Unknown 5","","375","221","","","","","","","","996.53","156.88"
"Unknown 50","","711.6","160","","","","","","","","1223.3","87.357"
"Unknown 51","","714","164","","","","","","","","1225.1","770.26"
"Unknown 52","","721.4","159","","","","","","","","1230.6","141.95"
"Unknown 53","","722.2","178","","","","","","","","1231.2","589.93"
"Unknown 54","","745","110","","","","","","","","1248.0","1153.9"
"Unknown 55","","747.8","117","","","","","","","","1250.1","6574.0"
"Unknown 56","","749.2","189","","","","","","","","1251.1","928.46"
"Unknown 57","","753","179","","","","","","","","1253.9","102.90"
"Unknown 58","","759.4","163","","","","","","","","1258.6","37.457"
"Unknown 59","","762.4","114","","","","","","","","1260.9","54.917"
"Unknown 6","","381.4","70","","","","","","","","1000.8","344.11"
"Unknown 60","","766","116","","","","","","","","1263.5","402.77"
"Unknown 61","","771.2","110","","","","","","","","1267.4","78.198"
"Unknown 62","","784.2","158","","","","","","","","1277.0","23363"
"Unknown 63","","788.2","206","","","","","","","","1279.9","723.03"
"Unknown 64","","789","186","","","","","","","","1280.5","1167.7"
"Unknown 65","","792.8","158","","","","","","","","1283.3","354.36"
"Unknown 66","","793.2","144","","","","","","","","1283.6","40.445"
"Unknown 67","","794.4","71","","","","","","","","1284.5","56.554"
"Unknown 68","","804.6","158","","","","","","","","1292.0","112.37"
"Unknown 69","","807.6","227","","","","","","","","1294.2","57.489"
"Unknown 7","","383.8","117","","","","","","","","1002.4","60.492"
"Unknown 70","","808.6","158","","","","","","","","1295.0","350.83"
"Unknown 71","","810.4","104","","","","","","","","1296.3","56.713"
"Unknown 72","","817","158","","","","","","","","1301.2","12442"
"Unknown 73","","820","144","","","","","","","","1303.4","99.229"
"Unknown 74","","835.2","174","","","","","","","","1314.6","10179"
"Unknown 75","","835.6","146","","","","","","","","1314.9","50.607"
"Unknown 76","","840.4","142","","","","","","","","1318.5","139.05"
"Unknown 77","","842.4","113","","","","","","","","1319.9","1955.9"
"Unknown 78","","849.2","248","","","","","","","","1325.0","72.384"
"Unknown 79","","851.2","314","","","","","","","","1326.4","46.515"
"Unknown 8","","388","71","","","","","","","","1005.2","338.09"
"Unknown 80","","860.8","309","","","","","","","","1333.5","17.743"
"Unknown 81","","875.8","143","","","","","","","","1344.6","51.320"
"Unknown 82","","876.4","192","","","","","","","","1345.1","15.005"
"Unknown 83","","906.2","97","","","","","","","","1367.1","356.14"
"Unknown 84","","908.6","359","","","","","","","","1368.8","221.17"
"Unknown 85","","910.6","262","","","","","","","","1370.3","331.01"
"Unknown 86","","911.8","188","","","","","","","","1371.2","2401.5"
"Unknown 87","","912.4","204","","","","","","","","1371.6","9931.7"
"Unknown 88","","915.6","215","","","","","","","","1374.0","55.184"
"Unknown 89","","919.2","193","","","","","","","","1376.7","179.42"
"Unknown 9","","395.2","131","","","","","","","","1010.0","32.893"
"Unknown 90","","919.8","255","","","","","","","","1377.1","75.782"
"Unknown 91","","920.2","204","","","","","","","","1377.4","421.07"
"Unknown 92","","939","298","","","","","","","","1391.3","162.08"
"Unknown 93","","942.8","218","","","","","","","","1394.1","6902.8"
"Unknown 94","","965.6","71","","","","","","","","1410.9","121.52"
"Unknown 95","","968.2","160","","","","","","","","1412.9","109.38"
"Unknown 96","","995.8","160","","","","","","","","1433.2","171.01"
"Unknown 97","","1000","174","","","","","","","","1436.3","163.26"
"Unknown 98","","1033.4","128","","","","","","","","1461.0","174.08"
"Unknown 99","","1045.4","172","","","","","","","","1469.9","26.018"
