"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 164","","1473.2","78","","","","","","","","1899.6","432.73"
"Unknown 165","","1475.6","179","","","","","","","","1903.2","4267.0"
"Unknown 166","","1475.8","71","","","","","","","","1903.5","4661.3"
"Unknown 167","","1478","94","","","","","","","","1907.0","481.79"
"Unknown 168","","1480.8","402","","","","","","","","1911.5","364.44"
"Unknown 169","","1481.4","333","","","","","","","","1912.4","1229.3"
"Unknown 17","","524","71","","","","","","","","1095.9","97.916"
"Unknown 170","","1483","95","","","","","","","","1915.0","409.30"
"Unknown 171","","1483.4","78","","","","","","","","1915.6","325.29"
"Unknown 172","","1485","341","","","","","","","","1918.1","31.275"
"Unknown 173","","1491.6","331","","","","","","","","1928.6","87.246"
"Unknown 174","","1502.8","109","","","","","","","","1946.4","121.31"
"Unknown 175","","1511.4","97","","","","","","","","1960.1","104.04"
"Unknown 176","","1512.2","333","","","","","","","","1961.4","97.875"
"Unknown 177","","1517.4","361","","","","","","","","1969.7","75.631"
"Unknown 178","","1519.2","136","","","","","","","","1972.5","76.754"
"Unknown 179","","1523.8","191","","","","","","","","1979.9","27594"
"Unknown 18","","527.2","91","","","","","","","","1098.1","92.006"
"Unknown 180","","1534.8","334","","","","","","","","1997.3","21.017"
"Unknown 181","","1535.4","159","","","","","","","","1998.3","186.99"
"Unknown 182","","1546.2","88","","","","","","","","2015.5","254.49"
"Unknown 183","","1546.4","85","","","","","","","","2015.8","22.052"
"Unknown 184","","1555.8","220","","","","","","","","2030.8","25561"
"Unknown 185","","1564.8","97","","","","","","","","2045.1","59.710"
"Unknown 186","","1571.8","203","","","","","","","","2056.2","313.01"
"Unknown 187","","1573.4","313","","","","","","","","2058.7","1448.3"
"Unknown 188","","1588","75","","","","","","","","2082.0","60.040"
"Unknown 189","","1591.8","291","","","","","","","","2088.0","769.78"
"Unknown 19","","527.6","75","","","","","","","","1098.3","111.32"
"Unknown 190","","1592","305","","","","","","","","2088.3","3854.7"
"Unknown 191","","1605.6","112","","","","","","","","2110.0","801.69"
"Unknown 192","","1623","151","","","","","","","","2137.6","107.58"
"Unknown 193","","1625.6","116","","","","","","","","2141.8","71.006"
"Unknown 194","","1644.4","213","","","","","","","","2171.7","967.69"
"Unknown 195","","1653.6","167","","","","","","","","2186.3","4601.8"
"Unknown 196","","1657.4","120","","","","","","","","2192.4","142.13"
"Unknown 197","","1658","356","","","","","","","","2193.3","23.587"
"Unknown 198","","1660.4","235","","","","","","","","2197.1","67.082"
"Unknown 199","","1662.2","71","","","","","","","","2200.0","4468.8"
"Unknown 2","","350.8","133","","","","","","","","980.39","316.55"
"Unknown 20","","528","187","","","","","","","","1098.6","84.587"
"Unknown 200","","1666","236","","","","","","","","2209.0","90.132"
"Unknown 201","","1671.2","128","","","","","","","","2221.3","240.62"
"Unknown 202","","1677.6","172","","","","","","","","2236.5","72.573"
"Unknown 203","","1682.4","117","","","","","","","","2247.9","1653.5"
"Unknown 204","","1713.4","98","","","","","","","","2321.4","60.647"
"Unknown 205","","1716","208","","","","","","","","2327.6","1056.7"
"Unknown 206","","1720.6","221","","","","","","","","2338.5","126.07"
"Unknown 207","","1721.4","167","","","","","","","","2340.4","396.11"
"Unknown 208","","1732","167","","","","","","","","2365.5","359.52"
"Unknown 209","","1744.8","72","","","","","","","","2395.9","256.59"
"Unknown 21","","531","204","","","","","","","","1100.6","91.917"
"Unknown 210","","1754","129","","","","","","","","2417.7","1955.6"
"Unknown 211","","1754.8","217","","","","","","","","2419.6","65.660"
"Unknown 212","","1759.4","125","","","","","","","","2430.5","927.98"
"Unknown 213","","1777.2","281","","","","","","","","2472.7","255.82"
"Unknown 214","","1777.4","217","","","","","","","","2473.2","306.15"
"Unknown 215","","1777.8","85","","","","","","","","2474.2","50.034"
"Unknown 216","","1796.8","217","","","","","","","","2519.2","96.340"
"Unknown 217","","1797.8","299","","","","","","","","2521.6","53.416"
"Unknown 218","","1807.2","75","","","","","","","","2543.9","124.21"
"Unknown 219","","1829.2","355","","","","","","","","2596.0","675.32"
"Unknown 22","","538.6","124","","","","","","","","1105.7","208.68"
"Unknown 220","","1834.6","136","","","","","","","","2608.9","64.550"
"Unknown 221","","1836","283","","","","","","","","2612.2","1201.9"
"Unknown 222","","1837.2","230","","","","","","","","2615.0","318.24"
"Unknown 223","","1855.2","164","","","","","","","","2657.7","104.23"
"Unknown 224","","1857.2","127","","","","","","","","2662.5","78.045"
"Unknown 225","","1859","85","","","","","","","","2666.7","64.575"
"Unknown 226","","1877","221","","","","","","","","2709.4","1041.5"
"Unknown 227","","1881","361","","","","","","","","2718.9","186.71"
"Unknown 228","","1890.8","204","","","","","","","","2742.1","101.40"
"Unknown 229","","1898.4","271","","","","","","","","2760.2","54.402"
"Unknown 23","","541","110","","","","","","","","1107.3","52.707"
"Unknown 230","","1907.6","217","","","","","","","","2782.0","146.29"
"Unknown 231","","1910.2","311","","","","","","","","2788.1","1491.8"
"Unknown 232","","1912.6","204","","","","","","","","2793.8","59.567"
"Unknown 233","","1914.8","71","","","","","","","","2799.1","5322.2"
"Unknown 234","","1915.8","185","","","","","","","","2801.8","270.51"
"Unknown 235","","1921.4","221","","","","","","","","2818.6","1095.0"
"Unknown 236","","1926","204","","","","","","","","2832.3","51.460"
"Unknown 237","","1929.4","204","","","","","","","","2842.5","813.62"
"Unknown 238","","1936","127","","","","","","","","2862.3","84.934"
"Unknown 239","","1941","361","","","","","","","","2877.2","124.23"
"Unknown 24","","545.6","141","","","","","","","","1110.3","86.343"
"Unknown 240","","1949.2","221","","","","","","","","2901.8","53.168"
"Unknown 241","","1957.2","300","","","","","","","","2925.7","50.072"
"Unknown 242","","1962.6","221","","","","","","","","2941.9","1239.9"
"Unknown 243","","1978.2","119","","","","","","","","2988.6","66.706"
"Unknown 244","","1990.2","221","","","","","","","","3024.6","87.046"
"Unknown 245","","2001.4","221","","","","","","","","3058.1","1219.5"
"Unknown 246","","2029","221","","","","","","","","3140.7","164.15"
"Unknown 247","","2038","221","","","","","","","","3167.7","1233.5"
"Unknown 248","","2048.4","71","","","","","","","","3198.8","3899.2"
"Unknown 249","","2069","295","","","","","","","","3247.3","66.431"
"Unknown 25","","555.6","97","","","","","","","","1117.0","72.042"
"Unknown 250","","2076.8","401","","","","","","","","3265.6","71.575"
"Unknown 251","","2086.4","222","","","","","","","","3288.1","217.28"
"Unknown 252","","2114.6","221","","","","","","","","3354.1","107.32"
"Unknown 253","","2120.2","221","","","","","","","","3367.2","759.73"
"Unknown 254","","2170.6","221","","","","","","","","3485.2","583.99"
"Unknown 255","","2219.2","71","","","","","","","","3599.1","1300.7"
"Unknown 256","","2230.6","221","","","","","","","","3625.8","640.20"
"Unknown 257","","2302.6","221","","","","","","","","3794.4","561.59"
"Unknown 258","","2316.2","295","","","","","","","","3826.2","38.007"
"Unknown 259","","2339.8","222","","","","","","","","3881.5","216.20"
"Unknown 26","","564.4","124","","","","","","","","1122.9","30.259"
"Unknown 27","","576.8","72","","","","","","","","1131.2","131.03"
"Unknown 28","","579.8","106","","","","","","","","1133.2","362.08"
"Unknown 29","","581.8","152","","","","","","","","1134.5","228.68"
"Unknown 3","","351.8","132","","","","","","","","981.05","329.36"
"Unknown 30","","588","100","","","","","","","","1138.6","949.33"
"Unknown 31","","591.8","143","","","","","","","","1141.2","37.839"
"Unknown 32","","613.4","86","","","","","","","","1155.6","6626.8"
"Unknown 33","","624","210","","","","","","","","1162.6","155.43"
"Unknown 34","","629.4","188","","","","","","","","1166.2","56.286"
"Unknown 35","","639.8","107","","","","","","","","1173.2","151.39"
"Unknown 36","","640.8","281","","","","","","","","1173.8","301.21"
"Unknown 37","","645","146","","","","","","","","1176.7","679.46"
"Unknown 38","","646","241","","","","","","","","1177.3","851.16"
"Unknown 39","","646.8","189","","","","","","","","1177.9","92.292"
"Unknown 4","","360.6","116","","","","","","","","986.92","60.190"
"Unknown 40","","648.2","143","","","","","","","","1178.8","117.98"
"Unknown 41","","656.2","102","","","","","","","","1184.1","32.908"
"Unknown 42","","678.2","71","","","","","","","","1198.8","4026.4"
"Unknown 43","","683.8","144","","","","","","","","1202.8","56.400"
"Unknown 44","","691","228","","","","","","","","1208.1","233.73"
"Unknown 45","","700.2","165","","","","","","","","1214.9","59.296"
"Unknown 46","","707.6","117","","","","","","","","1220.4","163.94"
"Unknown 47","","711.2","73","","","","","","","","1223.0","98.119"
"Unknown 48","","715","164","","","","","","","","1225.8","403.14"
"Unknown 49","","721","159","","","","","","","","1230.3","210.32"
"Unknown 5","","364.6","214","","","","","","","","989.59","37.186"
"Unknown 50","","723","178","","","","","","","","1231.8","1029.7"
"Unknown 51","","736","165","","","","","","","","1241.4","134.84"
"Unknown 52","","744.6","110","","","","","","","","1247.7","107.28"
"Unknown 53","","746.6","117","","","","","","","","1249.2","11424"
"Unknown 54","","753.6","179","","","","","","","","1254.4","202.08"
"Unknown 55","","758.6","163","","","","","","","","1258.1","53.652"
"Unknown 56","","761.6","114","","","","","","","","1260.3","84.388"
"Unknown 57","","765.8","132","","","","","","","","1263.4","1690.2"
"Unknown 58","","770.4","134","","","","","","","","1266.8","50.368"
"Unknown 59","","775.8","188","","","","","","","","1270.8","52.038"
"Unknown 6","","374.6","117","","","","","","","","996.26","126.41"
"Unknown 60","","776.8","219","","","","","","","","1271.5","81.483"
"Unknown 61","","783","299","","","","","","","","1276.1","25605"
"Unknown 62","","784","258","","","","","","","","1276.8","48.142"
"Unknown 63","","788.8","186","","","","","","","","1280.4","3093.3"
"Unknown 64","","796.2","218","","","","","","","","1285.8","103.35"
"Unknown 65","","803.6","207","","","","","","","","1291.3","44.900"
"Unknown 66","","822.4","171","","","","","","","","1305.2","146.20"
"Unknown 67","","823","113","","","","","","","","1305.6","73.412"
"Unknown 68","","824.8","146","","","","","","","","1306.9","987.06"
"Unknown 69","","836.6","72","","","","","","","","1315.7","300.96"
"Unknown 7","","380.2","71","","","","","","","","1000.0","2370.0"
"Unknown 70","","837","174","","","","","","","","1316.0","2964.4"
"Unknown 71","","852.8","314","","","","","","","","1327.6","42.825"
"Unknown 72","","861.2","71","","","","","","","","1333.8","61.283"
"Unknown 73","","862.2","221","","","","","","","","1334.6","106.96"
"Unknown 74","","903.4","187","","","","","","","","1365.0","186.63"
"Unknown 75","","907.4","145","","","","","","","","1367.9","668.35"
"Unknown 76","","910","243","","","","","","","","1369.9","95.351"
"Unknown 77","","910.8","73","","","","","","","","1370.5","92.345"
"Unknown 78","","912.8","188","","","","","","","","1371.9","417.72"
"Unknown 79","","914.6","112","","","","","","","","1373.3","87.354"
"Unknown 8","","430.2","152","","","","","","","","1033.4","510.92"
"Unknown 80","","915.8","215","","","","","","","","1374.2","89.509"
"Unknown 81","","919.4","87","","","","","","","","1376.8","498.32"
"Unknown 82","","919.8","120","","","","","","","","1377.1","52.767"
"Unknown 83","","920.2","255","","","","","","","","1377.4","167.73"
"Unknown 84","","927.2","99","","","","","","","","1382.6","291.19"
"Unknown 85","","928.6","202","","","","","","","","1383.6","89.495"
"Unknown 86","","931.4","129","","","","","","","","1385.7","59.009"
"Unknown 87","","935","88","","","","","","","","1388.3","147.16"
"Unknown 88","","950.8","298","","","","","","","","1400.0","51.456"
"Unknown 89","","965.8","122","","","","","","","","1411.1","856.49"
"Unknown 9","","455","174","","","","","","","","1049.9","225.86"
"Unknown 90","","967.4","71","","","","","","","","1412.3","179.48"
"Unknown 91","","987","234","","","","","","","","1426.7","103.73"
"Unknown 92","","993.4","178","","","","","","","","1431.5","90.536"
"Unknown 93","","998.4","174","","","","","","","","1435.2","146.47"
"Unknown 94","","1013.2","243","","","","","","","","1446.1","70.834"
"Unknown 95","","1021","217","","","","","","","","1451.8","202.00"
"Unknown 96","","1049.2","218","","","","","","","","1472.7","100.99"
"Unknown 97","","1059.4","71","","","","","","","","1480.2","167.16"
"Unknown 98","","1072.8","142","","","","","","","","1490.1","15.522"
"Unknown 99","","1075.6","163","","","","","","","","1492.2","394.54"
