"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 148","","1269.2","104","","","","","","","","1676.1","318.66"
"Unknown 149","","1269.8","320","","","","","","","","1676.7","96.094"
"Unknown 15","","466.8","117","","","","","","","","1057.8","873.93"
"Unknown 150","","1282.6","277","","","","","","","","1689.0","357.40"
"Unknown 151","","1289","275","","","","","","","","1695.2","299.12"
"Unknown 152","","1290.8","97","","","","","","","","1696.9","1116.0"
"Unknown 153","","1292","206","","","","","","","","1698.1","1512.6"
"Unknown 154","","1293.2","114","","","","","","","","1699.2","61.923"
"Unknown 155","","1293.6","71","","","","","","","","1699.6","2384.1"
"Unknown 156","","1300.8","172","","","","","","","","1707.6","54.576"
"Unknown 157","","1302.8","242","","","","","","","","1709.8","121.88"
"Unknown 158","","1307","119","","","","","","","","1714.5","61.729"
"Unknown 159","","1313","73","","","","","","","","1721.2","38.085"
"Unknown 16","","473.8","122","","","","","","","","1062.4","38.950"
"Unknown 160","","1314","119","","","","","","","","1722.3","97.707"
"Unknown 161","","1323","174","","","","","","","","1732.3","1989.9"
"Unknown 162","","1326.6","220","","","","","","","","1736.3","821.98"
"Unknown 163","","1329","217","","","","","","","","1739.0","396.43"
"Unknown 164","","1339.2","235","","","","","","","","1750.3","130.70"
"Unknown 165","","1350.6","117","","","","","","","","1763.0","32.291"
"Unknown 166","","1352.4","220","","","","","","","","1765.0","518.85"
"Unknown 167","","1354.2","217","","","","","","","","1767.0","627.43"
"Unknown 168","","1358.4","104","","","","","","","","1771.7","56.709"
"Unknown 169","","1359.2","156","","","","","","","","1772.6","2718.4"
"Unknown 17","","476","191","","","","","","","","1063.9","55.824"
"Unknown 170","","1361.6","215","","","","","","","","1775.3","356.04"
"Unknown 171","","1364.8","220","","","","","","","","1778.8","1019.7"
"Unknown 172","","1372.4","220","","","","","","","","1787.3","1004.6"
"Unknown 173","","1392.4","76","","","","","","","","1809.6","77.275"
"Unknown 174","","1397.2","142","","","","","","","","1814.9","267.45"
"Unknown 175","","1405.8","250","","","","","","","","1824.5","126.91"
"Unknown 176","","1406.4","162","","","","","","","","1825.2","318.19"
"Unknown 177","","1409","217","","","","","","","","1828.1","998.36"
"Unknown 178","","1413.6","174","","","","","","","","1833.2","374.79"
"Unknown 179","","1417.4","217","","","","","","","","1837.4","576.43"
"Unknown 18","","477","124","","","","","","","","1064.6","43.013"
"Unknown 180","","1419.4","87","","","","","","","","1839.6","71.903"
"Unknown 181","","1420.2","156","","","","","","","","1840.5","121.74"
"Unknown 182","","1424.2","190","","","","","","","","1845.0","47.200"
"Unknown 183","","1425.2","128","","","","","","","","1846.1","80.114"
"Unknown 184","","1429.4","129","","","","","","","","1850.8","108.21"
"Unknown 185","","1430","174","","","","","","","","1851.4","6292.8"
"Unknown 186","","1432","248","","","","","","","","1853.7","58.211"
"Unknown 187","","1436.4","161","","","","","","","","1858.6","326.27"
"Unknown 188","","1438.8","217","","","","","","","","1861.2","624.82"
"Unknown 189","","1440.6","161","","","","","","","","1863.3","158.66"
"Unknown 19","","509.4","72","","","","","","","","1086.2","644.48"
"Unknown 190","","1445.4","264","","","","","","","","1868.6","281.47"
"Unknown 191","","1448.8","206","","","","","","","","1872.4","1632.4"
"Unknown 192","","1449.8","217","","","","","","","","1873.5","223.94"
"Unknown 193","","1457.8","78","","","","","","","","1882.4","50.894"
"Unknown 194","","1458.4","319","","","","","","","","1883.1","708.11"
"Unknown 195","","1459.2","349","","","","","","","","1884.0","1886.8"
"Unknown 196","","1460.6","179","","","","","","","","1885.5","4176.7"
"Unknown 197","","1467.8","277","","","","","","","","1893.5","2310.2"
"Unknown 198","","1468.6","80","","","","","","","","1894.4","108.92"
"Unknown 199","","1471.6","179","","","","","","","","1897.8","1146.1"
"Unknown 2","","351.2","77","","","","","","","","980.65","590.51"
"Unknown 20","","529.6","204","","","","","","","","1099.7","81.830"
"Unknown 200","","1474.6","127","","","","","","","","1901.6","213.93"
"Unknown 201","","1478.8","279","","","","","","","","1908.3","11039"
"Unknown 202","","1479.2","157","","","","","","","","1908.9","1270.5"
"Unknown 203","","1479.4","319","","","","","","","","1909.2","903.65"
"Unknown 204","","1480","79","","","","","","","","1910.2","155.87"
"Unknown 205","","1484.2","156","","","","","","","","1916.9","3536.2"
"Unknown 206","","1488","237","","","","","","","","1922.9","167.79"
"Unknown 207","","1489","362","","","","","","","","1924.5","78.863"
"Unknown 208","","1491.4","337","","","","","","","","1928.3","70.340"
"Unknown 209","","1493.4","215","","","","","","","","1931.5","46.961"
"Unknown 21","","530.4","116","","","","","","","","1100.2","451.94"
"Unknown 210","","1497.4","179","","","","","","","","1937.9","802.92"
"Unknown 211","","1497.6","266","","","","","","","","1938.2","48.205"
"Unknown 212","","1499.8","242","","","","","","","","1941.7","76.840"
"Unknown 213","","1509.4","367","","","","","","","","1956.9","4701.5"
"Unknown 214","","1513.6","156","","","","","","","","1963.6","57.611"
"Unknown 215","","1514.2","71","","","","","","","","1964.6","643.31"
"Unknown 216","","1515.4","358","","","","","","","","1966.5","52.963"
"Unknown 217","","1516.4","367","","","","","","","","1968.1","54.475"
"Unknown 218","","1517.2","293","","","","","","","","1969.4","27.592"
"Unknown 219","","1518.2","136","","","","","","","","1970.9","81.025"
"Unknown 22","","536.6","78","","","","","","","","1104.3","46.595"
"Unknown 220","","1522","156","","","","","","","","1977.0","430.74"
"Unknown 221","","1523.6","206","","","","","","","","1979.5","17992"
"Unknown 222","","1524.4","367","","","","","","","","1980.8","1992.4"
"Unknown 223","","1529.8","196","","","","","","","","1989.4","132.11"
"Unknown 224","","1533.8","337","","","","","","","","1995.8","75.234"
"Unknown 225","","1534.8","201","","","","","","","","1997.3","402.67"
"Unknown 226","","1539","227","","","","","","","","2004.0","597.21"
"Unknown 227","","1545.4","88","","","","","","","","2014.2","94.574"
"Unknown 228","","1549.4","207","","","","","","","","2020.6","37.470"
"Unknown 229","","1552.6","155","","","","","","","","2025.7","178.88"
"Unknown 23","","557.6","102","","","","","","","","1118.3","4858.8"
"Unknown 230","","1554","318","","","","","","","","2027.9","85.730"
"Unknown 231","","1555.6","207","","","","","","","","2030.4","13297"
"Unknown 232","","1559.4","258","","","","","","","","2036.5","49.414"
"Unknown 233","","1562.4","156","","","","","","","","2041.3","165.74"
"Unknown 234","","1564","97","","","","","","","","2043.8","43.570"
"Unknown 235","","1571.4","110","","","","","","","","2055.6","57.943"
"Unknown 236","","1573","313","","","","","","","","2058.1","1709.1"
"Unknown 237","","1577","163","","","","","","","","2064.5","46.495"
"Unknown 238","","1582.8","204","","","","","","","","2073.7","26.299"
"Unknown 239","","1584.2","161","","","","","","","","2075.9","36.054"
"Unknown 24","","565.8","102","","","","","","","","1123.8","63.258"
"Unknown 240","","1591","206","","","","","","","","2086.7","22675"
"Unknown 241","","1591.8","217","","","","","","","","2088.0","5116.0"
"Unknown 242","","1601.6","323","","","","","","","","2103.6","59.162"
"Unknown 243","","1605.2","112","","","","","","","","2109.3","1016.6"
"Unknown 244","","1608.8","324","","","","","","","","2115.1","28.275"
"Unknown 245","","1617.2","148","","","","","","","","2128.4","31.470"
"Unknown 246","","1620","148","","","","","","","","2132.9","30.089"
"Unknown 247","","1622","148","","","","","","","","2136.1","55.434"
"Unknown 248","","1622.8","151","","","","","","","","2137.3","94.898"
"Unknown 249","","1624","125","","","","","","","","2139.2","945.84"
"Unknown 25","","578.2","106","","","","","","","","1132.1","135.92"
"Unknown 250","","1624.8","147","","","","","","","","2140.5","60.034"
"Unknown 251","","1625.4","156","","","","","","","","2141.5","77.136"
"Unknown 252","","1627.2","389","","","","","","","","2144.3","74.370"
"Unknown 253","","1630.6","117","","","","","","","","2149.7","25.045"
"Unknown 254","","1631.8","206","","","","","","","","2151.6","18.844"
"Unknown 255","","1632.2","147","","","","","","","","2152.3","52.380"
"Unknown 256","","1634.4","147","","","","","","","","2155.8","52.779"
"Unknown 257","","1636","315","","","","","","","","2158.3","48.821"
"Unknown 258","","1641","174","","","","","","","","2166.3","131.89"
"Unknown 259","","1641.4","147","","","","","","","","2166.9","85.788"
"Unknown 26","","580.6","152","","","","","","","","1133.7","90.336"
"Unknown 260","","1642","157","","","","","","","","2167.9","64.009"
"Unknown 261","","1644.2","213","","","","","","","","2171.4","3784.4"
"Unknown 262","","1647.6","147","","","","","","","","2176.8","132.57"
"Unknown 263","","1649.6","148","","","","","","","","2180.0","69.070"
"Unknown 264","","1650","290","","","","","","","","2180.6","104.60"
"Unknown 265","","1651.4","354","","","","","","","","2182.8","1398.4"
"Unknown 266","","1653.4","167","","","","","","","","2186.0","4957.4"
"Unknown 267","","1654.8","174","","","","","","","","2188.2","65.798"
"Unknown 268","","1656.8","147","","","","","","","","2191.4","102.45"
"Unknown 269","","1657","181","","","","","","","","2191.7","124.99"
"Unknown 27","","586.6","235","","","","","","","","1137.7","769.04"
"Unknown 270","","1659.6","235","","","","","","","","2195.9","63.060"
"Unknown 271","","1662","71","","","","","","","","2199.7","3292.0"
"Unknown 272","","1664.2","147","","","","","","","","2204.7","85.897"
"Unknown 273","","1664.6","202","","","","","","","","2205.7","2102.7"
"Unknown 274","","1666","147","","","","","","","","2209.0","57.044"
"Unknown 275","","1668.8","179","","","","","","","","2215.7","87.000"
"Unknown 276","","1671.2","128","","","","","","","","2221.3","225.08"
"Unknown 277","","1677.6","172","","","","","","","","2236.5","76.485"
"Unknown 278","","1679.4","188","","","","","","","","2240.8","79.585"
"Unknown 279","","1682.2","129","","","","","","","","2247.4","2065.6"
"Unknown 28","","597.4","133","","","","","","","","1144.9","47.491"
"Unknown 280","","1682.8","147","","","","","","","","2248.9","158.97"
"Unknown 281","","1684.8","85","","","","","","","","2253.6","96.792"
"Unknown 282","","1687.8","147","","","","","","","","2260.7","131.80"
"Unknown 283","","1690","157","","","","","","","","2265.9","76.212"
"Unknown 284","","1692","147","","","","","","","","2270.7","62.422"
"Unknown 285","","1695.2","147","","","","","","","","2278.3","73.324"
"Unknown 286","","1697.6","147","","","","","","","","2284.0","173.01"
"Unknown 287","","1701.4","99","","","","","","","","2293.0","61.963"
"Unknown 288","","1702.4","147","","","","","","","","2295.3","192.08"
"Unknown 289","","1702.8","299","","","","","","","","2296.3","63.478"
"Unknown 29","","610.8","86","","","","","","","","1153.8","1161.5"
"Unknown 290","","1706","147","","","","","","","","2303.9","94.668"
"Unknown 291","","1706.8","206","","","","","","","","2305.8","161.65"
"Unknown 292","","1709","147","","","","","","","","2311.0","61.257"
"Unknown 293","","1711.4","147","","","","","","","","2316.7","102.45"
"Unknown 294","","1712.6","99","","","","","","","","2319.5","107.22"
"Unknown 295","","1713.2","147","","","","","","","","2320.9","130.17"
"Unknown 296","","1714.6","98","","","","","","","","2324.3","75.840"
"Unknown 297","","1715.4","147","","","","","","","","2326.2","97.392"
"Unknown 298","","1716.2","208","","","","","","","","2328.1","66.023"
"Unknown 299","","1716.8","147","","","","","","","","2329.5","111.28"
"Unknown 3","","353","146","","","","","","","","981.85","18.452"
"Unknown 30","","615.4","580","","","","","","","","1156.9","66.122"
"Unknown 300","","1719.4","131","","","","","","","","2335.7","39.992"
"Unknown 301","","1720.8","147","","","","","","","","2339.0","219.52"
"Unknown 302","","1721.2","167","","","","","","","","2339.9","424.52"
"Unknown 303","","1722.6","147","","","","","","","","2343.2","88.701"
"Unknown 304","","1725.2","73","","","","","","","","2349.4","57.613"
"Unknown 305","","1725.6","299","","","","","","","","2350.4","65.643"
"Unknown 306","","1726.2","148","","","","","","","","2351.8","85.173"
"Unknown 307","","1727.6","147","","","","","","","","2355.1","158.77"
"Unknown 308","","1730","206","","","","","","","","2360.8","182.20"
"Unknown 309","","1731.2","147","","","","","","","","2363.6","51.772"
"Unknown 31","","620.4","151","","","","","","","","1160.2","64.409"
"Unknown 310","","1731.8","167","","","","","","","","2365.1","396.52"
"Unknown 311","","1735","147","","","","","","","","2372.6","123.02"
"Unknown 312","","1739.2","147","","","","","","","","2382.6","68.197"
"Unknown 313","","1742","147","","","","","","","","2389.2","94.834"
"Unknown 314","","1743.6","147","","","","","","","","2393.0","97.719"
"Unknown 315","","1745.2","81","","","","","","","","2396.8","24.270"
"Unknown 316","","1747.8","147","","","","","","","","2403.0","95.090"
"Unknown 317","","1749.4","147","","","","","","","","2406.8","109.12"
"Unknown 318","","1752","147","","","","","","","","2413.0","106.04"
"Unknown 319","","1754","129","","","","","","","","2417.7","2182.8"
"Unknown 32","","639","107","","","","","","","","1172.6","88.723"
"Unknown 320","","1758.4","147","","","","","","","","2428.1","73.237"
"Unknown 321","","1759.4","199","","","","","","","","2430.5","347.81"
"Unknown 322","","1761.6","131","","","","","","","","2435.7","43.321"
"Unknown 323","","1763.4","147","","","","","","","","2440.0","189.24"
"Unknown 324","","1767.4","299","","","","","","","","2449.5","99.169"
"Unknown 325","","1768","131","","","","","","","","2450.9","63.193"
"Unknown 326","","1770.2","324","","","","","","","","2456.1","15.111"
"Unknown 327","","1772","299","","","","","","","","2460.4","61.531"
"Unknown 328","","1772.8","131","","","","","","","","2462.3","41.968"
"Unknown 329","","1774.2","328","","","","","","","","2465.6","777.82"
"Unknown 33","","641.4","487","","","","","","","","1174.2","49.627"
"Unknown 330","","1775.4","147","","","","","","","","2468.5","179.00"
"Unknown 331","","1776.8","285","","","","","","","","2471.8","160.91"
"Unknown 332","","1778.4","202","","","","","","","","2475.6","21.618"
"Unknown 333","","1779.2","299","","","","","","","","2477.5","61.211"
"Unknown 334","","1780.4","131","","","","","","","","2480.3","119.01"
"Unknown 335","","1782.4","131","","","","","","","","2485.1","73.645"
"Unknown 336","","1783.2","204","","","","","","","","2487.0","105.26"
"Unknown 337","","1784.2","299","","","","","","","","2489.3","153.43"
"Unknown 338","","1785.4","87","","","","","","","","2492.2","45.941"
"Unknown 339","","1786.4","204","","","","","","","","2494.5","83.174"
"Unknown 34","","642","70","","","","","","","","1174.6","162.16"
"Unknown 340","","1787.8","131","","","","","","","","2497.9","188.34"
"Unknown 341","","1789.2","299","","","","","","","","2501.2","72.347"
"Unknown 342","","1791.6","299","","","","","","","","2506.9","255.62"
"Unknown 343","","1792.2","131","","","","","","","","2508.3","130.05"
"Unknown 344","","1794","449","","","","","","","","2512.6","197.56"
"Unknown 345","","1794.8","103","","","","","","","","2514.5","47.501"
"Unknown 346","","1796","299","","","","","","","","2517.3","194.66"
"Unknown 347","","1798.2","147","","","","","","","","2522.5","207.09"
"Unknown 348","","1799.6","299","","","","","","","","2525.8","168.71"
"Unknown 349","","1801","131","","","","","","","","2529.2","143.04"
"Unknown 35","","642.8","281","","","","","","","","1175.2","221.15"
"Unknown 350","","1801.8","299","","","","","","","","2531.1","100.28"
"Unknown 351","","1803.8","131","","","","","","","","2535.8","161.26"
"Unknown 352","","1804.6","299","","","","","","","","2537.7","207.39"
"Unknown 353","","1806.4","131","","","","","","","","2542.0","63.070"
"Unknown 354","","1807.4","299","","","","","","","","2544.3","258.46"
"Unknown 355","","1808.6","131","","","","","","","","2547.2","56.524"
"Unknown 356","","1810","299","","","","","","","","2550.5","104.70"
"Unknown 357","","1810.6","131","","","","","","","","2551.9","137.20"
"Unknown 358","","1812.2","299","","","","","","","","2555.7","69.433"
"Unknown 359","","1814.2","299","","","","","","","","2560.5","208.95"
"Unknown 36","","643.2","86","","","","","","","","1175.5","858.87"
"Unknown 360","","1817.6","299","","","","","","","","2568.5","146.64"
"Unknown 361","","1821.2","299","","","","","","","","2577.1","30.760"
"Unknown 362","","1822.6","323","","","","","","","","2580.4","37.644"
"Unknown 363","","1825.4","147","","","","","","","","2587.0","62.460"
"Unknown 364","","1826","299","","","","","","","","2588.5","138.21"
"Unknown 365","","1827.8","273","","","","","","","","2592.7","950.42"
"Unknown 366","","1829.4","355","","","","","","","","2596.5","56.717"
"Unknown 367","","1830.2","201","","","","","","","","2598.4","86.433"
"Unknown 368","","1836","283","","","","","","","","2612.2","681.32"
"Unknown 369","","1837.2","230","","","","","","","","2615.0","60.034"
"Unknown 37","","646.4","241","","","","","","","","1177.6","402.00"
"Unknown 370","","1841.8","217","","","","","","","","2625.9","67.864"
"Unknown 371","","1857.8","147","","","","","","","","2663.9","64.411"
"Unknown 372","","1861.2","104","","","","","","","","2671.9","46.934"
"Unknown 373","","1867.4","206","","","","","","","","2686.6","382.71"
"Unknown 374","","1874.6","220","","","","","","","","2703.7","61.160"
"Unknown 375","","1877.2","355","","","","","","","","2709.9","62.200"
"Unknown 376","","1878.2","367","","","","","","","","2712.3","682.43"
"Unknown 377","","1880.8","367","","","","","","","","2718.4","603.27"
"Unknown 378","","1881.2","147","","","","","","","","2719.4","97.362"
"Unknown 379","","1883.6","192","","","","","","","","2725.1","498.16"
"Unknown 38","","649.6","151","","","","","","","","1179.7","135.36"
"Unknown 380","","1890","162","","","","","","","","2740.2","239.74"
"Unknown 381","","1891.8","192","","","","","","","","2744.5","634.98"
"Unknown 382","","1894.8","310","","","","","","","","2751.6","117.73"
"Unknown 383","","1898.4","192","","","","","","","","2760.2","265.86"
"Unknown 384","","1900.2","323","","","","","","","","2764.4","339.31"
"Unknown 385","","1902.2","367","","","","","","","","2769.2","230.00"
"Unknown 386","","1904.4","206","","","","","","","","2774.4","72.927"
"Unknown 387","","1906","147","","","","","","","","2778.2","66.881"
"Unknown 388","","1907.4","277","","","","","","","","2781.5","89.277"
"Unknown 389","","1910.4","206","","","","","","","","2788.6","8926.7"
"Unknown 39","","656.4","571","","","","","","","","1184.3","58.808"
"Unknown 390","","1915","71","","","","","","","","2799.5","1989.7"
"Unknown 391","","1915.6","295","","","","","","","","2801.2","89.831"
"Unknown 392","","1915.8","185","","","","","","","","2801.8","138.08"
"Unknown 393","","1919","295","","","","","","","","2811.4","331.35"
"Unknown 394","","1919.4","206","","","","","","","","2812.6","1770.7"
"Unknown 395","","1921.4","281","","","","","","","","2818.6","65.824"
"Unknown 396","","1929","367","","","","","","","","2841.3","9404.4"
"Unknown 397","","1940.8","367","","","","","","","","2876.6","1582.4"
"Unknown 398","","1942.4","169","","","","","","","","2881.4","186.80"
"Unknown 399","","1962.8","221","","","","","","","","2942.5","53.301"
"Unknown 4","","354","221","","","","","","","","982.52","209.70"
"Unknown 40","","664","70","","","","","","","","1189.3","328.31"
"Unknown 400","","2029.8","148","","","","","","","","3143.1","32.041"
"Unknown 401","","2038","221","","","","","","","","3167.7","57.935"
"Unknown 402","","2048.6","71","","","","","","","","3199.4","1211.6"
"Unknown 403","","2076.6","221","","","","","","","","3265.1","60.013"
"Unknown 404","","2120.6","221","","","","","","","","3368.1","54.590"
"Unknown 405","","2219.2","71","","","","","","","","3599.1","629.15"
"Unknown 41","","668.6","170","","","","","","","","1192.4","81.318"
"Unknown 42","","676.8","540","","","","","","","","1197.9","65.926"
"Unknown 43","","679.8","71","","","","","","","","1199.9","1684.7"
"Unknown 44","","690.8","110","","","","","","","","1208.0","64.401"
"Unknown 45","","698.6","178","","","","","","","","1213.7","25.658"
"Unknown 46","","702.8","118","","","","","","","","1216.8","50.442"
"Unknown 47","","708","144","","","","","","","","1220.7","4648.8"
"Unknown 48","","711.6","160","","","","","","","","1223.3","69.827"
"Unknown 49","","713.8","164","","","","","","","","1225.0","195.90"
"Unknown 5","","356.4","184","","","","","","","","984.12","57.362"
"Unknown 50","","715.8","144","","","","","","","","1226.4","123.93"
"Unknown 51","","721.4","103","","","","","","","","1230.6","15.688"
"Unknown 52","","722","178","","","","","","","","1231.0","168.36"
"Unknown 53","","742","144","","","","","","","","1245.8","80.263"
"Unknown 54","","745.2","110","","","","","","","","1248.2","1104.0"
"Unknown 55","","747.6","117","","","","","","","","1249.9","5875.4"
"Unknown 56","","748.8","171","","","","","","","","1250.8","105.14"
"Unknown 57","","752.8","179","","","","","","","","1253.8","201.84"
"Unknown 58","","766.2","132","","","","","","","","1263.7","115.04"
"Unknown 59","","776.4","174","","","","","","","","1271.2","23.146"
"Unknown 6","","359.8","171","","","","","","","","986.39","109.72"
"Unknown 60","","780.2","240","","","","","","","","1274.0","67.084"
"Unknown 61","","784.4","159","","","","","","","","1277.1","6373.2"
"Unknown 62","","788.6","186","","","","","","","","1280.2","1363.2"
"Unknown 63","","792.8","144","","","","","","","","1283.3","79.588"
"Unknown 64","","794.4","71","","","","","","","","1284.5","53.953"
"Unknown 65","","803.6","100","","","","","","","","1291.3","39.701"
"Unknown 66","","807.2","213","","","","","","","","1293.9","48.689"
"Unknown 67","","808.2","100","","","","","","","","1294.7","26.185"
"Unknown 68","","809.4","206","","","","","","","","1295.6","42.973"
"Unknown 69","","816.2","218","","","","","","","","1300.6","4164.3"
"Unknown 7","","375.2","131","","","","","","","","996.66","73.840"
"Unknown 70","","820","142","","","","","","","","1303.4","3863.9"
"Unknown 71","","830.2","232","","","","","","","","1310.9","58.189"
"Unknown 72","","834.2","248","","","","","","","","1313.9","2547.3"
"Unknown 73","","840.2","142","","","","","","","","1318.3","126.58"
"Unknown 74","","841.8","114","","","","","","","","1319.5","294.31"
"Unknown 75","","851.2","300","","","","","","","","1326.4","74.402"
"Unknown 76","","860.4","222","","","","","","","","1333.2","25.115"
"Unknown 77","","876","191","","","","","","","","1344.8","55.237"
"Unknown 78","","886.4","174","","","","","","","","1352.4","60.373"
"Unknown 79","","906.2","145","","","","","","","","1367.1","401.24"
"Unknown 8","","381","71","","","","","","","","1000.5","646.72"
"Unknown 80","","908.2","359","","","","","","","","1368.5","201.12"
"Unknown 81","","911.6","110","","","","","","","","1371.0","107.41"
"Unknown 82","","912.2","204","","","","","","","","1371.5","14198"
"Unknown 83","","915.4","215","","","","","","","","1373.9","66.633"
"Unknown 84","","919.2","193","","","","","","","","1376.7","132.06"
"Unknown 85","","919.6","218","","","","","","","","1377.0","447.87"
"Unknown 86","","926.8","202","","","","","","","","1382.3","51.779"
"Unknown 87","","933.4","218","","","","","","","","1387.1","166.24"
"Unknown 88","","937.2","204","","","","","","","","1390.0","80.826"
"Unknown 89","","942.8","218","","","","","","","","1394.1","7021.0"
"Unknown 9","","387.2","71","","","","","","","","1004.7","386.26"
"Unknown 90","","959.4","320","","","","","","","","1406.4","38.281"
"Unknown 91","","965.4","71","","","","","","","","1410.8","120.22"
"Unknown 92","","995.8","160","","","","","","","","1433.2","63.121"
"Unknown 93","","999.8","248","","","","","","","","1436.2","159.49"
"Unknown 94","","1019.2","160","","","","","","","","1450.5","140.99"
"Unknown 95","","1032.6","128","","","","","","","","1460.4","798.65"
"Unknown 96","","1041.2","142","","","","","","","","1466.8","128.73"
"Unknown 97","","1045","171","","","","","","","","1469.6","126.72"
