"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 150","","1146.2","202","","","","","","","","1557.7","255.44"
"Unknown 151","","1164.2","202","","","","","","","","1575.1","209.02"
"Unknown 152","","1165.4","114","","","","","","","","1576.2","217.19"
"Unknown 153","","1169","198","","","","","","","","1579.7","350.86"
"Unknown 154","","1169.6","129","","","","","","","","1580.3","108.89"
"Unknown 155","","1173.8","142","","","","","","","","1584.3","1611.4"
"Unknown 156","","1174.6","147","","","","","","","","1585.1","58.756"
"Unknown 157","","1184.2","71","","","","","","","","1594.3","61.834"
"Unknown 158","","1189.2","188","","","","","","","","1599.1","102.89"
"Unknown 159","","1191.2","211","","","","","","","","1601.1","1791.9"
"Unknown 16","","460.4","165","","","","","","","","1053.5","105.91"
"Unknown 160","","1194","71","","","","","","","","1603.8","138.89"
"Unknown 161","","1196.8","139","","","","","","","","1606.4","55.473"
"Unknown 162","","1214.6","246","","","","","","","","1623.6","209.61"
"Unknown 163","","1217.6","218","","","","","","","","1626.5","905.18"
"Unknown 164","","1224.4","248","","","","","","","","1633.0","117.55"
"Unknown 165","","1236.4","117","","","","","","","","1644.6","151.49"
"Unknown 166","","1237.6","211","","","","","","","","1645.7","69.858"
"Unknown 167","","1246.4","257","","","","","","","","1654.2","41.607"
"Unknown 168","","1247.2","204","","","","","","","","1655.0","49.673"
"Unknown 169","","1250","158","","","","","","","","1657.7","844.81"
"Unknown 17","","461.8","91","","","","","","","","1054.4","88.120"
"Unknown 170","","1265.2","215","","","","","","","","1672.3","1285.1"
"Unknown 171","","1266.6","127","","","","","","","","1673.6","184.15"
"Unknown 172","","1271","113","","","","","","","","1677.9","105.44"
"Unknown 173","","1275","103","","","","","","","","1681.7","33.227"
"Unknown 174","","1282.8","277","","","","","","","","1689.2","654.35"
"Unknown 175","","1284.6","266","","","","","","","","1691.0","267.61"
"Unknown 176","","1290.8","123","","","","","","","","1696.9","519.12"
"Unknown 177","","1293.4","71","","","","","","","","1699.4","4789.6"
"Unknown 178","","1294.6","217","","","","","","","","1700.7","53.244"
"Unknown 179","","1302","262","","","","","","","","1708.9","27.240"
"Unknown 18","","463","117","","","","","","","","1055.2","10466"
"Unknown 180","","1304.2","242","","","","","","","","1711.4","112.75"
"Unknown 181","","1318.6","215","","","","","","","","1727.4","259.86"
"Unknown 182","","1319.8","243","","","","","","","","1728.7","51.985"
"Unknown 183","","1321.4","163","","","","","","","","1730.5","26.726"
"Unknown 184","","1325.2","174","","","","","","","","1734.7","623.29"
"Unknown 185","","1329.6","217","","","","","","","","1739.6","620.66"
"Unknown 186","","1340.6","205","","","","","","","","1751.9","88.301"
"Unknown 187","","1351","153","","","","","","","","1763.5","91.890"
"Unknown 188","","1351.4","117","","","","","","","","1763.9","53.051"
"Unknown 189","","1352.2","357","","","","","","","","1764.8","356.15"
"Unknown 19","","483.4","173","","","","","","","","1068.8","70.973"
"Unknown 190","","1356","217","","","","","","","","1769.0","1166.2"
"Unknown 191","","1356.8","147","","","","","","","","1769.9","53.875"
"Unknown 192","","1361.4","215","","","","","","","","1775.1","2135.6"
"Unknown 193","","1364.4","140","","","","","","","","1778.4","38.613"
"Unknown 194","","1387.2","71","","","","","","","","1803.8","57.315"
"Unknown 195","","1407.8","160","","","","","","","","1826.7","429.73"
"Unknown 196","","1409.4","161","","","","","","","","1828.5","71.021"
"Unknown 197","","1409.6","218","","","","","","","","1828.7","1226.0"
"Unknown 198","","1414.2","174","","","","","","","","1833.9","123.84"
"Unknown 199","","1418.2","226","","","","","","","","1838.3","351.34"
"Unknown 2","","351.8","77","","","","","","","","981.05","551.34"
"Unknown 20","","510.2","156","","","","","","","","1086.7","121.34"
"Unknown 200","","1420.4","235","","","","","","","","1840.8","747.25"
"Unknown 201","","1421.2","156","","","","","","","","1841.6","354.04"
"Unknown 202","","1425.2","114","","","","","","","","1846.1","518.79"
"Unknown 203","","1428.6","285","","","","","","","","1849.9","79.564"
"Unknown 204","","1429.4","200","","","","","","","","1850.8","181.51"
"Unknown 205","","1434.4","235","","","","","","","","1856.3","67.874"
"Unknown 206","","1438.6","160","","","","","","","","1861.0","312.92"
"Unknown 207","","1439.2","156","","","","","","","","1861.7","210.67"
"Unknown 208","","1443.2","160","","","","","","","","1866.1","43.469"
"Unknown 209","","1446.8","204","","","","","","","","1870.2","53.140"
"Unknown 21","","522.2","71","","","","","","","","1094.7","84.685"
"Unknown 210","","1447","160","","","","","","","","1870.4","87.505"
"Unknown 211","","1447.8","264","","","","","","","","1871.3","130.32"
"Unknown 212","","1452","173","","","","","","","","1875.9","43.828"
"Unknown 213","","1458.8","79","","","","","","","","1883.5","92.256"
"Unknown 214","","1460","179","","","","","","","","1884.9","4681.0"
"Unknown 215","","1462.2","79","","","","","","","","1887.3","44.365"
"Unknown 216","","1471.2","554","","","","","","","","1897.3","1728.4"
"Unknown 217","","1472.2","78","","","","","","","","1898.4","347.25"
"Unknown 218","","1474.4","179","","","","","","","","1901.3","833.91"
"Unknown 219","","1477.2","94","","","","","","","","1905.7","345.84"
"Unknown 22","","525.6","187","","","","","","","","1097.0","81.783"
"Unknown 220","","1481.6","277","","","","","","","","1912.7","12679"
"Unknown 221","","1482.4","79","","","","","","","","1914.0","201.17"
"Unknown 222","","1501.6","109","","","","","","","","1944.5","102.23"
"Unknown 223","","1510.2","361","","","","","","","","1958.2","4377.6"
"Unknown 224","","1510.4","111","","","","","","","","1958.5","464.26"
"Unknown 225","","1515.4","71","","","","","","","","1966.5","219.38"
"Unknown 226","","1517.6","361","","","","","","","","1970.0","89.247"
"Unknown 227","","1518.6","164","","","","","","","","1971.6","91.611"
"Unknown 228","","1524.2","204","","","","","","","","1980.5","27875"
"Unknown 229","","1534.8","190","","","","","","","","1997.3","49.703"
"Unknown 23","","527.4","72","","","","","","","","1098.2","78.828"
"Unknown 230","","1535.6","247","","","","","","","","1998.6","211.75"
"Unknown 231","","1542","87","","","","","","","","2008.8","45.223"
"Unknown 232","","1546","88","","","","","","","","2015.2","408.63"
"Unknown 233","","1551.2","87","","","","","","","","2023.4","18.476"
"Unknown 234","","1553.4","181","","","","","","","","2026.9","69.202"
"Unknown 235","","1555.8","220","","","","","","","","2030.8","32867"
"Unknown 236","","1565.6","131","","","","","","","","2046.3","51.999"
"Unknown 237","","1566.8","179","","","","","","","","2048.3","109.84"
"Unknown 238","","1568.6","171","","","","","","","","2051.1","24.359"
"Unknown 239","","1571.8","203","","","","","","","","2056.2","254.72"
"Unknown 24","","531.8","116","","","","","","","","1101.1","129.83"
"Unknown 240","","1573.2","313","","","","","","","","2058.4","1892.1"
"Unknown 241","","1577.4","131","","","","","","","","2065.1","21.236"
"Unknown 242","","1587.6","131","","","","","","","","2081.3","155.48"
"Unknown 243","","1591","204","","","","","","","","2086.7","24067"
"Unknown 244","","1591.8","305","","","","","","","","2088.0","3634.1"
"Unknown 245","","1600","131","","","","","","","","2101.1","27.892"
"Unknown 246","","1601.8","147","","","","","","","","2103.9","79.087"
"Unknown 247","","1603.6","147","","","","","","","","2106.8","76.902"
"Unknown 248","","1605.4","112","","","","","","","","2109.7","866.98"
"Unknown 249","","1605.8","147","","","","","","","","2110.3","134.62"
"Unknown 25","","537.8","124","","","","","","","","1105.1","329.46"
"Unknown 250","","1611.6","147","","","","","","","","2119.5","134.68"
"Unknown 251","","1614.6","147","","","","","","","","2124.3","128.98"
"Unknown 252","","1622","147","","","","","","","","2136.1","128.44"
"Unknown 253","","1623","151","","","","","","","","2137.6","129.03"
"Unknown 254","","1623.8","147","","","","","","","","2138.9","452.33"
"Unknown 255","","1624.2","229","","","","","","","","2139.6","1127.2"
"Unknown 256","","1625.4","156","","","","","","","","2141.5","91.551"
"Unknown 257","","1629","147","","","","","","","","2147.2","84.667"
"Unknown 258","","1633","147","","","","","","","","2153.6","206.48"
"Unknown 259","","1635","147","","","","","","","","2156.7","72.112"
"Unknown 26","","544.6","141","","","","","","","","1109.7","82.846"
"Unknown 260","","1639.2","147","","","","","","","","2163.4","356.68"
"Unknown 261","","1642.2","155","","","","","","","","2168.2","31.737"
"Unknown 262","","1644.2","213","","","","","","","","2171.4","2393.7"
"Unknown 263","","1645.6","147","","","","","","","","2173.6","129.32"
"Unknown 264","","1649.4","147","","","","","","","","2179.6","890.51"
"Unknown 265","","1651.6","354","","","","","","","","2183.1","57.093"
"Unknown 266","","1652.8","147","","","","","","","","2185.0","156.20"
"Unknown 267","","1653.4","167","","","","","","","","2186.0","4872.5"
"Unknown 268","","1657","120","","","","","","","","2191.7","157.73"
"Unknown 269","","1659.6","235","","","","","","","","2195.9","79.633"
"Unknown 27","","554.6","97","","","","","","","","1116.3","50.189"
"Unknown 270","","1660","147","","","","","","","","2196.5","94.756"
"Unknown 271","","1662","71","","","","","","","","2199.7","4056.0"
"Unknown 272","","1665.6","236","","","","","","","","2208.1","274.87"
"Unknown 273","","1667.4","147","","","","","","","","2212.3","139.19"
"Unknown 274","","1669.4","147","","","","","","","","2217.1","112.12"
"Unknown 275","","1670.6","147","","","","","","","","2219.9","71.724"
"Unknown 276","","1671.2","128","","","","","","","","2221.3","262.44"
"Unknown 277","","1676.6","103","","","","","","","","2234.2","26.251"
"Unknown 278","","1677.4","172","","","","","","","","2236.0","77.204"
"Unknown 279","","1681.6","147","","","","","","","","2246.0","59.008"
"Unknown 28","","559.6","102","","","","","","","","1119.7","163.59"
"Unknown 280","","1682.2","117","","","","","","","","2247.4","2620.3"
"Unknown 281","","1685","147","","","","","","","","2254.1","84.881"
"Unknown 282","","1689","147","","","","","","","","2263.6","911.69"
"Unknown 283","","1693.8","147","","","","","","","","2274.9","93.602"
"Unknown 284","","1695.6","147","","","","","","","","2279.2","323.48"
"Unknown 285","","1700","147","","","","","","","","2289.6","138.06"
"Unknown 286","","1702.4","387","","","","","","","","2295.3","49.785"
"Unknown 287","","1703.4","147","","","","","","","","2297.7","66.055"
"Unknown 288","","1706.6","147","","","","","","","","2305.3","393.02"
"Unknown 289","","1707","217","","","","","","","","2306.2","47.337"
"Unknown 29","","564.2","97","","","","","","","","1122.7","50.087"
"Unknown 290","","1710.8","147","","","","","","","","2315.3","62.008"
"Unknown 291","","1712.4","387","","","","","","","","2319.1","240.93"
"Unknown 292","","1715.8","208","","","","","","","","2327.1","1270.0"
"Unknown 293","","1716.8","220","","","","","","","","2329.5","147.29"
"Unknown 294","","1721","147","","","","","","","","2339.4","126.45"
"Unknown 295","","1721.2","167","","","","","","","","2339.9","439.75"
"Unknown 296","","1721.8","387","","","","","","","","2341.3","67.579"
"Unknown 297","","1723.4","147","","","","","","","","2345.1","242.29"
"Unknown 298","","1725.4","147","","","","","","","","2349.9","170.31"
"Unknown 299","","1731.8","167","","","","","","","","2365.1","385.33"
"Unknown 3","","358.4","147","","","","","","","","985.46","87.163"
"Unknown 30","","579","106","","","","","","","","1132.6","421.51"
"Unknown 300","","1732.6","147","","","","","","","","2367.0","83.867"
"Unknown 301","","1735","147","","","","","","","","2372.6","61.685"
"Unknown 302","","1738.8","147","","","","","","","","2381.7","80.459"
"Unknown 303","","1744.8","72","","","","","","","","2395.9","201.87"
"Unknown 304","","1748.4","147","","","","","","","","2404.4","1156.7"
"Unknown 305","","1751.2","147","","","","","","","","2411.1","71.069"
"Unknown 306","","1754","129","","","","","","","","2417.7","1860.2"
"Unknown 307","","1756","147","","","","","","","","2422.5","59.845"
"Unknown 308","","1759.4","125","","","","","","","","2430.5","865.97"
"Unknown 309","","1768.2","147","","","","","","","","2451.4","1390.3"
"Unknown 31","","580.6","152","","","","","","","","1133.7","242.11"
"Unknown 310","","1774.6","325","","","","","","","","2466.6","101.71"
"Unknown 311","","1776.6","285","","","","","","","","2471.3","113.42"
"Unknown 312","","1777.4","217","","","","","","","","2473.2","245.17"
"Unknown 313","","1783.2","73","","","","","","","","2487.0","104.11"
"Unknown 314","","1786.8","147","","","","","","","","2495.5","97.626"
"Unknown 315","","1793.6","73","","","","","","","","2511.6","121.37"
"Unknown 316","","1794","446","","","","","","","","2512.6","102.08"
"Unknown 317","","1803","147","","","","","","","","2533.9","60.001"
"Unknown 318","","1804.8","147","","","","","","","","2538.2","80.196"
"Unknown 319","","1808.2","147","","","","","","","","2546.2","227.07"
"Unknown 32","","588.2","100","","","","","","","","1138.8","505.24"
"Unknown 320","","1810.2","147","","","","","","","","2551.0","164.78"
"Unknown 321","","1813.4","147","","","","","","","","2558.6","62.954"
"Unknown 322","","1818","147","","","","","","","","2569.5","53.162"
"Unknown 323","","1824.8","147","","","","","","","","2585.6","55.618"
"Unknown 324","","1825.4","215","","","","","","","","2587.0","72.496"
"Unknown 325","","1829.4","355","","","","","","","","2596.5","68.535"
"Unknown 326","","1830.2","147","","","","","","","","2598.4","776.05"
"Unknown 327","","1832","147","","","","","","","","2602.7","176.69"
"Unknown 328","","1835.8","283","","","","","","","","2611.7","1018.8"
"Unknown 329","","1837","230","","","","","","","","2614.5","419.58"
"Unknown 33","","591.2","143","","","","","","","","1140.8","41.390"
"Unknown 330","","1841.8","147","","","","","","","","2625.9","313.53"
"Unknown 331","","1847","147","","","","","","","","2638.3","64.598"
"Unknown 332","","1853.6","147","","","","","","","","2653.9","70.696"
"Unknown 333","","1855.6","147","","","","","","","","2658.7","108.40"
"Unknown 334","","1857.2","127","","","","","","","","2662.5","65.197"
"Unknown 335","","1859","85","","","","","","","","2666.7","56.646"
"Unknown 336","","1861.4","147","","","","","","","","2672.4","175.53"
"Unknown 337","","1862.8","147","","","","","","","","2675.7","61.809"
"Unknown 338","","1865.8","147","","","","","","","","2682.8","69.474"
"Unknown 339","","1868.6","147","","","","","","","","2689.5","220.57"
"Unknown 34","","611.6","75","","","","","","","","1154.4","81.349"
"Unknown 340","","1869.2","165","","","","","","","","2690.9","43.070"
"Unknown 341","","1871.2","147","","","","","","","","2695.7","492.12"
"Unknown 342","","1874","147","","","","","","","","2702.3","60.998"
"Unknown 343","","1877","221","","","","","","","","2709.4","132.63"
"Unknown 344","","1879.4","147","","","","","","","","2715.1","60.820"
"Unknown 345","","1880.6","147","","","","","","","","2717.9","162.24"
"Unknown 346","","1881","361","","","","","","","","2718.9","164.11"
"Unknown 347","","1881.6","160","","","","","","","","2720.3","40.301"
"Unknown 348","","1885","147","","","","","","","","2728.4","69.272"
"Unknown 349","","1887.2","147","","","","","","","","2733.6","103.66"
"Unknown 35","","623.2","210","","","","","","","","1162.1","201.51"
"Unknown 350","","1889","147","","","","","","","","2737.9","67.967"
"Unknown 351","","1890.4","361","","","","","","","","2741.2","99.448"
"Unknown 352","","1891.6","147","","","","","","","","2744.0","190.80"
"Unknown 353","","1893.6","147","","","","","","","","2748.8","118.65"
"Unknown 354","","1894.4","147","","","","","","","","2750.7","152.94"
"Unknown 355","","1896.2","75","","","","","","","","2754.9","67.835"
"Unknown 356","","1896.8","147","","","","","","","","2756.4","214.16"
"Unknown 357","","1898.2","271","","","","","","","","2759.7","63.860"
"Unknown 358","","1899.2","147","","","","","","","","2762.1","201.55"
"Unknown 359","","1901.2","147","","","","","","","","2766.8","225.93"
"Unknown 36","","634.4","86","","","","","","","","1169.6","479.15"
"Unknown 360","","1907.4","271","","","","","","","","2781.5","155.32"
"Unknown 361","","1909.2","147","","","","","","","","2785.8","158.27"
"Unknown 362","","1910","311","","","","","","","","2787.7","1936.1"
"Unknown 363","","1910.6","204","","","","","","","","2789.1","54.972"
"Unknown 364","","1914.8","71","","","","","","","","2799.1","4552.8"
"Unknown 365","","1915.8","185","","","","","","","","2801.8","268.71"
"Unknown 366","","1918.4","217","","","","","","","","2809.6","57.241"
"Unknown 367","","1919.6","147","","","","","","","","2813.2","177.81"
"Unknown 368","","1921.4","221","","","","","","","","2818.6","184.07"
"Unknown 369","","1922.6","147","","","","","","","","2822.2","91.770"
"Unknown 37","","639.2","107","","","","","","","","1172.8","171.79"
"Unknown 370","","1927.6","125","","","","","","","","2837.1","76.653"
"Unknown 371","","1929.2","361","","","","","","","","2841.9","1073.8"
"Unknown 372","","1931.8","147","","","","","","","","2849.7","128.41"
"Unknown 373","","1936.2","127","","","","","","","","2862.9","90.059"
"Unknown 374","","1937.6","179","","","","","","","","2867.1","23.890"
"Unknown 375","","1938","125","","","","","","","","2868.3","79.890"
"Unknown 376","","1941","361","","","","","","","","2877.2","167.04"
"Unknown 377","","1946.8","147","","","","","","","","2894.6","67.693"
"Unknown 378","","1949.2","147","","","","","","","","2901.8","78.155"
"Unknown 379","","1950.6","112","","","","","","","","2906.0","23.669"
"Unknown 38","","642.4","282","","","","","","","","1174.9","82.667"
"Unknown 380","","1951.4","267","","","","","","","","2908.4","28.636"
"Unknown 381","","1956","119","","","","","","","","2922.2","69.491"
"Unknown 382","","1957.2","242","","","","","","","","2925.7","59.331"
"Unknown 383","","1958.6","147","","","","","","","","2929.9","225.98"
"Unknown 384","","1962.2","147","","","","","","","","2940.7","64.014"
"Unknown 385","","1962.8","221","","","","","","","","2942.5","205.12"
"Unknown 386","","1963.8","75","","","","","","","","2945.5","70.389"
"Unknown 387","","1978","105","","","","","","","","2988.0","81.938"
"Unknown 388","","1981.2","147","","","","","","","","2997.6","54.714"
"Unknown 389","","1988.6","147","","","","","","","","3019.8","60.922"
"Unknown 39","","644","86","","","","","","","","1176.0","1893.4"
"Unknown 390","","2001.4","221","","","","","","","","3058.1","220.50"
"Unknown 391","","2006.4","147","","","","","","","","3073.1","99.441"
"Unknown 392","","2029","221","","","","","","","","3140.7","109.48"
"Unknown 393","","2038","221","","","","","","","","3167.7","252.15"
"Unknown 394","","2046.4","147","","","","","","","","3192.8","73.448"
"Unknown 395","","2048.2","71","","","","","","","","3198.2","3186.6"
"Unknown 396","","2076.4","221","","","","","","","","3264.6","249.74"
"Unknown 397","","2120.2","221","","","","","","","","3367.2","213.60"
"Unknown 398","","2129.2","112","","","","","","","","3388.3","52.693"
"Unknown 399","","2170.4","355","","","","","","","","3484.8","118.51"
"Unknown 4","","359.2","73","","","","","","","","985.99","106.47"
"Unknown 40","","647","89","","","","","","","","1178.0","81.294"
"Unknown 400","","2219.2","71","","","","","","","","3599.1","1335.8"
"Unknown 401","","2230.4","221","","","","","","","","3625.3","114.76"
"Unknown 402","","2302.4","221","","","","","","","","3793.9","91.033"
"Unknown 403","","2302.6","207","","","","","","","","3794.4","59.617"
"Unknown 41","","648","143","","","","","","","","1178.7","105.65"
"Unknown 42","","648.6","145","","","","","","","","1179.1","14.876"
"Unknown 43","","653.6","151","","","","","","","","1182.4","56.990"
"Unknown 44","","665.8","86","","","","","","","","1190.5","546.55"
"Unknown 45","","678","71","","","","","","","","1198.7","3702.1"
"Unknown 46","","690.6","228","","","","","","","","1207.8","236.29"
"Unknown 47","","691.2","145","","","","","","","","1208.3","77.338"
"Unknown 48","","701.6","200","","","","","","","","1216.0","55.160"
"Unknown 49","","702.8","144","","","","","","","","1216.8","13949"
"Unknown 5","","359.4","85","","","","","","","","986.12","148.66"
"Unknown 50","","707","117","","","","","","","","1219.9","159.13"
"Unknown 51","","709.2","164","","","","","","","","1221.6","62.169"
"Unknown 52","","711.2","70","","","","","","","","1223.0","111.58"
"Unknown 53","","714.4","164","","","","","","","","1225.4","1023.3"
"Unknown 54","","720.8","159","","","","","","","","1230.1","252.32"
"Unknown 55","","722","179","","","","","","","","1231.0","95.670"
"Unknown 56","","744.6","110","","","","","","","","1247.7","1259.4"
"Unknown 57","","746.8","117","","","","","","","","1249.3","13175"
"Unknown 58","","750.6","190","","","","","","","","1252.1","13.473"
"Unknown 59","","753","179","","","","","","","","1253.9","162.03"
"Unknown 6","","363.2","184","","","","","","","","988.66","87.222"
"Unknown 60","","761.4","114","","","","","","","","1260.1","83.247"
"Unknown 61","","765.2","116","","","","","","","","1262.9","2209.3"
"Unknown 62","","770.6","110","","","","","","","","1266.9","54.249"
"Unknown 63","","783.6","158","","","","","","","","1276.5","3415.8"
"Unknown 64","","784","300","","","","","","","","1276.8","14948"
"Unknown 65","","787.8","218","","","","","","","","1279.6","110.14"
"Unknown 66","","788.4","186","","","","","","","","1280.1","1819.9"
"Unknown 67","","800.4","185","","","","","","","","1288.9","19.024"
"Unknown 68","","806","155","","","","","","","","1293.1","358.51"
"Unknown 69","","810.8","193","","","","","","","","1296.6","77.854"
"Unknown 7","","365.4","148","","","","","","","","990.13","28.288"
"Unknown 70","","812","218","","","","","","","","1297.5","418.52"
"Unknown 71","","815.8","142","","","","","","","","1300.3","87.964"
"Unknown 72","","818.2","219","","","","","","","","1302.1","892.77"
"Unknown 73","","821.8","171","","","","","","","","1304.7","72.952"
"Unknown 74","","822.6","218","","","","","","","","1305.3","158.79"
"Unknown 75","","827.8","142","","","","","","","","1309.2","79.774"
"Unknown 76","","834.8","113","","","","","","","","1314.3","11738"
"Unknown 77","","836.2","174","","","","","","","","1315.4","1015.3"
"Unknown 78","","837.8","117","","","","","","","","1316.5","155.33"
"Unknown 79","","851.2","300","","","","","","","","1326.4","94.750"
"Unknown 8","","370.4","147","","","","","","","","993.46","63.823"
"Unknown 80","","860.4","99","","","","","","","","1333.2","4035.6"
"Unknown 81","","862","222","","","","","","","","1334.4","42.346"
"Unknown 82","","879.8","191","","","","","","","","1347.6","73.238"
"Unknown 83","","883","241","","","","","","","","1349.9","283.17"
"Unknown 84","","888.8","99","","","","","","","","1354.2","241.21"
"Unknown 85","","899","204","","","","","","","","1361.7","90.853"
"Unknown 86","","906.4","145","","","","","","","","1367.2","692.21"
"Unknown 87","","909.4","243","","","","","","","","1369.4","119.18"
"Unknown 88","","911.6","359","","","","","","","","1371.0","329.91"
"Unknown 89","","915.2","204","","","","","","","","1373.7","2386.4"
"Unknown 9","","374.2","117","","","","","","","","996.00","142.80"
"Unknown 90","","915.6","215","","","","","","","","1374.0","77.699"
"Unknown 91","","919.2","193","","","","","","","","1376.7","249.84"
"Unknown 92","","920.2","255","","","","","","","","1377.4","222.26"
"Unknown 93","","928.4","158","","","","","","","","1383.5","51.950"
"Unknown 94","","929.4","236","","","","","","","","1384.2","67.812"
"Unknown 95","","930.6","129","","","","","","","","1385.1","62.408"
"Unknown 96","","934.2","88","","","","","","","","1387.7","196.49"
"Unknown 97","","941.4","298","","","","","","","","1393.1","284.72"
