"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 160","","1413.8","174","","","","","","","","1833.4","299.11"
"Unknown 161","","1417.8","217","","","","","","","","1837.9","462.31"
"Unknown 162","","1419.4","235","","","","","","","","1839.6","87.622"
"Unknown 163","","1419.8","87","","","","","","","","1840.1","112.72"
"Unknown 164","","1420.6","156","","","","","","","","1841.0","126.71"
"Unknown 165","","1424.6","323","","","","","","","","1845.4","216.88"
"Unknown 166","","1425.2","128","","","","","","","","1846.1","106.80"
"Unknown 167","","1428.8","285","","","","","","","","1850.1","37.520"
"Unknown 168","","1430.2","174","","","","","","","","1851.7","2639.5"
"Unknown 169","","1432.2","104","","","","","","","","1853.9","165.57"
"Unknown 17","","460.6","91","","","","","","","","1053.6","55.024"
"Unknown 170","","1436.8","161","","","","","","","","1859.0","493.86"
"Unknown 171","","1438.6","217","","","","","","","","1861.0","445.41"
"Unknown 172","","1439.4","156","","","","","","","","1861.9","94.595"
"Unknown 173","","1441","161","","","","","","","","1863.7","318.84"
"Unknown 174","","1445.4","264","","","","","","","","1868.6","226.42"
"Unknown 175","","1448.8","134","","","","","","","","1872.4","452.42"
"Unknown 176","","1449.8","310","","","","","","","","1873.5","104.78"
"Unknown 177","","1457.8","78","","","","","","","","1882.4","55.541"
"Unknown 178","","1459.2","349","","","","","","","","1884.0","1955.6"
"Unknown 179","","1460.6","179","","","","","","","","1885.5","3248.9"
"Unknown 18","","467.2","117","","","","","","","","1058.0","1299.2"
"Unknown 180","","1468.4","471","","","","","","","","1894.2","3853.3"
"Unknown 181","","1469","93","","","","","","","","1894.9","146.06"
"Unknown 182","","1474.8","127","","","","","","","","1901.9","252.67"
"Unknown 183","","1475.6","110","","","","","","","","1903.2","160.91"
"Unknown 184","","1478.4","209","","","","","","","","1907.6","16852"
"Unknown 185","","1479.8","83","","","","","","","","1909.9","325.91"
"Unknown 186","","1480.2","79","","","","","","","","1910.5","172.25"
"Unknown 187","","1484.4","156","","","","","","","","1917.2","777.35"
"Unknown 188","","1488.2","237","","","","","","","","1923.2","58.217"
"Unknown 189","","1491.4","337","","","","","","","","1928.3","68.880"
"Unknown 19","","474.4","86","","","","","","","","1062.8","54.775"
"Unknown 190","","1497.6","218","","","","","","","","1938.2","1934.8"
"Unknown 191","","1500","242","","","","","","","","1942.0","57.921"
"Unknown 192","","1509.6","367","","","","","","","","1957.3","4633.7"
"Unknown 193","","1510.2","97","","","","","","","","1958.2","64.319"
"Unknown 194","","1514.4","71","","","","","","","","1964.9","601.42"
"Unknown 195","","1516.6","367","","","","","","","","1968.4","47.241"
"Unknown 196","","1517.4","179","","","","","","","","1969.7","23.584"
"Unknown 197","","1518.2","136","","","","","","","","1970.9","88.785"
"Unknown 198","","1522.2","156","","","","","","","","1977.3","309.78"
"Unknown 199","","1523.8","206","","","","","","","","1979.9","12031"
"Unknown 2","","350.8","133","","","","","","","","980.39","75.841"
"Unknown 20","","477","117","","","","","","","","1064.6","84.696"
"Unknown 200","","1524.6","367","","","","","","","","1981.1","1721.7"
"Unknown 201","","1530","196","","","","","","","","1989.7","119.65"
"Unknown 202","","1533.6","221","","","","","","","","1995.4","338.59"
"Unknown 203","","1533.8","337","","","","","","","","1995.8","66.677"
"Unknown 204","","1534.8","291","","","","","","","","1997.3","291.96"
"Unknown 205","","1539","227","","","","","","","","2004.0","178.77"
"Unknown 206","","1545.4","88","","","","","","","","2014.2","205.71"
"Unknown 207","","1546.2","71","","","","","","","","2015.5","24.868"
"Unknown 208","","1552.6","155","","","","","","","","2025.7","263.37"
"Unknown 209","","1554","318","","","","","","","","2027.9","75.652"
"Unknown 21","","510","72","","","","","","","","1086.6","442.24"
"Unknown 210","","1555.6","221","","","","","","","","2030.4","24776"
"Unknown 211","","1555.8","85","","","","","","","","2030.8","1652.8"
"Unknown 212","","1567","179","","","","","","","","2048.6","156.06"
"Unknown 213","","1571.4","110","","","","","","","","2055.6","58.243"
"Unknown 214","","1573.2","129","","","","","","","","2058.4","2177.9"
"Unknown 215","","1591.2","206","","","","","","","","2087.1","22007"
"Unknown 216","","1592","217","","","","","","","","2088.3","3219.8"
"Unknown 217","","1599","75","","","","","","","","2099.5","59.831"
"Unknown 218","","1605.2","112","","","","","","","","2109.3","999.16"
"Unknown 219","","1608","233","","","","","","","","2113.8","73.090"
"Unknown 22","","531.2","116","","","","","","","","1100.7","606.10"
"Unknown 220","","1608.4","112","","","","","","","","2114.4","47.879"
"Unknown 221","","1617","219","","","","","","","","2128.1","13.195"
"Unknown 222","","1623","151","","","","","","","","2137.6","103.53"
"Unknown 223","","1624","125","","","","","","","","2139.2","1730.4"
"Unknown 224","","1624.4","216","","","","","","","","2139.9","64.340"
"Unknown 225","","1625.2","156","","","","","","","","2141.1","82.889"
"Unknown 226","","1641","174","","","","","","","","2166.3","136.77"
"Unknown 227","","1642.2","157","","","","","","","","2168.2","73.791"
"Unknown 228","","1644.2","213","","","","","","","","2171.4","6138.5"
"Unknown 229","","1645","89","","","","","","","","2172.6","15.662"
"Unknown 23","","537","124","","","","","","","","1104.6","192.46"
"Unknown 230","","1646","161","","","","","","","","2174.2","53.343"
"Unknown 231","","1651.4","354","","","","","","","","2182.8","2497.6"
"Unknown 232","","1653.2","167","","","","","","","","2185.7","6191.9"
"Unknown 233","","1657.2","181","","","","","","","","2192.0","143.62"
"Unknown 234","","1659.6","235","","","","","","","","2195.9","78.586"
"Unknown 235","","1662","71","","","","","","","","2199.7","4075.9"
"Unknown 236","","1664.6","202","","","","","","","","2205.7","956.01"
"Unknown 237","","1665.4","236","","","","","","","","2207.6","113.53"
"Unknown 238","","1671.2","128","","","","","","","","2221.3","260.62"
"Unknown 239","","1677.6","172","","","","","","","","2236.5","80.003"
"Unknown 24","","558.2","102","","","","","","","","1118.7","4672.1"
"Unknown 240","","1679.6","188","","","","","","","","2241.3","78.950"
"Unknown 241","","1682.2","129","","","","","","","","2247.4","2335.3"
"Unknown 242","","1682.8","354","","","","","","","","2248.9","121.53"
"Unknown 243","","1683.8","206","","","","","","","","2251.2","52.077"
"Unknown 244","","1685.4","85","","","","","","","","2255.0","63.800"
"Unknown 245","","1690.2","157","","","","","","","","2266.4","74.011"
"Unknown 246","","1703","73","","","","","","","","2296.8","55.741"
"Unknown 247","","1706.8","206","","","","","","","","2305.8","232.10"
"Unknown 248","","1709.2","125","","","","","","","","2311.5","62.753"
"Unknown 249","","1712.6","387","","","","","","","","2319.5","122.56"
"Unknown 25","","578.4","106","","","","","","","","1132.2","170.81"
"Unknown 250","","1714.4","127","","","","","","","","2323.8","66.963"
"Unknown 251","","1716.2","208","","","","","","","","2328.1","221.54"
"Unknown 252","","1720.2","125","","","","","","","","2337.5","50.258"
"Unknown 253","","1721.2","167","","","","","","","","2339.9","491.74"
"Unknown 254","","1723.8","125","","","","","","","","2346.1","40.610"
"Unknown 255","","1730.2","206","","","","","","","","2361.3","225.79"
"Unknown 256","","1732","167","","","","","","","","2365.5","456.31"
"Unknown 257","","1745","72","","","","","","","","2396.4","107.66"
"Unknown 258","","1748.6","111","","","","","","","","2404.9","14.138"
"Unknown 259","","1754","129","","","","","","","","2417.7","2638.1"
"Unknown 26","","580.8","152","","","","","","","","1133.8","112.25"
"Unknown 260","","1756.2","207","","","","","","","","2422.9","13.205"
"Unknown 261","","1757.6","239","","","","","","","","2426.2","57.597"
"Unknown 262","","1759.6","199","","","","","","","","2431.0","449.05"
"Unknown 263","","1764.2","111","","","","","","","","2441.9","39.334"
"Unknown 264","","1770.4","147","","","","","","","","2456.6","56.639"
"Unknown 265","","1770.8","328","","","","","","","","2457.5","40.802"
"Unknown 266","","1773.6","117","","","","","","","","2464.2","28.961"
"Unknown 267","","1774.2","328","","","","","","","","2465.6","766.81"
"Unknown 268","","1775.6","147","","","","","","","","2468.9","53.503"
"Unknown 269","","1776.6","285","","","","","","","","2471.3","165.38"
"Unknown 27","","588","100","","","","","","","","1138.6","881.19"
"Unknown 270","","1783.2","204","","","","","","","","2487.0","103.44"
"Unknown 271","","1783.4","449","","","","","","","","2487.4","91.264"
"Unknown 272","","1786.6","576","","","","","","","","2495.0","34.125"
"Unknown 273","","1788.2","288","","","","","","","","2498.8","65.878"
"Unknown 274","","1789","147","","","","","","","","2500.7","17.180"
"Unknown 275","","1791.2","147","","","","","","","","2505.9","72.260"
"Unknown 276","","1794","449","","","","","","","","2512.6","206.47"
"Unknown 277","","1800.8","148","","","","","","","","2528.7","28.951"
"Unknown 278","","1807.8","147","","","","","","","","2545.3","63.921"
"Unknown 279","","1811","147","","","","","","","","2552.9","110.46"
"Unknown 28","","611.2","86","","","","","","","","1154.1","956.97"
"Unknown 280","","1812.8","147","","","","","","","","2557.2","102.18"
"Unknown 281","","1815.4","147","","","","","","","","2563.3","67.095"
"Unknown 282","","1817.2","147","","","","","","","","2567.6","62.582"
"Unknown 283","","1819.6","147","","","","","","","","2573.3","127.40"
"Unknown 284","","1824.6","147","","","","","","","","2585.1","74.127"
"Unknown 285","","1827.8","273","","","","","","","","2592.7","915.42"
"Unknown 286","","1830.2","201","","","","","","","","2598.4","81.252"
"Unknown 287","","1836","283","","","","","","","","2612.2","886.65"
"Unknown 288","","1836.2","449","","","","","","","","2612.6","77.625"
"Unknown 289","","1837","147","","","","","","","","2614.5","228.34"
"Unknown 29","","636.6","86","","","","","","","","1171.0","298.76"
"Unknown 290","","1837.2","217","","","","","","","","2615.0","60.604"
"Unknown 291","","1838.6","147","","","","","","","","2618.3","110.22"
"Unknown 292","","1842.2","217","","","","","","","","2626.9","87.955"
"Unknown 293","","1843.4","147","","","","","","","","2629.7","142.53"
"Unknown 294","","1848","147","","","","","","","","2640.6","57.396"
"Unknown 295","","1850.6","87","","","","","","","","2646.8","14.111"
"Unknown 296","","1861.8","147","","","","","","","","2673.4","53.044"
"Unknown 297","","1864.6","147","","","","","","","","2680.0","51.225"
"Unknown 298","","1867.4","206","","","","","","","","2686.6","435.94"
"Unknown 299","","1870.2","147","","","","","","","","2693.3","72.579"
"Unknown 3","","352","77","","","","","","","","981.19","632.09"
"Unknown 30","","639.2","107","","","","","","","","1172.8","161.38"
"Unknown 300","","1874.6","367","","","","","","","","2703.7","74.999"
"Unknown 301","","1876","147","","","","","","","","2707.0","67.431"
"Unknown 302","","1878.2","367","","","","","","","","2712.3","738.89"
"Unknown 303","","1880.8","367","","","","","","","","2718.4","699.00"
"Unknown 304","","1883.6","192","","","","","","","","2725.1","593.03"
"Unknown 305","","1890","162","","","","","","","","2740.2","371.79"
"Unknown 306","","1891.8","192","","","","","","","","2744.5","730.55"
"Unknown 307","","1894.8","323","","","","","","","","2751.6","294.80"
"Unknown 308","","1895.4","147","","","","","","","","2753.0","67.073"
"Unknown 309","","1898.6","193","","","","","","","","2760.6","40.362"
"Unknown 31","","642.4","70","","","","","","","","1174.9","179.06"
"Unknown 310","","1900.4","323","","","","","","","","2764.9","409.87"
"Unknown 311","","1902.4","369","","","","","","","","2769.6","33.823"
"Unknown 312","","1903.2","147","","","","","","","","2771.5","56.354"
"Unknown 313","","1904.6","163","","","","","","","","2774.9","34.010"
"Unknown 314","","1907.2","192","","","","","","","","2781.0","125.75"
"Unknown 315","","1907.4","277","","","","","","","","2781.5","95.052"
"Unknown 316","","1910.2","206","","","","","","","","2788.1","12032"
"Unknown 317","","1915","71","","","","","","","","2799.5","2840.1"
"Unknown 318","","1915.4","295","","","","","","","","2800.6","100.18"
"Unknown 319","","1915.8","185","","","","","","","","2801.8","183.02"
"Unknown 32","","643.2","86","","","","","","","","1175.5","1055.7"
"Unknown 320","","1919","295","","","","","","","","2811.4","341.93"
"Unknown 321","","1919.4","367","","","","","","","","2812.6","1219.8"
"Unknown 322","","1921.8","295","","","","","","","","2819.8","323.89"
"Unknown 323","","1924.2","147","","","","","","","","2826.9","110.81"
"Unknown 324","","1925.6","367","","","","","","","","2831.1","57.268"
"Unknown 325","","1929","367","","","","","","","","2841.3","11096"
"Unknown 326","","1936.2","127","","","","","","","","2862.9","56.369"
"Unknown 327","","1940.8","367","","","","","","","","2876.6","1765.9"
"Unknown 328","","1942.8","169","","","","","","","","2882.6","374.20"
"Unknown 329","","1976.6","147","","","","","","","","2983.8","78.140"
"Unknown 33","","645.4","281","","","","","","","","1176.9","130.39"
"Unknown 330","","1983","590","","","","","","","","3003.0","69.736"
"Unknown 331","","1988.8","434","","","","","","","","3020.4","88.494"
"Unknown 332","","1992.6","258","","","","","","","","3031.7","62.256"
"Unknown 333","","1992.8","445","","","","","","","","3032.3","66.158"
"Unknown 334","","1995.6","575","","","","","","","","3040.7","69.489"
"Unknown 335","","2003.6","169","","","","","","","","3064.7","107.93"
"Unknown 336","","2038.2","221","","","","","","","","3168.3","56.126"
"Unknown 337","","2048.6","71","","","","","","","","3199.4","1377.8"
"Unknown 338","","2077","221","","","","","","","","3266.0","83.437"
"Unknown 339","","2103.4","207","","","","","","","","3327.9","58.294"
"Unknown 34","","648.2","211","","","","","","","","1178.8","23.804"
"Unknown 340","","2120.4","221","","","","","","","","3367.7","84.296"
"Unknown 341","","2170.8","221","","","","","","","","3485.7","69.119"
"Unknown 342","","2219.2","71","","","","","","","","3599.1","647.87"
"Unknown 343","","2227.8","539","","","","","","","","3619.2","84.266"
"Unknown 344","","2228.2","463","","","","","","","","3620.1","52.648"
"Unknown 345","","2228.6","590","","","","","","","","3621.1","79.613"
"Unknown 346","","2233.8","578","","","","","","","","3633.3","74.930"
"Unknown 347","","2244.4","394","","","","","","","","3658.1","73.007"
"Unknown 348","","2261.4","207","","","","","","","","3697.9","58.167"
"Unknown 349","","2269.4","207","","","","","","","","3716.6","61.886"
"Unknown 35","","654","151","","","","","","","","1182.7","95.629"
"Unknown 350","","2273.4","323","","","","","","","","3726.0","19.427"
"Unknown 351","","2281.6","207","","","","","","","","3745.2","51.352"
"Unknown 36","","666.6","70","","","","","","","","1191.1","164.51"
"Unknown 37","","679.8","71","","","","","","","","1199.9","1939.0"
"Unknown 38","","691","228","","","","","","","","1208.1","117.60"
"Unknown 39","","703","144","","","","","","","","1217.0","14130"
"Unknown 4","","353.8","221","","","","","","","","982.39","321.19"
"Unknown 40","","708.8","144","","","","","","","","1221.3","1118.4"
"Unknown 41","","711.6","70","","","","","","","","1223.3","63.852"
"Unknown 42","","714.2","164","","","","","","","","1225.3","553.56"
"Unknown 43","","721.6","159","","","","","","","","1230.7","139.86"
"Unknown 44","","722.4","178","","","","","","","","1231.3","379.25"
"Unknown 45","","745.8","77","","","","","","","","1248.6","212.93"
"Unknown 46","","746.4","110","","","","","","","","1249.0","800.78"
"Unknown 47","","749.2","189","","","","","","","","1251.1","52.825"
"Unknown 48","","753","179","","","","","","","","1253.9","186.08"
"Unknown 49","","762.6","114","","","","","","","","1261.0","51.938"
"Unknown 5","","356.8","200","","","","","","","","984.39","63.645"
"Unknown 50","","766.8","132","","","","","","","","1264.1","98.887"
"Unknown 51","","785.2","302","","","","","","","","1277.7","445.11"
"Unknown 52","","785.4","158","","","","","","","","1277.8","12693"
"Unknown 53","","789","186","","","","","","","","1280.5","1033.0"
"Unknown 54","","791.4","206","","","","","","","","1282.3","473.79"
"Unknown 55","","794.4","116","","","","","","","","1284.5","191.86"
"Unknown 56","","795.2","71","","","","","","","","1285.1","57.612"
"Unknown 57","","809.6","195","","","","","","","","1295.7","33.627"
"Unknown 58","","810.6","158","","","","","","","","1296.5","56.718"
"Unknown 59","","817.8","158","","","","","","","","1301.8","6272.4"
"Unknown 6","","361.4","184","","","","","","","","987.46","74.048"
"Unknown 60","","820.4","142","","","","","","","","1303.7","910.11"
"Unknown 61","","836.4","174","","","","","","","","1315.5","5948.5"
"Unknown 62","","843.2","70","","","","","","","","1320.5","1357.7"
"Unknown 63","","851.6","299","","","","","","","","1326.7","172.92"
"Unknown 64","","862.8","99","","","","","","","","1335.0","78.834"
"Unknown 65","","879.2","191","","","","","","","","1347.1","52.850"
"Unknown 66","","907.4","145","","","","","","","","1367.9","401.67"
"Unknown 67","","910.6","359","","","","","","","","1370.3","103.56"
"Unknown 68","","914.6","204","","","","","","","","1373.3","6280.1"
"Unknown 69","","916.2","215","","","","","","","","1374.4","62.275"
"Unknown 7","","374.2","117","","","","","","","","996.00","52.426"
"Unknown 70","","919.4","193","","","","","","","","1376.8","161.44"
"Unknown 71","","921.2","255","","","","","","","","1378.1","53.110"
"Unknown 72","","923","218","","","","","","","","1379.5","188.48"
"Unknown 73","","941.4","298","","","","","","","","1393.1","110.84"
"Unknown 74","","945.4","218","","","","","","","","1396.0","3648.8"
"Unknown 75","","966.6","71","","","","","","","","1411.7","99.745"
"Unknown 76","","996.2","160","","","","","","","","1433.5","120.95"
"Unknown 77","","1001.2","174","","","","","","","","1437.2","104.71"
"Unknown 78","","1021.8","160","","","","","","","","1452.4","53.043"
"Unknown 79","","1033.6","128","","","","","","","","1461.2","148.09"
"Unknown 8","","377.4","77","","","","","","","","998.13","19.447"
"Unknown 80","","1046.8","128","","","","","","","","1470.9","27.445"
"Unknown 81","","1047.8","71","","","","","","","","1471.6","4239.6"
"Unknown 82","","1049","218","","","","","","","","1472.5","92.461"
"Unknown 83","","1053","155","","","","","","","","1475.5","60.546"
"Unknown 84","","1055.8","171","","","","","","","","1477.5","3409.5"
"Unknown 85","","1063.8","179","","","","","","","","1483.5","500.02"
"Unknown 86","","1075.6","163","","","","","","","","1492.2","68.175"
"Unknown 87","","1081","142","","","","","","","","1496.2","35.092"
"Unknown 88","","1085.6","71","","","","","","","","1499.6","2616.9"
"Unknown 89","","1086.2","84","","","","","","","","1500.0","772.08"
"Unknown 9","","381.6","71","","","","","","","","1000.9","736.72"
"Unknown 90","","1090.8","159","","","","","","","","1504.4","306.71"
"Unknown 91","","1091","113","","","","","","","","1504.6","111.37"
"Unknown 92","","1093","205","","","","","","","","1506.5","230.72"
"Unknown 93","","1094.8","156","","","","","","","","1508.3","62.685"
"Unknown 94","","1097.8","195","","","","","","","","1511.2","64.882"
"Unknown 95","","1101.4","176","","","","","","","","1514.6","1595.0"
"Unknown 96","","1102.8","217","","","","","","","","1516.0","88.008"
"Unknown 97","","1105","157","","","","","","","","1518.1","13920"
"Unknown 98","","1107.6","187","","","","","","","","1520.6","52.915"
"Unknown 99","","1108","232","","","","","","","","1521.0","3721.0"
