"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 217","","1625.6","116","","","","","","","","2141.8","71.870"
"Unknown 218","","1626.6","133","","","","","","","","2143.4","22.124"
"Unknown 219","","1630.8","132","","","","","","","","2150.1","16.549"
"Unknown 22","","515","174","","","","","","","","1089.9","599.50"
"Unknown 220","","1643.6","149","","","","","","","","2170.4","22.418"
"Unknown 221","","1644.4","213","","","","","","","","2171.7","1250.4"
"Unknown 222","","1648.6","133","","","","","","","","2178.4","35.748"
"Unknown 223","","1653.6","167","","","","","","","","2186.3","4609.9"
"Unknown 224","","1657.2","355","","","","","","","","2192.0","78.885"
"Unknown 225","","1657.4","120","","","","","","","","2192.4","148.52"
"Unknown 226","","1658","583","","","","","","","","2193.3","59.353"
"Unknown 227","","1660","235","","","","","","","","2196.5","63.642"
"Unknown 228","","1662.2","71","","","","","","","","2200.0","4259.6"
"Unknown 229","","1663.4","277","","","","","","","","2202.8","53.952"
"Unknown 23","","519.2","154","","","","","","","","1092.7","75.260"
"Unknown 230","","1665.8","98","","","","","","","","2208.5","40.666"
"Unknown 231","","1671.4","128","","","","","","","","2221.8","242.48"
"Unknown 232","","1674.2","206","","","","","","","","2228.5","43.848"
"Unknown 233","","1676.8","149","","","","","","","","2234.6","67.565"
"Unknown 234","","1677.6","172","","","","","","","","2236.5","67.453"
"Unknown 235","","1682.2","117","","","","","","","","2247.4","1981.5"
"Unknown 236","","1683.6","191","","","","","","","","2250.8","22.017"
"Unknown 237","","1685","149","","","","","","","","2254.1","21.089"
"Unknown 238","","1685.4","84","","","","","","","","2255.0","55.339"
"Unknown 239","","1690.4","131","","","","","","","","2266.9","52.945"
"Unknown 24","","524","71","","","","","","","","1095.9","118.32"
"Unknown 240","","1698.4","131","","","","","","","","2285.8","66.781"
"Unknown 241","","1701.8","131","","","","","","","","2293.9","74.382"
"Unknown 242","","1703.8","131","","","","","","","","2298.7","72.186"
"Unknown 243","","1705.8","131","","","","","","","","2303.4","33.630"
"Unknown 244","","1708.2","131","","","","","","","","2309.1","48.800"
"Unknown 245","","1710.6","147","","","","","","","","2314.8","92.454"
"Unknown 246","","1713.2","98","","","","","","","","2320.9","55.088"
"Unknown 247","","1714.2","131","","","","","","","","2323.3","176.26"
"Unknown 248","","1715.4","131","","","","","","","","2326.2","121.23"
"Unknown 249","","1716","208","","","","","","","","2327.6","771.38"
"Unknown 25","","525","174","","","","","","","","1096.6","412.76"
"Unknown 250","","1716.8","131","","","","","","","","2329.5","27.859"
"Unknown 251","","1720.2","281","","","","","","","","2337.5","192.59"
"Unknown 252","","1721.4","167","","","","","","","","2340.4","369.31"
"Unknown 253","","1723.2","131","","","","","","","","2344.7","93.933"
"Unknown 254","","1724.6","149","","","","","","","","2348.0","210.21"
"Unknown 255","","1727.2","129","","","","","","","","2354.2","24.858"
"Unknown 256","","1729.8","147","","","","","","","","2360.3","638.59"
"Unknown 257","","1731.4","131","","","","","","","","2364.1","37.184"
"Unknown 258","","1732","167","","","","","","","","2365.5","355.58"
"Unknown 259","","1735.6","131","","","","","","","","2374.1","156.34"
"Unknown 26","","525.6","112","","","","","","","","1097.0","130.33"
"Unknown 260","","1737.8","131","","","","","","","","2379.3","38.667"
"Unknown 261","","1740.4","147","","","","","","","","2385.5","273.66"
"Unknown 262","","1744.2","147","","","","","","","","2394.5","54.210"
"Unknown 263","","1744.6","72","","","","","","","","2395.4","197.71"
"Unknown 264","","1748","147","","","","","","","","2403.5","62.823"
"Unknown 265","","1751.4","147","","","","","","","","2411.5","308.51"
"Unknown 266","","1754","129","","","","","","","","2417.7","1867.5"
"Unknown 267","","1754.6","131","","","","","","","","2419.1","22.643"
"Unknown 268","","1757.8","147","","","","","","","","2426.7","571.03"
"Unknown 269","","1759.4","125","","","","","","","","2430.5","935.68"
"Unknown 27","","527.4","187","","","","","","","","1098.2","100.14"
"Unknown 270","","1760.4","147","","","","","","","","2432.9","124.76"
"Unknown 271","","1771.4","147","","","","","","","","2459.0","67.008"
"Unknown 272","","1776.6","147","","","","","","","","2471.3","239.60"
"Unknown 273","","1777","355","","","","","","","","2472.3","478.12"
"Unknown 274","","1777.4","169","","","","","","","","2473.2","178.63"
"Unknown 275","","1781.2","147","","","","","","","","2482.2","126.83"
"Unknown 276","","1781.8","319","","","","","","","","2483.6","64.720"
"Unknown 277","","1794.6","156","","","","","","","","2514.0","50.981"
"Unknown 278","","1796.4","217","","","","","","","","2518.3","78.749"
"Unknown 279","","1815.2","147","","","","","","","","2562.8","93.890"
"Unknown 28","","528","91","","","","","","","","1098.6","77.296"
"Unknown 280","","1828.8","221","","","","","","","","2595.1","774.13"
"Unknown 281","","1836","283","","","","","","","","2612.2","808.48"
"Unknown 282","","1837","169","","","","","","","","2614.5","65.758"
"Unknown 283","","1837.2","230","","","","","","","","2615.0","327.59"
"Unknown 284","","1838.2","147","","","","","","","","2617.4","396.67"
"Unknown 285","","1842.8","361","","","","","","","","2628.3","61.993"
"Unknown 286","","1853.4","147","","","","","","","","2653.4","162.30"
"Unknown 287","","1855.2","164","","","","","","","","2657.7","53.439"
"Unknown 288","","1857.2","127","","","","","","","","2662.5","52.468"
"Unknown 289","","1876.8","221","","","","","","","","2708.9","1107.9"
"Unknown 29","","529.2","147","","","","","","","","1099.4","48.464"
"Unknown 290","","1881","361","","","","","","","","2718.9","130.41"
"Unknown 291","","1890.8","204","","","","","","","","2742.1","73.706"
"Unknown 292","","1898.2","271","","","","","","","","2759.7","51.480"
"Unknown 293","","1907.6","217","","","","","","","","2782.0","129.67"
"Unknown 294","","1910","311","","","","","","","","2787.7","1242.2"
"Unknown 295","","1912.6","204","","","","","","","","2793.8","62.390"
"Unknown 296","","1914.8","71","","","","","","","","2799.1","4857.9"
"Unknown 297","","1915.6","185","","","","","","","","2801.2","278.62"
"Unknown 298","","1918.4","271","","","","","","","","2809.6","24.745"
"Unknown 299","","1921.2","221","","","","","","","","2818.0","1803.6"
"Unknown 3","","359.4","191","","","","","","","","986.12","62.282"
"Unknown 30","","538.8","78","","","","","","","","1105.8","131.55"
"Unknown 300","","1926","204","","","","","","","","2832.3","77.642"
"Unknown 301","","1929.2","361","","","","","","","","2841.9","1039.1"
"Unknown 302","","1936.2","127","","","","","","","","2862.9","116.84"
"Unknown 303","","1941","361","","","","","","","","2877.2","156.02"
"Unknown 304","","1949","221","","","","","","","","2901.2","60.213"
"Unknown 305","","1952.8","147","","","","","","","","2912.6","316.95"
"Unknown 306","","1956","119","","","","","","","","2922.2","53.934"
"Unknown 307","","1957","242","","","","","","","","2925.1","55.219"
"Unknown 308","","1962.4","221","","","","","","","","2941.3","2028.6"
"Unknown 309","","1978","105","","","","","","","","2988.0","49.768"
"Unknown 31","","545.2","171","","","","","","","","1110.1","33.164"
"Unknown 310","","1989.8","221","","","","","","","","3023.4","83.703"
"Unknown 311","","2001.2","221","","","","","","","","3057.5","2102.0"
"Unknown 312","","2028.8","221","","","","","","","","3140.1","137.30"
"Unknown 313","","2038","221","","","","","","","","3167.7","1983.6"
"Unknown 314","","2048.4","71","","","","","","","","3198.8","3352.5"
"Unknown 315","","2068.6","221","","","","","","","","3246.4","102.92"
"Unknown 316","","2076.6","221","","","","","","","","3265.1","1780.4"
"Unknown 317","","2114.4","221","","","","","","","","3353.6","108.10"
"Unknown 318","","2120.2","355","","","","","","","","3367.2","1190.4"
"Unknown 319","","2170.4","221","","","","","","","","3484.8","1340.7"
"Unknown 32","","555.2","154","","","","","","","","1116.7","54.333"
"Unknown 320","","2219","71","","","","","","","","3598.6","1185.4"
"Unknown 321","","2230.4","221","","","","","","","","3625.3","850.29"
"Unknown 322","","2302.4","221","","","","","","","","3793.9","525.64"
"Unknown 323","","2315.8","295","","","","","","","","3825.3","31.828"
"Unknown 33","","562","112","","","","","","","","1121.3","204.90"
"Unknown 34","","564.6","154","","","","","","","","1123.0","45.344"
"Unknown 35","","579.8","106","","","","","","","","1133.2","413.39"
"Unknown 36","","581.4","152","","","","","","","","1134.2","227.11"
"Unknown 37","","588.4","100","","","","","","","","1138.9","757.44"
"Unknown 38","","591.4","143","","","","","","","","1140.9","33.899"
"Unknown 39","","616.8","170","","","","","","","","1157.8","448.86"
"Unknown 4","","361","85","","","","","","","","987.19","88.329"
"Unknown 40","","623.4","210","","","","","","","","1162.2","186.49"
"Unknown 41","","640","107","","","","","","","","1173.3","159.23"
"Unknown 42","","641","281","","","","","","","","1174.0","277.19"
"Unknown 43","","644.2","241","","","","","","","","1176.1","1358.2"
"Unknown 44","","646.6","89","","","","","","","","1177.7","91.551"
"Unknown 45","","651.8","170","","","","","","","","1181.2","395.35"
"Unknown 46","","665.8","76","","","","","","","","1190.5","32.366"
"Unknown 47","","666.2","170","","","","","","","","1190.8","217.91"
"Unknown 48","","678.2","71","","","","","","","","1198.8","3546.0"
"Unknown 49","","690.6","228","","","","","","","","1207.8","247.64"
"Unknown 5","","362.8","171","","","","","","","","988.39","79.028"
"Unknown 50","","707.4","117","","","","","","","","1220.2","179.92"
"Unknown 51","","710.8","160","","","","","","","","1222.7","85.226"
"Unknown 52","","714.8","164","","","","","","","","1225.7","204.75"
"Unknown 53","","720.2","159","","","","","","","","1229.7","252.49"
"Unknown 54","","722.6","178","","","","","","","","1231.5","775.70"
"Unknown 55","","733.8","76","","","","","","","","1239.7","106.61"
"Unknown 56","","744.6","110","","","","","","","","1247.7","65.725"
"Unknown 57","","746.8","99","","","","","","","","1249.3","71.187"
"Unknown 58","","753.2","179","","","","","","","","1254.1","361.36"
"Unknown 59","","758.6","163","","","","","","","","1258.1","93.357"
"Unknown 6","","365","184","","","","","","","","989.86","89.837"
"Unknown 60","","761.8","114","","","","","","","","1260.4","83.531"
"Unknown 61","","771.6","234","","","","","","","","1267.7","275.72"
"Unknown 62","","783.2","133","","","","","","","","1276.2","2548.4"
"Unknown 63","","784.8","146","","","","","","","","1277.4","105.30"
"Unknown 64","","786","124","","","","","","","","1278.3","56.439"
"Unknown 65","","788.8","186","","","","","","","","1280.4","2935.8"
"Unknown 66","","800.2","131","","","","","","","","1288.8","54.267"
"Unknown 67","","806.6","155","","","","","","","","1293.5","72.329"
"Unknown 68","","814.4","299","","","","","","","","1299.3","159.42"
"Unknown 69","","820.8","203","","","","","","","","1304.0","27.682"
"Unknown 7","","365.6","147","","","","","","","","990.26","52.489"
"Unknown 70","","821.4","77","","","","","","","","1304.4","49.039"
"Unknown 71","","822.8","171","","","","","","","","1305.5","86.770"
"Unknown 72","","835","248","","","","","","","","1314.5","156.19"
"Unknown 73","","838.4","71","","","","","","","","1317.0","520.22"
"Unknown 74","","851.2","300","","","","","","","","1326.4","38.682"
"Unknown 75","","860","85","","","","","","","","1332.9","27.078"
"Unknown 76","","860.4","221","","","","","","","","1333.2","190.03"
"Unknown 77","","905.4","145","","","","","","","","1366.5","768.69"
"Unknown 78","","905.6","84","","","","","","","","1366.6","569.29"
"Unknown 79","","909.4","243","","","","","","","","1369.4","61.253"
"Unknown 8","","375.2","117","","","","","","","","996.66","173.65"
"Unknown 80","","915","215","","","","","","","","1373.6","98.757"
"Unknown 81","","916","359","","","","","","","","1374.3","84.695"
"Unknown 82","","919.2","87","","","","","","","","1376.7","338.55"
"Unknown 83","","919.6","255","","","","","","","","1377.0","246.64"
"Unknown 84","","924","103","","","","","","","","1380.2","43.908"
"Unknown 85","","930.8","187","","","","","","","","1385.2","43.866"
"Unknown 86","","934.8","88","","","","","","","","1388.2","535.41"
"Unknown 87","","942.8","187","","","","","","","","1394.1","72.669"
"Unknown 88","","947.6","298","","","","","","","","1397.6","62.673"
"Unknown 89","","962","73","","","","","","","","1408.3","13.940"
"Unknown 9","","379.2","147","","","","","","","","999.33","59.021"
"Unknown 90","","966.4","72","","","","","","","","1411.5","39.753"
"Unknown 91","","966.6","71","","","","","","","","1411.7","218.20"
"Unknown 92","","969.6","106","","","","","","","","1413.9","262.95"
"Unknown 93","","987","234","","","","","","","","1426.7","106.08"
"Unknown 94","","998.6","174","","","","","","","","1435.3","103.39"
"Unknown 95","","1006.8","160","","","","","","","","1441.4","241.52"
"Unknown 96","","1012.8","243","","","","","","","","1445.8","55.302"
"Unknown 97","","1020.8","217","","","","","","","","1451.7","117.97"
"Unknown 98","","1049","218","","","","","","","","1472.5","69.300"
"Unknown 99","","1075.4","163","","","","","","","","1492.0","386.03"
