"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 148","","1217.6","218","","","","","","","","1626.5","3997.8"
"Unknown 149","","1218.6","174","","","","","","","","1627.4","195.72"
"Unknown 15","","428","147","","","","","","","","1031.9","37.819"
"Unknown 150","","1242.8","206","","","","","","","","1650.7","196.48"
"Unknown 151","","1250.2","158","","","","","","","","1657.8","859.49"
"Unknown 152","","1251","310","","","","","","","","1658.6","57.395"
"Unknown 153","","1254.4","451","","","","","","","","1661.9","557.79"
"Unknown 154","","1258.2","275","","","","","","","","1665.5","130.78"
"Unknown 155","","1259.6","140","","","","","","","","1666.9","146.08"
"Unknown 156","","1260","326","","","","","","","","1667.3","179.32"
"Unknown 157","","1267","127","","","","","","","","1674.0","63.739"
"Unknown 158","","1271.6","104","","","","","","","","1678.4","270.66"
"Unknown 159","","1283.2","292","","","","","","","","1689.6","123.99"
"Unknown 16","","432","152","","","","","","","","1034.6","487.48"
"Unknown 160","","1290.4","275","","","","","","","","1696.5","133.49"
"Unknown 161","","1291.4","123","","","","","","","","1697.5","409.07"
"Unknown 162","","1292.4","206","","","","","","","","1698.5","1174.8"
"Unknown 163","","1293.8","71","","","","","","","","1699.8","3767.9"
"Unknown 164","","1303.4","242","","","","","","","","1710.5","129.70"
"Unknown 165","","1317.4","217","","","","","","","","1726.1","51.169"
"Unknown 166","","1324.6","174","","","","","","","","1734.1","1434.5"
"Unknown 167","","1327.4","220","","","","","","","","1737.2","731.34"
"Unknown 168","","1329.8","306","","","","","","","","1739.9","21.832"
"Unknown 169","","1342","235","","","","","","","","1753.5","76.912"
"Unknown 17","","454.4","174","","","","","","","","1049.5","76.246"
"Unknown 170","","1350.2","299","","","","","","","","1762.6","82.092"
"Unknown 171","","1351","153","","","","","","","","1763.5","208.94"
"Unknown 172","","1353.6","220","","","","","","","","1766.4","423.22"
"Unknown 173","","1354.8","217","","","","","","","","1767.7","730.96"
"Unknown 174","","1360.4","156","","","","","","","","1773.9","58.910"
"Unknown 175","","1362","215","","","","","","","","1775.7","467.22"
"Unknown 176","","1366","220","","","","","","","","1780.2","1084.5"
"Unknown 177","","1370.4","84","","","","","","","","1785.1","71.016"
"Unknown 178","","1373.2","220","","","","","","","","1788.2","1076.7"
"Unknown 179","","1389.2","299","","","","","","","","1806.0","141.38"
"Unknown 18","","460.6","165","","","","","","","","1053.6","435.94"
"Unknown 180","","1406.4","250","","","","","","","","1825.2","97.612"
"Unknown 181","","1407.6","162","","","","","","","","1826.5","280.27"
"Unknown 182","","1409.8","218","","","","","","","","1829.0","494.19"
"Unknown 183","","1414.4","174","","","","","","","","1834.1","270.12"
"Unknown 184","","1418.4","217","","","","","","","","1838.5","442.38"
"Unknown 185","","1419","248","","","","","","","","1839.2","290.90"
"Unknown 186","","1421.6","156","","","","","","","","1842.1","88.262"
"Unknown 187","","1424.6","161","","","","","","","","1845.4","729.86"
"Unknown 188","","1425.4","128","","","","","","","","1846.3","185.25"
"Unknown 189","","1429","117","","","","","","","","1850.3","73.026"
"Unknown 19","","461.6","91","","","","","","","","1054.3","62.146"
"Unknown 190","","1430","174","","","","","","","","1851.4","963.32"
"Unknown 191","","1431.6","104","","","","","","","","1853.2","62.269"
"Unknown 192","","1436.2","161","","","","","","","","1858.4","163.89"
"Unknown 193","","1439","217","","","","","","","","1861.5","564.43"
"Unknown 194","","1439.4","156","","","","","","","","1861.9","80.103"
"Unknown 195","","1441.8","179","","","","","","","","1864.6","65.826"
"Unknown 196","","1445.4","264","","","","","","","","1868.6","234.21"
"Unknown 197","","1449.2","206","","","","","","","","1872.8","1470.1"
"Unknown 198","","1458.2","79","","","","","","","","1882.9","48.819"
"Unknown 199","","1458.6","319","","","","","","","","1883.3","1104.7"
"Unknown 2","","354.6","221","","","","","","","","982.92","474.27"
"Unknown 20","","462.4","130","","","","","","","","1054.8","45.137"
"Unknown 200","","1460.4","179","","","","","","","","1885.3","2643.3"
"Unknown 201","","1466.8","279","","","","","","","","1892.4","10939"
"Unknown 202","","1467.8","78","","","","","","","","1893.5","319.90"
"Unknown 203","","1473.8","172","","","","","","","","1900.3","622.64"
"Unknown 204","","1474.8","126","","","","","","","","1901.9","152.68"
"Unknown 205","","1478","279","","","","","","","","1907.0","9928.2"
"Unknown 206","","1478.8","77","","","","","","","","1908.3","1367.0"
"Unknown 207","","1483.8","156","","","","","","","","1916.2","638.57"
"Unknown 208","","1488.2","237","","","","","","","","1923.2","103.57"
"Unknown 209","","1493.6","215","","","","","","","","1931.8","41.105"
"Unknown 21","","468","117","","","","","","","","1058.6","1815.3"
"Unknown 210","","1497.4","100","","","","","","","","1937.9","364.81"
"Unknown 211","","1499","109","","","","","","","","1940.4","55.091"
"Unknown 212","","1502.6","112","","","","","","","","1946.1","29.942"
"Unknown 213","","1509.4","177","","","","","","","","1956.9","707.82"
"Unknown 214","","1509.6","367","","","","","","","","1957.3","3098.6"
"Unknown 215","","1510","217","","","","","","","","1957.9","297.71"
"Unknown 216","","1514.4","71","","","","","","","","1964.9","516.31"
"Unknown 217","","1517.6","177","","","","","","","","1970.0","134.39"
"Unknown 218","","1517.8","136","","","","","","","","1970.3","107.32"
"Unknown 219","","1521.8","156","","","","","","","","1976.7","238.08"
"Unknown 22","","474.2","167","","","","","","","","1062.7","585.69"
"Unknown 220","","1524.4","206","","","","","","","","1980.8","9056.6"
"Unknown 221","","1524.6","367","","","","","","","","1981.1","2042.2"
"Unknown 222","","1529.6","196","","","","","","","","1989.1","100.98"
"Unknown 223","","1533.4","223","","","","","","","","1995.1","28.064"
"Unknown 224","","1533.6","222","","","","","","","","1995.4","144.45"
"Unknown 225","","1534.6","217","","","","","","","","1997.0","78.644"
"Unknown 226","","1535","157","","","","","","","","1997.7","313.16"
"Unknown 227","","1539.2","227","","","","","","","","2004.3","74.091"
"Unknown 228","","1545.2","88","","","","","","","","2013.9","264.57"
"Unknown 229","","1545.8","292","","","","","","","","2014.8","26.189"
"Unknown 23","","478","167","","","","","","","","1065.2","165.08"
"Unknown 230","","1548.8","140","","","","","","","","2019.6","20.403"
"Unknown 231","","1552.6","155","","","","","","","","2025.7","392.04"
"Unknown 232","","1554","243","","","","","","","","2027.9","151.87"
"Unknown 233","","1555.6","221","","","","","","","","2030.4","16545"
"Unknown 234","","1566.6","179","","","","","","","","2047.9","238.30"
"Unknown 235","","1571.4","110","","","","","","","","2055.6","47.902"
"Unknown 236","","1573.2","129","","","","","","","","2058.4","2001.1"
"Unknown 237","","1591.6","206","","","","","","","","2087.7","10915"
"Unknown 238","","1592.4","217","","","","","","","","2089.0","2417.9"
"Unknown 239","","1605.2","112","","","","","","","","2109.3","1016.6"
"Unknown 24","","482.4","207","","","","","","","","1068.2","50.316"
"Unknown 240","","1606.6","299","","","","","","","","2111.6","65.322"
"Unknown 241","","1623","151","","","","","","","","2137.6","117.35"
"Unknown 242","","1624.2","125","","","","","","","","2139.6","1271.0"
"Unknown 243","","1625.4","156","","","","","","","","2141.5","72.014"
"Unknown 244","","1634.8","140","","","","","","","","2156.4","27.595"
"Unknown 245","","1638","202","","","","","","","","2161.5","52.873"
"Unknown 246","","1641","174","","","","","","","","2166.3","92.799"
"Unknown 247","","1642","157","","","","","","","","2167.9","52.905"
"Unknown 248","","1644.4","213","","","","","","","","2171.7","4360.0"
"Unknown 249","","1651.8","354","","","","","","","","2183.5","398.98"
"Unknown 25","","501.6","75","","","","","","","","1081.0","13.626"
"Unknown 250","","1653.4","167","","","","","","","","2186.0","4918.4"
"Unknown 251","","1657.2","120","","","","","","","","2192.0","98.107"
"Unknown 252","","1662.2","71","","","","","","","","2200.0","3331.2"
"Unknown 253","","1663.6","117","","","","","","","","2203.3","131.81"
"Unknown 254","","1664.6","202","","","","","","","","2205.7","235.97"
"Unknown 255","","1665.4","236","","","","","","","","2207.6","146.29"
"Unknown 256","","1668.4","163","","","","","","","","2214.7","13.687"
"Unknown 257","","1671.2","128","","","","","","","","2221.3","203.15"
"Unknown 258","","1671.4","217","","","","","","","","2221.8","59.635"
"Unknown 259","","1672","75","","","","","","","","2223.2","50.298"
"Unknown 26","","510.6","72","","","","","","","","1087.0","787.82"
"Unknown 260","","1677.6","172","","","","","","","","2236.5","55.645"
"Unknown 261","","1682.6","117","","","","","","","","2248.4","2189.4"
"Unknown 262","","1685","206","","","","","","","","2254.1","37.499"
"Unknown 263","","1702.4","211","","","","","","","","2295.3","47.559"
"Unknown 264","","1702.8","387","","","","","","","","2296.3","57.071"
"Unknown 265","","1706.8","315","","","","","","","","2305.8","129.00"
"Unknown 266","","1707","211","","","","","","","","2306.2","27.091"
"Unknown 267","","1707.6","387","","","","","","","","2307.7","50.764"
"Unknown 268","","1711.6","206","","","","","","","","2317.2","37.743"
"Unknown 269","","1712.8","387","","","","","","","","2320.0","196.14"
"Unknown 27","","523.4","113","","","","","","","","1095.5","57.699"
"Unknown 270","","1714.2","220","","","","","","","","2323.3","272.16"
"Unknown 271","","1716.2","208","","","","","","","","2328.1","669.29"
"Unknown 272","","1721.2","167","","","","","","","","2339.9","449.60"
"Unknown 273","","1730","97","","","","","","","","2360.8","18.279"
"Unknown 274","","1732","167","","","","","","","","2365.5","434.12"
"Unknown 275","","1744.8","72","","","","","","","","2395.9","114.07"
"Unknown 276","","1745.8","70","","","","","","","","2398.3","52.818"
"Unknown 277","","1754.2","129","","","","","","","","2418.2","1637.9"
"Unknown 278","","1759.6","199","","","","","","","","2431.0","241.49"
"Unknown 279","","1774.4","328","","","","","","","","2466.1","194.52"
"Unknown 28","","532","116","","","","","","","","1101.3","597.06"
"Unknown 280","","1777","285","","","","","","","","2472.3","68.229"
"Unknown 281","","1777.6","217","","","","","","","","2473.7","88.911"
"Unknown 282","","1783.2","204","","","","","","","","2487.0","67.007"
"Unknown 283","","1794.2","156","","","","","","","","2513.0","78.966"
"Unknown 284","","1828","273","","","","","","","","2593.2","590.19"
"Unknown 285","","1830.2","201","","","","","","","","2598.4","192.93"
"Unknown 286","","1836.2","283","","","","","","","","2612.6","575.05"
"Unknown 287","","1837.4","230","","","","","","","","2615.5","62.795"
"Unknown 288","","1867.6","206","","","","","","","","2687.1","237.65"
"Unknown 289","","1877.4","281","","","","","","","","2710.4","63.367"
"Unknown 29","","537.6","124","","","","","","","","1105.0","257.41"
"Unknown 290","","1878.4","162","","","","","","","","2712.7","123.62"
"Unknown 291","","1881.2","367","","","","","","","","2719.4","312.52"
"Unknown 292","","1883.8","192","","","","","","","","2725.5","284.32"
"Unknown 293","","1890.6","162","","","","","","","","2741.7","183.82"
"Unknown 294","","1892.2","192","","","","","","","","2745.5","341.44"
"Unknown 295","","1895","323","","","","","","","","2752.1","137.76"
"Unknown 296","","1898.8","192","","","","","","","","2761.1","141.69"
"Unknown 297","","1900.6","323","","","","","","","","2765.4","233.01"
"Unknown 298","","1907.4","323","","","","","","","","2781.5","72.733"
"Unknown 299","","1910.4","311","","","","","","","","2788.6","584.26"
"Unknown 3","","356.6","79","","","","","","","","984.26","130.45"
"Unknown 30","","547.8","165","","","","","","","","1111.8","50.427"
"Unknown 300","","1910.6","206","","","","","","","","2789.1","5682.0"
"Unknown 301","","1915","71","","","","","","","","2799.5","2744.1"
"Unknown 302","","1916","185","","","","","","","","2802.4","97.797"
"Unknown 303","","1919","295","","","","","","","","2811.4","119.34"
"Unknown 304","","1919.8","206","","","","","","","","2813.8","1119.4"
"Unknown 305","","1921.8","355","","","","","","","","2819.8","121.29"
"Unknown 306","","1925.8","206","","","","","","","","2831.7","107.96"
"Unknown 307","","1929.2","367","","","","","","","","2841.9","4830.8"
"Unknown 308","","1941","367","","","","","","","","2877.2","823.29"
"Unknown 309","","1941.4","163","","","","","","","","2878.4","66.332"
"Unknown 31","","549.8","102","","","","","","","","1113.1","122.78"
"Unknown 310","","1942.4","169","","","","","","","","2881.4","3804.4"
"Unknown 311","","1956.4","119","","","","","","","","2923.4","96.390"
"Unknown 312","","1963.2","221","","","","","","","","2943.7","221.08"
"Unknown 313","","1969","323","","","","","","","","2961.1","35.640"
"Unknown 314","","1978.2","105","","","","","","","","2988.6","55.404"
"Unknown 315","","2001.8","221","","","","","","","","3059.3","230.61"
"Unknown 316","","2002.8","169","","","","","","","","3062.3","843.39"
"Unknown 317","","2029.2","207","","","","","","","","3141.3","74.840"
"Unknown 318","","2038.4","221","","","","","","","","3168.9","223.53"
"Unknown 319","","2048.6","71","","","","","","","","3199.4","1735.3"
"Unknown 32","","559.2","102","","","","","","","","1119.4","4009.7"
"Unknown 320","","2050","207","","","","","","","","3202.8","69.332"
"Unknown 321","","2055.6","207","","","","","","","","3215.9","79.298"
"Unknown 322","","2062","207","","","","","","","","3230.9","59.157"
"Unknown 323","","2077.2","221","","","","","","","","3266.5","190.06"
"Unknown 324","","2078.8","112","","","","","","","","3270.3","53.525"
"Unknown 325","","2086","112","","","","","","","","3287.1","55.928"
"Unknown 326","","2104.6","112","","","","","","","","3330.7","62.248"
"Unknown 327","","2109.4","207","","","","","","","","3341.9","54.931"
"Unknown 328","","2120.6","221","","","","","","","","3368.1","146.46"
"Unknown 329","","2124.2","207","","","","","","","","3376.6","75.208"
"Unknown 33","","578.8","106","","","","","","","","1132.5","179.28"
"Unknown 330","","2171.4","221","","","","","","","","3487.1","122.16"
"Unknown 331","","2185.2","207","","","","","","","","3519.4","51.075"
"Unknown 332","","2209.2","207","","","","","","","","3575.6","142.88"
"Unknown 333","","2219.6","71","","","","","","","","3600.0","819.82"
"Unknown 334","","2225.4","207","","","","","","","","3613.6","137.17"
"Unknown 335","","2231.2","221","","","","","","","","3627.2","82.227"
"Unknown 336","","2240.8","207","","","","","","","","3649.6","55.320"
"Unknown 337","","2265.4","207","","","","","","","","3707.3","162.53"
"Unknown 338","","2270.6","193","","","","","","","","3719.4","38.440"
"Unknown 339","","2280.6","207","","","","","","","","3742.9","112.50"
"Unknown 34","","582.2","167","","","","","","","","1134.8","25.740"
"Unknown 340","","2300","119","","","","","","","","3788.3","17.327"
"Unknown 341","","2304","221","","","","","","","","3797.7","57.508"
"Unknown 342","","2305.2","207","","","","","","","","3800.5","127.83"
"Unknown 343","","2310.2","207","","","","","","","","3812.2","69.328"
"Unknown 344","","2315.6","207","","","","","","","","3824.8","148.11"
"Unknown 345","","2321.6","207","","","","","","","","3838.9","123.68"
"Unknown 346","","2327.4","193","","","","","","","","3852.5","25.696"
"Unknown 347","","2332.2","207","","","","","","","","3863.7","68.730"
"Unknown 348","","2343.6","207","","","","","","","","3890.4","85.020"
"Unknown 349","","2347.6","207","","","","","","","","3899.8","59.770"
"Unknown 35","","588.4","100","","","","","","","","1138.9","847.95"
"Unknown 350","","2363.2","96","","","","","","","","3936.3","53.680"
"Unknown 351","","2368","207","","","","","","","","3947.5","55.512"
"Unknown 352","","2383.2","207","","","","","","","","3983.1","174.06"
"Unknown 36","","593","143","","","","","","","","1142.0","354.87"
"Unknown 37","","611.8","86","","","","","","","","1154.5","1051.3"
"Unknown 38","","620.6","227","","","","","","","","1160.4","337.72"
"Unknown 39","","635.2","86","","","","","","","","1170.1","1352.6"
"Unknown 4","","358.2","108","","","","","","","","985.32","27.426"
"Unknown 40","","639.6","107","","","","","","","","1173.0","226.85"
"Unknown 41","","643.4","281","","","","","","","","1175.6","133.97"
"Unknown 42","","647.2","241","","","","","","","","1178.1","694.12"
"Unknown 43","","655","257","","","","","","","","1183.3","20.221"
"Unknown 44","","664","70","","","","","","","","1189.3","757.93"
"Unknown 45","","665.8","103","","","","","","","","1190.5","90.585"
"Unknown 46","","666.8","86","","","","","","","","1191.2","1788.8"
"Unknown 47","","679.8","71","","","","","","","","1199.9","2700.4"
"Unknown 48","","683.6","145","","","","","","","","1202.7","50.217"
"Unknown 49","","684","157","","","","","","","","1203.0","58.629"
"Unknown 5","","362.6","77","","","","","","","","988.26","78.009"
"Unknown 50","","691.4","228","","","","","","","","1208.4","132.86"
"Unknown 51","","703.4","144","","","","","","","","1217.3","13786"
"Unknown 52","","708.2","144","","","","","","","","1220.8","360.47"
"Unknown 53","","712","70","","","","","","","","1223.6","87.219"
"Unknown 54","","714.4","164","","","","","","","","1225.4","1155.3"
"Unknown 55","","722.2","159","","","","","","","","1231.2","155.83"
"Unknown 56","","722.6","178","","","","","","","","1231.5","856.92"
"Unknown 57","","735.4","86","","","","","","","","1240.9","81.793"
"Unknown 58","","741.4","114","","","","","","","","1245.3","73.116"
"Unknown 59","","745.8","110","","","","","","","","1248.6","1159.4"
"Unknown 6","","367.6","77","","","","","","","","991.59","46.962"
"Unknown 60","","747.8","117","","","","","","","","1250.1","10208"
"Unknown 61","","749.6","100","","","","","","","","1251.4","50.287"
"Unknown 62","","750.2","171","","","","","","","","1251.8","62.094"
"Unknown 63","","753.4","179","","","","","","","","1254.2","403.07"
"Unknown 64","","759.8","163","","","","","","","","1258.9","46.838"
"Unknown 65","","762.4","114","","","","","","","","1260.9","326.67"
"Unknown 66","","767","116","","","","","","","","1264.3","137.09"
"Unknown 67","","771.6","110","","","","","","","","1267.7","73.959"
"Unknown 68","","784.6","158","","","","","","","","1277.3","5440.9"
"Unknown 69","","784.8","299","","","","","","","","1277.4","17742"
"Unknown 7","","372.4","76","","","","","","","","994.80","33.763"
"Unknown 70","","789.2","186","","","","","","","","1280.6","1014.6"
"Unknown 71","","792.2","206","","","","","","","","1282.9","459.38"
"Unknown 72","","794.8","144","","","","","","","","1284.8","127.66"
"Unknown 73","","802.2","131","","","","","","","","1290.3","473.63"
"Unknown 74","","813.2","218","","","","","","","","1298.4","345.98"
"Unknown 75","","819.4","142","","","","","","","","1303.0","965.47"
"Unknown 76","","825.2","158","","","","","","","","1307.2","252.32"
"Unknown 77","","835.4","174","","","","","","","","1314.8","11654"
"Unknown 78","","844.8","113","","","","","","","","1321.7","399.78"
"Unknown 79","","852.6","299","","","","","","","","1327.5","122.40"
"Unknown 8","","381.2","72","","","","","","","","1000.7","54.642"
"Unknown 80","","879","191","","","","","","","","1347.0","60.664"
"Unknown 81","","879.6","103","","","","","","","","1347.4","54.669"
"Unknown 82","","892.4","132","","","","","","","","1356.9","17.976"
"Unknown 83","","908.6","145","","","","","","","","1368.8","405.09"
"Unknown 84","","914.8","204","","","","","","","","1373.4","5349.3"
"Unknown 85","","916.8","215","","","","","","","","1374.9","72.799"
"Unknown 86","","919.6","193","","","","","","","","1377.0","2204.5"
"Unknown 87","","921.2","255","","","","","","","","1378.1","52.993"
"Unknown 88","","926.6","201","","","","","","","","1382.1","55.272"
"Unknown 89","","930.4","201","","","","","","","","1384.9","52.810"
"Unknown 9","","382.6","83","","","","","","","","1001.6","54.514"
"Unknown 90","","936.8","108","","","","","","","","1389.7","60.705"
"Unknown 91","","941.6","298","","","","","","","","1393.2","121.36"
"Unknown 92","","945.6","218","","","","","","","","1396.2","3228.2"
"Unknown 93","","964.8","233","","","","","","","","1410.3","61.658"
"Unknown 94","","966.6","71","","","","","","","","1411.7","151.06"
"Unknown 95","","980.8","228","","","","","","","","1422.2","69.703"
"Unknown 96","","986","234","","","","","","","","1426.0","52.277"
"Unknown 97","","997.2","104","","","","","","","","1434.3","94.619"
"Unknown 98","","998.6","83","","","","","","","","1435.3","144.62"
"Unknown 99","","1000.4","117","","","","","","","","1436.6","28.530"
