"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 123","","1122.8","185","","","","","","","","1535.2","155.73"
"Unknown 124","","1125.8","173","","","","","","","","1538.1","93.168"
"Unknown 125","","1131.8","176","","","","","","","","1543.9","90.612"
"Unknown 126","","1132.8","117","","","","","","","","1544.9","50.594"
"Unknown 127","","1133.2","276","","","","","","","","1545.2","48.833"
"Unknown 128","","1134.8","218","","","","","","","","1546.8","98.345"
"Unknown 129","","1137.8","292","","","","","","","","1549.7","52.605"
"Unknown 13","","431.8","152","","","","","","","","1034.4","394.98"
"Unknown 130","","1139.4","161","","","","","","","","1551.2","2479.2"
"Unknown 131","","1141","143","","","","","","","","1552.7","158.04"
"Unknown 132","","1143.4","218","","","","","","","","1555.1","1741.7"
"Unknown 133","","1145.6","202","","","","","","","","1557.2","80.235"
"Unknown 134","","1147.2","130","","","","","","","","1558.7","146.18"
"Unknown 135","","1161.6","185","","","","","","","","1572.6","76.345"
"Unknown 136","","1162.8","114","","","","","","","","1573.7","578.15"
"Unknown 137","","1163.8","202","","","","","","","","1574.7","135.01"
"Unknown 138","","1167.6","129","","","","","","","","1578.3","130.97"
"Unknown 139","","1168.8","198","","","","","","","","1579.5","278.03"
"Unknown 14","","460","166","","","","","","","","1053.2","356.00"
"Unknown 140","","1173.6","186","","","","","","","","1584.1","918.83"
"Unknown 141","","1188.8","188","","","","","","","","1598.7","777.66"
"Unknown 142","","1190.4","283","","","","","","","","1600.3","89.334"
"Unknown 143","","1193.8","274","","","","","","","","1603.6","232.47"
"Unknown 144","","1200.6","274","","","","","","","","1610.1","32.849"
"Unknown 145","","1211.2","246","","","","","","","","1620.3","6147.5"
"Unknown 146","","1216.2","218","","","","","","","","1625.1","7551.9"
"Unknown 147","","1218.4","174","","","","","","","","1627.2","201.38"
"Unknown 148","","1236","117","","","","","","","","1644.2","56.592"
"Unknown 149","","1247.2","206","","","","","","","","1655.0","336.78"
"Unknown 15","","467.6","119","","","","","","","","1058.3","778.34"
"Unknown 150","","1249.2","73","","","","","","","","1656.9","211.88"
"Unknown 151","","1249.8","158","","","","","","","","1657.5","862.10"
"Unknown 152","","1254.6","104","","","","","","","","1662.1","63.744"
"Unknown 153","","1258","275","","","","","","","","1665.4","208.88"
"Unknown 154","","1259.4","140","","","","","","","","1666.7","144.32"
"Unknown 155","","1265.4","215","","","","","","","","1672.5","307.66"
"Unknown 156","","1268.8","104","","","","","","","","1675.7","350.89"
"Unknown 157","","1269.8","320","","","","","","","","1676.7","85.192"
"Unknown 158","","1282.8","277","","","","","","","","1689.2","428.32"
"Unknown 159","","1289","275","","","","","","","","1695.2","298.97"
"Unknown 16","","474.2","168","","","","","","","","1062.7","83.227"
"Unknown 160","","1290.8","123","","","","","","","","1696.9","347.68"
"Unknown 161","","1291.8","206","","","","","","","","1697.9","1694.2"
"Unknown 162","","1293","86","","","","","","","","1699.0","147.77"
"Unknown 163","","1293.6","71","","","","","","","","1699.6","2612.4"
"Unknown 164","","1301","172","","","","","","","","1707.8","53.600"
"Unknown 165","","1301.8","160","","","","","","","","1708.7","54.232"
"Unknown 166","","1302.6","242","","","","","","","","1709.6","144.27"
"Unknown 167","","1307.6","119","","","","","","","","1715.1","58.646"
"Unknown 168","","1314.2","119","","","","","","","","1722.5","95.696"
"Unknown 169","","1315.4","218","","","","","","","","1723.8","14.493"
"Unknown 17","","475.8","119","","","","","","","","1063.8","89.407"
"Unknown 170","","1323","174","","","","","","","","1732.3","1975.7"
"Unknown 171","","1326.6","220","","","","","","","","1736.3","947.60"
"Unknown 172","","1329","217","","","","","","","","1739.0","569.66"
"Unknown 173","","1339.6","235","","","","","","","","1750.8","151.43"
"Unknown 174","","1350.6","153","","","","","","","","1763.0","87.288"
"Unknown 175","","1352.6","220","","","","","","","","1765.3","630.44"
"Unknown 176","","1354.2","217","","","","","","","","1767.0","841.32"
"Unknown 177","","1358.6","192","","","","","","","","1771.9","122.13"
"Unknown 178","","1359.6","156","","","","","","","","1773.1","752.27"
"Unknown 179","","1361.4","215","","","","","","","","1775.1","603.49"
"Unknown 18","","477.4","168","","","","","","","","1064.8","54.539"
"Unknown 180","","1364.6","104","","","","","","","","1778.6","60.535"
"Unknown 181","","1365","220","","","","","","","","1779.1","843.17"
"Unknown 182","","1370.2","84","","","","","","","","1784.9","48.809"
"Unknown 183","","1372.4","220","","","","","","","","1787.3","1306.6"
"Unknown 184","","1391.6","76","","","","","","","","1808.7","108.70"
"Unknown 185","","1397","142","","","","","","","","1814.7","216.00"
"Unknown 186","","1406","250","","","","","","","","1824.7","150.00"
"Unknown 187","","1406.4","162","","","","","","","","1825.2","356.87"
"Unknown 188","","1409","218","","","","","","","","1828.1","835.46"
"Unknown 189","","1413.4","174","","","","","","","","1833.0","406.43"
"Unknown 19","","477.8","91","","","","","","","","1065.1","37.186"
"Unknown 190","","1417.4","217","","","","","","","","1837.4","645.16"
"Unknown 191","","1419.2","248","","","","","","","","1839.4","350.28"
"Unknown 192","","1419.6","88","","","","","","","","1839.9","84.778"
"Unknown 193","","1424.6","174","","","","","","","","1845.4","27.075"
"Unknown 194","","1425","128","","","","","","","","1845.9","116.77"
"Unknown 195","","1428.8","117","","","","","","","","1850.1","86.257"
"Unknown 196","","1430","174","","","","","","","","1851.4","6539.2"
"Unknown 197","","1432.2","248","","","","","","","","1853.9","88.245"
"Unknown 198","","1436.8","161","","","","","","","","1859.0","458.98"
"Unknown 199","","1438.6","310","","","","","","","","1861.0","303.15"
"Unknown 2","","353.2","171","","","","","","","","981.99","51.958"
"Unknown 20","","509.8","72","","","","","","","","1086.5","762.21"
"Unknown 200","","1439.2","112","","","","","","","","1861.7","45.130"
"Unknown 201","","1440.8","161","","","","","","","","1863.5","213.33"
"Unknown 202","","1445.2","264","","","","","","","","1868.4","358.08"
"Unknown 203","","1448.2","176","","","","","","","","1871.7","51.574"
"Unknown 204","","1448.8","206","","","","","","","","1872.4","1811.4"
"Unknown 205","","1450.6","217","","","","","","","","1874.4","238.94"
"Unknown 206","","1457.8","79","","","","","","","","1882.4","33.328"
"Unknown 207","","1458","80","","","","","","","","1882.6","44.840"
"Unknown 208","","1459.2","349","","","","","","","","1884.0","1920.5"
"Unknown 209","","1460.6","179","","","","","","","","1885.5","4824.7"
"Unknown 21","","530.4","116","","","","","","","","1100.2","436.43"
"Unknown 210","","1467.6","337","","","","","","","","1893.3","1077.7"
"Unknown 211","","1468.2","472","","","","","","","","1894.0","3334.0"
"Unknown 212","","1468.8","305","","","","","","","","1894.7","852.11"
"Unknown 213","","1469.2","77","","","","","","","","1895.1","1624.3"
"Unknown 214","","1472","179","","","","","","","","1898.2","1108.7"
"Unknown 215","","1474.8","83","","","","","","","","1901.9","657.37"
"Unknown 216","","1477.2","164","","","","","","","","1905.7","12183"
"Unknown 217","","1479.2","279","","","","","","","","1908.9","11365"
"Unknown 218","","1479.8","127","","","","","","","","1909.9","47.934"
"Unknown 219","","1480.2","78","","","","","","","","1910.5","178.38"
"Unknown 22","","534","72","","","","","","","","1102.6","55.494"
"Unknown 220","","1483.6","307","","","","","","","","1915.9","172.88"
"Unknown 221","","1484.4","156","","","","","","","","1917.2","2276.2"
"Unknown 222","","1487.8","340","","","","","","","","1922.6","31.573"
"Unknown 223","","1489","362","","","","","","","","1924.5","74.803"
"Unknown 224","","1491.2","337","","","","","","","","1928.0","73.290"
"Unknown 225","","1493.6","394","","","","","","","","1931.8","37.959"
"Unknown 226","","1497.4","218","","","","","","","","1937.9","4519.3"
"Unknown 227","","1499.4","109","","","","","","","","1941.0","51.541"
"Unknown 228","","1509.6","367","","","","","","","","1957.3","5040.1"
"Unknown 229","","1510.4","97","","","","","","","","1958.5","54.252"
"Unknown 23","","537.2","124","","","","","","","","1104.7","183.37"
"Unknown 230","","1514.2","71","","","","","","","","1964.6","599.43"
"Unknown 231","","1516.6","367","","","","","","","","1968.4","57.076"
"Unknown 232","","1517.4","177","","","","","","","","1969.7","178.36"
"Unknown 233","","1518.2","136","","","","","","","","1970.9","112.97"
"Unknown 234","","1522","156","","","","","","","","1977.0","453.66"
"Unknown 235","","1522.4","245","","","","","","","","1977.6","110.84"
"Unknown 236","","1523.2","206","","","","","","","","1978.9","26959"
"Unknown 237","","1524.2","367","","","","","","","","1980.5","1900.3"
"Unknown 238","","1530","196","","","","","","","","1989.7","149.37"
"Unknown 239","","1533.8","337","","","","","","","","1995.8","94.663"
"Unknown 24","","557.8","102","","","","","","","","1118.5","6697.2"
"Unknown 240","","1534.4","217","","","","","","","","1996.7","100.39"
"Unknown 241","","1534.8","201","","","","","","","","1997.3","504.06"
"Unknown 242","","1539","227","","","","","","","","2004.0","488.17"
"Unknown 243","","1545.4","88","","","","","","","","2014.2","168.46"
"Unknown 244","","1552.8","155","","","","","","","","2026.0","183.90"
"Unknown 245","","1553.8","318","","","","","","","","2027.6","86.931"
"Unknown 246","","1555.6","221","","","","","","","","2030.4","24234"
"Unknown 247","","1562.4","156","","","","","","","","2041.3","82.180"
"Unknown 248","","1567.2","179","","","","","","","","2048.9","117.10"
"Unknown 249","","1568.4","322","","","","","","","","2050.8","14.206"
"Unknown 25","","566.2","97","","","","","","","","1124.1","30.606"
"Unknown 250","","1571.4","203","","","","","","","","2055.6","200.74"
"Unknown 251","","1573","129","","","","","","","","2058.1","1680.3"
"Unknown 252","","1591","206","","","","","","","","2086.7","21551"
"Unknown 253","","1591.8","217","","","","","","","","2088.0","4737.2"
"Unknown 254","","1605.2","112","","","","","","","","2109.3","999.90"
"Unknown 255","","1607.2","133","","","","","","","","2112.5","35.732"
"Unknown 256","","1613.4","221","","","","","","","","2122.4","37.891"
"Unknown 257","","1615.6","88","","","","","","","","2125.9","18.432"
"Unknown 258","","1621","132","","","","","","","","2134.5","37.470"
"Unknown 259","","1622.8","151","","","","","","","","2137.3","105.83"
"Unknown 26","","578.4","106","","","","","","","","1132.2","143.84"
"Unknown 260","","1624","126","","","","","","","","2139.2","605.83"
"Unknown 261","","1625.4","156","","","","","","","","2141.5","87.871"
"Unknown 262","","1627.2","389","","","","","","","","2144.3","77.816"
"Unknown 263","","1628.4","148","","","","","","","","2146.2","37.072"
"Unknown 264","","1635.8","315","","","","","","","","2158.0","73.080"
"Unknown 265","","1640.8","174","","","","","","","","2166.0","162.82"
"Unknown 266","","1642","157","","","","","","","","2167.9","75.286"
"Unknown 267","","1644.2","213","","","","","","","","2171.4","6309.3"
"Unknown 268","","1649.8","290","","","","","","","","2180.3","117.27"
"Unknown 269","","1650.2","220","","","","","","","","2180.9","26.513"
"Unknown 27","","580.8","152","","","","","","","","1133.8","124.70"
"Unknown 270","","1651.4","354","","","","","","","","2182.8","2334.6"
"Unknown 271","","1653.2","167","","","","","","","","2185.7","5829.4"
"Unknown 272","","1657","181","","","","","","","","2191.7","140.39"
"Unknown 273","","1659.6","235","","","","","","","","2195.9","88.480"
"Unknown 274","","1662","71","","","","","","","","2199.7","3830.8"
"Unknown 275","","1664.6","202","","","","","","","","2205.7","2106.5"
"Unknown 276","","1665.4","236","","","","","","","","2207.6","74.316"
"Unknown 277","","1668.6","147","","","","","","","","2215.2","197.43"
"Unknown 278","","1671","128","","","","","","","","2220.9","249.36"
"Unknown 279","","1676.2","104","","","","","","","","2233.2","54.993"
"Unknown 28","","587.4","100","","","","","","","","1138.2","1298.7"
"Unknown 280","","1677.4","172","","","","","","","","2236.0","78.258"
"Unknown 281","","1679.4","100","","","","","","","","2240.8","56.248"
"Unknown 282","","1682.4","129","","","","","","","","2247.9","2298.5"
"Unknown 283","","1683","354","","","","","","","","2249.3","113.21"
"Unknown 284","","1684.4","220","","","","","","","","2252.6","91.210"
"Unknown 285","","1684.6","104","","","","","","","","2253.1","101.76"
"Unknown 286","","1689.2","147","","","","","","","","2264.0","102.66"
"Unknown 287","","1700.4","161","","","","","","","","2290.6","80.089"
"Unknown 288","","1702","147","","","","","","","","2294.4","131.52"
"Unknown 289","","1702.2","104","","","","","","","","2294.9","101.39"
"Unknown 29","","611.2","86","","","","","","","","1154.1","1131.3"
"Unknown 290","","1702.6","206","","","","","","","","2295.8","264.37"
"Unknown 291","","1706.4","315","","","","","","","","2304.8","85.796"
"Unknown 292","","1707.2","299","","","","","","","","2306.7","88.082"
"Unknown 293","","1712.4","99","","","","","","","","2319.1","161.91"
"Unknown 294","","1715","127","","","","","","","","2325.2","60.953"
"Unknown 295","","1716.2","208","","","","","","","","2328.1","175.87"
"Unknown 296","","1721.2","167","","","","","","","","2339.9","444.27"
"Unknown 297","","1730","104","","","","","","","","2360.8","39.691"
"Unknown 298","","1732","167","","","","","","","","2365.5","428.71"
"Unknown 299","","1738.2","159","","","","","","","","2380.2","57.889"
"Unknown 3","","354","221","","","","","","","","982.52","392.87"
"Unknown 30","","620.6","151","","","","","","","","1160.4","59.884"
"Unknown 300","","1740.4","147","","","","","","","","2385.5","72.408"
"Unknown 301","","1742.8","147","","","","","","","","2391.1","74.411"
"Unknown 302","","1745.2","72","","","","","","","","2396.8","81.459"
"Unknown 303","","1746","147","","","","","","","","2398.7","51.381"
"Unknown 304","","1752.2","148","","","","","","","","2413.4","44.678"
"Unknown 305","","1754","129","","","","","","","","2417.7","2414.4"
"Unknown 306","","1756.4","148","","","","","","","","2423.4","104.43"
"Unknown 307","","1757.4","239","","","","","","","","2425.8","54.971"
"Unknown 308","","1758.8","147","","","","","","","","2429.1","53.586"
"Unknown 309","","1759.4","199","","","","","","","","2430.5","473.78"
"Unknown 31","","637","146","","","","","","","","1171.3","29.968"
"Unknown 310","","1760.8","148","","","","","","","","2433.8","79.254"
"Unknown 311","","1764.6","149","","","","","","","","2442.8","31.633"
"Unknown 312","","1768.2","147","","","","","","","","2451.4","168.29"
"Unknown 313","","1772","148","","","","","","","","2460.4","44.454"
"Unknown 314","","1773.6","129","","","","","","","","2464.2","67.597"
"Unknown 315","","1773.8","328","","","","","","","","2464.7","1425.1"
"Unknown 316","","1776.4","285","","","","","","","","2470.8","234.87"
"Unknown 317","","1777.8","217","","","","","","","","2474.2","66.376"
"Unknown 318","","1778","100","","","","","","","","2474.6","29.234"
"Unknown 319","","1782.6","149","","","","","","","","2485.5","51.309"
"Unknown 32","","639.2","107","","","","","","","","1172.8","138.41"
"Unknown 320","","1783","449","","","","","","","","2486.5","169.40"
"Unknown 321","","1786.4","204","","","","","","","","2494.5","111.77"
"Unknown 322","","1787","149","","","","","","","","2496.0","81.283"
"Unknown 323","","1788","262","","","","","","","","2498.3","52.495"
"Unknown 324","","1791","148","","","","","","","","2505.5","44.933"
"Unknown 325","","1792.6","148","","","","","","","","2509.2","51.086"
"Unknown 326","","1793.4","167","","","","","","","","2511.1","21.177"
"Unknown 327","","1793.6","449","","","","","","","","2511.6","454.08"
"Unknown 328","","1794.2","105","","","","","","","","2513.0","27.764"
"Unknown 329","","1797","147","","","","","","","","2519.7","79.044"
"Unknown 33","","641.8","281","","","","","","","","1174.5","243.64"
"Unknown 330","","1800.6","148","","","","","","","","2528.2","44.075"
"Unknown 331","","1802.2","147","","","","","","","","2532.0","62.153"
"Unknown 332","","1805.6","147","","","","","","","","2540.1","78.298"
"Unknown 333","","1814.8","147","","","","","","","","2561.9","65.514"
"Unknown 334","","1824.2","147","","","","","","","","2584.2","59.384"
"Unknown 335","","1827.8","273","","","","","","","","2592.7","1461.4"
"Unknown 336","","1830","201","","","","","","","","2597.9","155.21"
"Unknown 337","","1836","283","","","","","","","","2612.2","850.07"
"Unknown 338","","1837.2","230","","","","","","","","2615.0","161.25"
"Unknown 339","","1838.6","147","","","","","","","","2618.3","60.315"
"Unknown 34","","642.8","70","","","","","","","","1175.2","142.16"
"Unknown 340","","1842","246","","","","","","","","2626.4","58.133"
"Unknown 341","","1846.6","147","","","","","","","","2637.3","63.294"
"Unknown 342","","1858","147","","","","","","","","2664.3","106.26"
"Unknown 343","","1861.2","104","","","","","","","","2671.9","71.360"
"Unknown 344","","1866.6","147","","","","","","","","2684.7","59.869"
"Unknown 345","","1867.2","206","","","","","","","","2686.2","466.25"
"Unknown 346","","1874.4","220","","","","","","","","2703.2","97.075"
"Unknown 347","","1878.2","248","","","","","","","","2712.3","162.36"
"Unknown 348","","1880.8","367","","","","","","","","2718.4","773.13"
"Unknown 349","","1883.4","192","","","","","","","","2724.6","635.70"
"Unknown 35","","643.4","86","","","","","","","","1175.6","852.61"
"Unknown 350","","1890","369","","","","","","","","2740.2","209.03"
"Unknown 351","","1891.8","192","","","","","","","","2744.5","733.10"
"Unknown 352","","1894.8","310","","","","","","","","2751.6","149.95"
"Unknown 353","","1898.4","193","","","","","","","","2760.2","43.606"
"Unknown 354","","1900.4","323","","","","","","","","2764.9","474.47"
"Unknown 355","","1902.4","318","","","","","","","","2769.6","18.948"
"Unknown 356","","1904.4","163","","","","","","","","2774.4","43.679"
"Unknown 357","","1907.2","277","","","","","","","","2781.0","118.01"
"Unknown 358","","1910.2","206","","","","","","","","2788.1","10917"
"Unknown 359","","1914.2","148","","","","","","","","2797.6","35.061"
"Unknown 36","","646.2","241","","","","","","","","1177.5","1901.5"
"Unknown 360","","1914.8","71","","","","","","","","2799.1","2581.4"
"Unknown 361","","1915.4","295","","","","","","","","2800.6","127.11"
"Unknown 362","","1915.8","185","","","","","","","","2801.8","169.58"
"Unknown 363","","1916.2","147","","","","","","","","2803.0","51.428"
"Unknown 364","","1918.8","295","","","","","","","","2810.8","473.54"
"Unknown 365","","1919.4","367","","","","","","","","2812.6","1297.1"
"Unknown 366","","1921.6","295","","","","","","","","2819.2","406.56"
"Unknown 367","","1925.6","206","","","","","","","","2831.1","50.838"
"Unknown 368","","1929","367","","","","","","","","2841.3","12036"
"Unknown 369","","1932.4","295","","","","","","","","2851.5","68.187"
"Unknown 37","","646.6","89","","","","","","","","1177.7","73.501"
"Unknown 370","","1936.2","127","","","","","","","","2862.9","51.282"
"Unknown 371","","1937","147","","","","","","","","2865.3","72.287"
"Unknown 372","","1940.8","367","","","","","","","","2876.6","1951.6"
"Unknown 373","","1941","147","","","","","","","","2877.2","73.787"
"Unknown 374","","1942.8","299","","","","","","","","2882.6","36.151"
"Unknown 375","","1943.4","147","","","","","","","","2884.4","65.096"
"Unknown 376","","1948.4","221","","","","","","","","2899.4","37.807"
"Unknown 377","","1955.8","147","","","","","","","","2921.6","100.67"
"Unknown 378","","2028.4","207","","","","","","","","3138.9","61.720"
"Unknown 379","","2048.4","71","","","","","","","","3198.8","1143.3"
"Unknown 38","","650","151","","","","","","","","1180.0","133.53"
"Unknown 380","","2076.8","221","","","","","","","","3265.6","58.952"
"Unknown 381","","2113","148","","","","","","","","3350.4","18.191"
"Unknown 382","","2120","221","","","","","","","","3366.7","65.351"
"Unknown 383","","2138.2","112","","","","","","","","3409.4","90.403"
"Unknown 384","","2142.2","112","","","","","","","","3418.7","61.960"
"Unknown 385","","2171.2","221","","","","","","","","3486.7","54.333"
"Unknown 386","","2219.2","71","","","","","","","","3599.1","623.09"
"Unknown 39","","652.4","241","","","","","","","","1181.6","201.21"
"Unknown 4","","357.2","200","","","","","","","","984.66","44.185"
"Unknown 40","","658.2","241","","","","","","","","1185.5","149.37"
"Unknown 41","","665","70","","","","","","","","1190.0","304.45"
"Unknown 42","","668.4","188","","","","","","","","1192.3","84.294"
"Unknown 43","","679.6","71","","","","","","","","1199.7","1817.7"
"Unknown 44","","690.8","228","","","","","","","","1208.0","121.86"
"Unknown 45","","699.4","119","","","","","","","","1214.3","34.443"
"Unknown 46","","702.8","118","","","","","","","","1216.8","50.816"
"Unknown 47","","707.4","218","","","","","","","","1220.2","622.15"
"Unknown 48","","711.6","70","","","","","","","","1223.3","104.67"
"Unknown 49","","713.8","164","","","","","","","","1225.0","393.15"
"Unknown 5","","360.8","171","","","","","","","","987.06","78.330"
"Unknown 50","","715.8","144","","","","","","","","1226.4","67.815"
"Unknown 51","","721.4","159","","","","","","","","1230.6","132.41"
"Unknown 52","","722.2","178","","","","","","","","1231.2","305.17"
"Unknown 53","","744.6","110","","","","","","","","1247.7","1397.7"
"Unknown 54","","747.2","117","","","","","","","","1249.6","7057.0"
"Unknown 55","","749.6","171","","","","","","","","1251.4","123.14"
"Unknown 56","","752.8","179","","","","","","","","1253.8","337.81"
"Unknown 57","","758.8","163","","","","","","","","1258.2","59.459"
"Unknown 58","","762","114","","","","","","","","1260.6","68.103"
"Unknown 59","","765.6","116","","","","","","","","1263.2","462.14"
"Unknown 6","","361.6","134","","","","","","","","987.59","51.552"
"Unknown 60","","771","110","","","","","","","","1267.2","80.410"
"Unknown 61","","778","201","","","","","","","","1272.4","50.164"
"Unknown 62","","784.2","158","","","","","","","","1277.0","39710"
"Unknown 63","","788.2","206","","","","","","","","1279.9","722.74"
"Unknown 64","","788.6","186","","","","","","","","1280.2","1415.7"
"Unknown 65","","793","144","","","","","","","","1283.5","95.187"
"Unknown 66","","804","158","","","","","","","","1291.6","588.80"
"Unknown 67","","807","213","","","","","","","","1293.8","51.621"
"Unknown 68","","808.2","158","","","","","","","","1294.7","466.46"
"Unknown 69","","809.6","104","","","","","","","","1295.7","74.286"
"Unknown 7","","373","78","","","","","","","","995.20","43.738"
"Unknown 70","","816.6","158","","","","","","","","1300.9","17945"
"Unknown 71","","819.6","142","","","","","","","","1303.1","1841.3"
"Unknown 72","","834","159","","","","","","","","1313.7","147.54"
"Unknown 73","","835","248","","","","","","","","1314.5","1952.7"
"Unknown 74","","843","113","","","","","","","","1320.4","2094.8"
"Unknown 75","","851","300","","","","","","","","1326.3","80.790"
"Unknown 76","","860.4","221","","","","","","","","1333.2","106.19"
"Unknown 77","","862.2","99","","","","","","","","1334.6","66.664"
"Unknown 78","","875.8","191","","","","","","","","1344.6","64.328"
"Unknown 79","","894.6","99","","","","","","","","1358.5","105.62"
"Unknown 8","","381.2","71","","","","","","","","1000.7","685.28"
"Unknown 80","","899","204","","","","","","","","1361.7","55.539"
"Unknown 81","","906.4","145","","","","","","","","1367.2","419.68"
"Unknown 82","","908","359","","","","","","","","1368.4","181.88"
"Unknown 83","","911.4","110","","","","","","","","1370.9","96.051"
"Unknown 84","","912","204","","","","","","","","1371.3","14815"
"Unknown 85","","915.4","215","","","","","","","","1373.9","95.359"
"Unknown 86","","919.2","193","","","","","","","","1376.7","219.97"
"Unknown 87","","920.6","204","","","","","","","","1377.7","665.34"
"Unknown 88","","926.8","230","","","","","","","","1382.3","23.291"
"Unknown 89","","933.4","218","","","","","","","","1387.1","111.16"
"Unknown 9","","383.2","117","","","","","","","","1002.0","59.334"
"Unknown 90","","937","204","","","","","","","","1389.8","55.058"
"Unknown 91","","939","298","","","","","","","","1391.3","127.10"
"Unknown 92","","942.4","219","","","","","","","","1393.8","6043.8"
"Unknown 93","","965.2","71","","","","","","","","1410.6","117.12"
"Unknown 94","","995.8","160","","","","","","","","1433.2","113.74"
"Unknown 95","","1000","248","","","","","","","","1436.3","118.09"
"Unknown 96","","1005.2","160","","","","","","","","1440.2","51.145"
"Unknown 97","","1019","160","","","","","","","","1450.4","179.86"
"Unknown 98","","1032.8","128","","","","","","","","1460.6","560.01"
"Unknown 99","","1041.6","142","","","","","","","","1467.1","80.182"
