"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 139","","1341.6","205","","","","","","","","1753.0","58.678"
"Unknown 14","","405.4","153","","","","","","","","1016.8","67.667"
"Unknown 140","","1351","153","","","","","","","","1763.5","52.448"
"Unknown 141","","1357","217","","","","","","","","1770.2","788.29"
"Unknown 142","","1374.2","217","","","","","","","","1789.3","183.27"
"Unknown 143","","1386.8","161","","","","","","","","1803.3","59.035"
"Unknown 144","","1387.4","71","","","","","","","","1804.0","105.06"
"Unknown 145","","1390.2","223","","","","","","","","1807.1","70.101"
"Unknown 146","","1407.2","160","","","","","","","","1826.1","366.84"
"Unknown 147","","1410.2","218","","","","","","","","1829.4","990.14"
"Unknown 148","","1418.4","226","","","","","","","","1838.5","225.93"
"Unknown 149","","1420.2","235","","","","","","","","1840.5","350.65"
"Unknown 15","","430","152","","","","","","","","1033.2","886.67"
"Unknown 150","","1424.8","186","","","","","","","","1845.7","1339.5"
"Unknown 151","","1428","235","","","","","","","","1849.2","221.22"
"Unknown 152","","1432.8","186","","","","","","","","1854.6","546.07"
"Unknown 153","","1438.6","205","","","","","","","","1861.0","149.08"
"Unknown 154","","1439.2","307","","","","","","","","1861.7","540.28"
"Unknown 155","","1439.6","156","","","","","","","","1862.1","139.53"
"Unknown 156","","1442.4","319","","","","","","","","1865.3","118.74"
"Unknown 157","","1446.6","201","","","","","","","","1869.9","38.331"
"Unknown 158","","1449.6","319","","","","","","","","1873.3","331.97"
"Unknown 159","","1451.6","307","","","","","","","","1875.5","171.01"
"Unknown 16","","437.4","181","","","","","","","","1038.2","53.825"
"Unknown 160","","1452.6","248","","","","","","","","1876.6","367.22"
"Unknown 161","","1458.6","78","","","","","","","","1883.3","35.907"
"Unknown 162","","1460","94","","","","","","","","1884.9","530.60"
"Unknown 163","","1461.2","389","","","","","","","","1886.2","129.18"
"Unknown 164","","1462.8","79","","","","","","","","1888.0","59.660"
"Unknown 165","","1468.4","208","","","","","","","","1894.2","3611.5"
"Unknown 166","","1470","278","","","","","","","","1896.0","5950.5"
"Unknown 167","","1471","78","","","","","","","","1897.1","418.26"
"Unknown 168","","1471.6","247","","","","","","","","1897.8","2118.2"
"Unknown 169","","1473.6","179","","","","","","","","1900.0","1175.6"
"Unknown 17","","454.2","174","","","","","","","","1049.4","137.29"
"Unknown 170","","1475.2","71","","","","","","","","1902.5","4976.2"
"Unknown 171","","1477.2","94","","","","","","","","1905.7","395.19"
"Unknown 172","","1480.6","233","","","","","","","","1911.1","20952"
"Unknown 173","","1481.2","94","","","","","","","","1912.1","427.95"
"Unknown 174","","1481.4","78","","","","","","","","1912.4","286.52"
"Unknown 175","","1483.8","281","","","","","","","","1916.2","61.459"
"Unknown 176","","1488.6","281","","","","","","","","1923.9","34.135"
"Unknown 177","","1497.6","132","","","","","","","","1938.2","42.713"
"Unknown 178","","1508.4","226","","","","","","","","1955.4","17.282"
"Unknown 179","","1511","97","","","","","","","","1959.5","65.291"
"Unknown 18","","460.6","165","","","","","","","","1053.6","371.78"
"Unknown 180","","1511.8","292","","","","","","","","1960.8","125.66"
"Unknown 181","","1518.6","136","","","","","","","","1971.6","85.033"
"Unknown 182","","1518.8","132","","","","","","","","1971.9","20.657"
"Unknown 183","","1523.4","191","","","","","","","","1979.2","26341"
"Unknown 184","","1534.2","333","","","","","","","","1996.4","35.667"
"Unknown 185","","1534.8","145","","","","","","","","1997.3","59.680"
"Unknown 186","","1540.2","132","","","","","","","","2005.9","31.673"
"Unknown 187","","1546","88","","","","","","","","2015.2","129.92"
"Unknown 188","","1555.8","220","","","","","","","","2030.8","15246"
"Unknown 189","","1564.2","97","","","","","","","","2044.1","55.922"
"Unknown 19","","461.2","115","","","","","","","","1054.0","68.546"
"Unknown 190","","1568.6","202","","","","","","","","2051.1","31.247"
"Unknown 191","","1571.6","203","","","","","","","","2055.9","264.68"
"Unknown 192","","1573.2","313","","","","","","","","2058.4","1047.7"
"Unknown 193","","1588.2","119","","","","","","","","2082.3","37.563"
"Unknown 194","","1591.8","190","","","","","","","","2088.0","433.62"
"Unknown 195","","1592.2","305","","","","","","","","2088.7","2944.5"
"Unknown 196","","1605.4","112","","","","","","","","2109.7","789.73"
"Unknown 197","","1622.8","151","","","","","","","","2137.3","110.78"
"Unknown 198","","1625.4","156","","","","","","","","2141.5","70.191"
"Unknown 199","","1634.8","73","","","","","","","","2156.4","42.530"
"Unknown 2","","350.6","132","","","","","","","","980.25","132.86"
"Unknown 20","","466.4","117","","","","","","","","1057.5","2190.9"
"Unknown 200","","1643","157","","","","","","","","2169.5","51.448"
"Unknown 201","","1644.2","213","","","","","","","","2171.4","794.35"
"Unknown 202","","1653.4","167","","","","","","","","2186.0","5807.4"
"Unknown 203","","1657.4","120","","","","","","","","2192.4","198.09"
"Unknown 204","","1657.6","355","","","","","","","","2192.7","73.876"
"Unknown 205","","1658.2","147","","","","","","","","2193.6","736.23"
"Unknown 206","","1659","221","","","","","","","","2194.9","100.61"
"Unknown 207","","1660.8","235","","","","","","","","2197.8","94.121"
"Unknown 208","","1662.2","71","","","","","","","","2200.0","6493.5"
"Unknown 209","","1663.8","277","","","","","","","","2203.8","42.211"
"Unknown 21","","475","169","","","","","","","","1063.2","64.360"
"Unknown 210","","1665.8","236","","","","","","","","2208.5","81.146"
"Unknown 211","","1666.4","221","","","","","","","","2210.0","59.513"
"Unknown 212","","1667.2","147","","","","","","","","2211.9","1864.1"
"Unknown 213","","1668","221","","","","","","","","2213.8","83.816"
"Unknown 214","","1671.2","128","","","","","","","","2221.3","342.62"
"Unknown 215","","1672.2","147","","","","","","","","2223.7","1725.1"
"Unknown 216","","1673","221","","","","","","","","2225.6","77.455"
"Unknown 217","","1673.8","147","","","","","","","","2227.5","2036.9"
"Unknown 218","","1674.6","221","","","","","","","","2229.4","109.94"
"Unknown 219","","1675.2","150","","","","","","","","2230.8","82.826"
"Unknown 22","","478","168","","","","","","","","1065.2","235.00"
"Unknown 220","","1675.8","221","","","","","","","","2232.3","66.117"
"Unknown 221","","1677.6","172","","","","","","","","2236.5","124.43"
"Unknown 222","","1680.4","102","","","","","","","","2243.2","99.524"
"Unknown 223","","1681.2","221","","","","","","","","2245.1","75.489"
"Unknown 224","","1682.4","117","","","","","","","","2247.9","2080.2"
"Unknown 225","","1683","147","","","","","","","","2249.3","945.51"
"Unknown 226","","1685.2","147","","","","","","","","2254.5","1165.3"
"Unknown 227","","1685.8","221","","","","","","","","2256.0","50.348"
"Unknown 228","","1686.6","84","","","","","","","","2257.9","80.142"
"Unknown 229","","1686.8","105","","","","","","","","2258.3","69.478"
"Unknown 23","","485","173","","","","","","","","1069.9","61.442"
"Unknown 230","","1687.8","147","","","","","","","","2260.7","998.66"
"Unknown 231","","1690.6","147","","","","","","","","2267.4","806.48"
"Unknown 232","","1694.2","87","","","","","","","","2275.9","53.670"
"Unknown 233","","1695.4","87","","","","","","","","2278.7","45.710"
"Unknown 234","","1697","147","","","","","","","","2282.5","426.41"
"Unknown 235","","1702.6","98","","","","","","","","2295.8","56.211"
"Unknown 236","","1703.6","147","","","","","","","","2298.2","436.09"
"Unknown 237","","1708.6","149","","","","","","","","2310.0","45.648"
"Unknown 238","","1711.4","147","","","","","","","","2316.7","251.07"
"Unknown 239","","1713.4","133","","","","","","","","2321.4","26.943"
"Unknown 24","","524.2","71","","","","","","","","1096.1","115.12"
"Unknown 240","","1713.8","98","","","","","","","","2322.4","80.119"
"Unknown 241","","1715.8","208","","","","","","","","2327.1","798.75"
"Unknown 242","","1720.6","281","","","","","","","","2338.5","214.33"
"Unknown 243","","1721.4","167","","","","","","","","2340.4","615.48"
"Unknown 244","","1722","147","","","","","","","","2341.8","190.44"
"Unknown 245","","1724.2","87","","","","","","","","2347.0","76.257"
"Unknown 246","","1729","147","","","","","","","","2358.4","76.605"
"Unknown 247","","1732","167","","","","","","","","2365.5","502.76"
"Unknown 248","","1740.8","147","","","","","","","","2386.4","51.544"
"Unknown 249","","1743.8","147","","","","","","","","2393.5","263.43"
"Unknown 25","","526.8","91","","","","","","","","1097.8","79.034"
"Unknown 250","","1744.8","72","","","","","","","","2395.9","323.72"
"Unknown 251","","1754","129","","","","","","","","2417.7","2669.0"
"Unknown 252","","1754.8","217","","","","","","","","2419.6","58.376"
"Unknown 253","","1759.4","125","","","","","","","","2430.5","1367.9"
"Unknown 254","","1771","147","","","","","","","","2458.0","676.72"
"Unknown 255","","1777.4","355","","","","","","","","2473.2","444.76"
"Unknown 256","","1778","85","","","","","","","","2474.6","59.314"
"Unknown 257","","1789","287","","","","","","","","2500.7","51.981"
"Unknown 258","","1794.4","446","","","","","","","","2513.5","110.98"
"Unknown 259","","1829.2","221","","","","","","","","2596.0","759.06"
"Unknown 26","","528","187","","","","","","","","1098.6","92.801"
"Unknown 260","","1836","283","","","","","","","","2612.2","1134.8"
"Unknown 261","","1837.2","230","","","","","","","","2615.0","80.426"
"Unknown 262","","1857.4","127","","","","","","","","2662.9","73.293"
"Unknown 263","","1859.2","85","","","","","","","","2667.2","61.191"
"Unknown 264","","1877","221","","","","","","","","2709.4","1038.9"
"Unknown 265","","1881","361","","","","","","","","2718.9","91.606"
"Unknown 266","","1910.2","311","","","","","","","","2788.1","1357.6"
"Unknown 267","","1914.8","71","","","","","","","","2799.1","5278.0"
"Unknown 268","","1915.8","185","","","","","","","","2801.8","292.69"
"Unknown 269","","1921.2","221","","","","","","","","2818.0","1251.3"
"Unknown 27","","529.2","157","","","","","","","","1099.4","56.642"
"Unknown 270","","1929.4","204","","","","","","","","2842.5","207.92"
"Unknown 271","","1936.2","127","","","","","","","","2862.9","105.95"
"Unknown 272","","1949","221","","","","","","","","2901.2","53.513"
"Unknown 273","","1962.6","221","","","","","","","","2941.9","1096.1"
"Unknown 274","","1990","221","","","","","","","","3024.0","66.422"
"Unknown 275","","2001.4","221","","","","","","","","3058.1","1070.9"
"Unknown 276","","2029","221","","","","","","","","3140.7","193.86"
"Unknown 277","","2038","221","","","","","","","","3167.7","866.90"
"Unknown 278","","2048.4","71","","","","","","","","3198.8","2691.4"
"Unknown 279","","2053.6","85","","","","","","","","3211.2","37.648"
"Unknown 28","","529.8","204","","","","","","","","1099.8","62.713"
"Unknown 280","","2068.8","221","","","","","","","","3246.8","91.540"
"Unknown 281","","2076.8","221","","","","","","","","3265.6","954.05"
"Unknown 282","","2114.4","221","","","","","","","","3353.6","93.939"
"Unknown 283","","2120.4","221","","","","","","","","3367.7","958.23"
"Unknown 284","","2170.8","355","","","","","","","","3485.7","647.62"
"Unknown 285","","2214.8","355","","","","","","","","3588.8","338.27"
"Unknown 286","","2219.2","71","","","","","","","","3599.1","1760.2"
"Unknown 287","","2230.4","429","","","","","","","","3625.3","345.55"
"Unknown 288","","2302.4","221","","","","","","","","3793.9","537.90"
"Unknown 289","","2316","221","","","","","","","","3825.8","53.630"
"Unknown 29","","532.2","71","","","","","","","","1101.4","51.431"
"Unknown 3","","351.6","119","","","","","","","","980.92","64.866"
"Unknown 30","","538","124","","","","","","","","1105.3","268.43"
"Unknown 31","","538.6","130","","","","","","","","1105.7","34.718"
"Unknown 32","","555.4","139","","","","","","","","1116.9","21.626"
"Unknown 33","","564.4","112","","","","","","","","1122.9","144.21"
"Unknown 34","","564.8","154","","","","","","","","1123.1","51.414"
"Unknown 35","","579.2","106","","","","","","","","1132.8","418.62"
"Unknown 36","","581.2","152","","","","","","","","1134.1","242.08"
"Unknown 37","","586.6","220","","","","","","","","1137.7","1140.5"
"Unknown 38","","591.6","131","","","","","","","","1141.0","81.529"
"Unknown 39","","599.6","113","","","","","","","","1146.4","51.350"
"Unknown 4","","352","221","","","","","","","","981.19","918.78"
"Unknown 40","","613.6","75","","","","","","","","1155.7","70.309"
"Unknown 41","","622.4","210","","","","","","","","1161.6","121.24"
"Unknown 42","","628","87","","","","","","","","1165.3","126.48"
"Unknown 43","","636.2","146","","","","","","","","1170.8","56.224"
"Unknown 44","","639.6","107","","","","","","","","1173.0","202.57"
"Unknown 45","","641","281","","","","","","","","1174.0","271.53"
"Unknown 46","","645.2","241","","","","","","","","1176.8","1325.3"
"Unknown 47","","646.6","89","","","","","","","","1177.7","86.660"
"Unknown 48","","653.8","142","","","","","","","","1182.5","103.66"
"Unknown 49","","662.2","91","","","","","","","","1188.1","27.752"
"Unknown 5","","358.2","134","","","","","","","","985.32","64.969"
"Unknown 50","","678.4","71","","","","","","","","1198.9","3767.2"
"Unknown 51","","690.4","228","","","","","","","","1207.7","239.56"
"Unknown 52","","707.4","117","","","","","","","","1220.2","176.52"
"Unknown 53","","710.4","160","","","","","","","","1222.5","106.60"
"Unknown 54","","714.8","164","","","","","","","","1225.7","330.19"
"Unknown 55","","720","159","","","","","","","","1229.5","232.20"
"Unknown 56","","722.8","178","","","","","","","","1231.6","570.82"
"Unknown 57","","744.6","104","","","","","","","","1247.7","553.16"
"Unknown 58","","747.4","86","","","","","","","","1249.8","367.03"
"Unknown 59","","753","179","","","","","","","","1253.9","324.77"
"Unknown 6","","359","73","","","","","","","","985.86","97.076"
"Unknown 60","","758.6","163","","","","","","","","1258.1","80.764"
"Unknown 61","","761.8","114","","","","","","","","1260.4","71.105"
"Unknown 62","","773.6","144","","","","","","","","1269.1","170.33"
"Unknown 63","","778","201","","","","","","","","1272.4","49.333"
"Unknown 64","","783","103","","","","","","","","1276.1","594.72"
"Unknown 65","","783.4","185","","","","","","","","1276.4","53.267"
"Unknown 66","","785.2","132","","","","","","","","1277.7","1627.9"
"Unknown 67","","788.8","186","","","","","","","","1280.4","1987.0"
"Unknown 68","","793.6","71","","","","","","","","1283.9","63.705"
"Unknown 69","","797.8","218","","","","","","","","1287.0","39.462"
"Unknown 7","","359.2","85","","","","","","","","985.99","58.542"
"Unknown 70","","799.8","298","","","","","","","","1288.5","51.475"
"Unknown 71","","800.2","131","","","","","","","","1288.8","66.152"
"Unknown 72","","822.6","76","","","","","","","","1305.3","38.466"
"Unknown 73","","823.2","171","","","","","","","","1305.8","86.051"
"Unknown 74","","831.8","132","","","","","","","","1312.1","622.96"
"Unknown 75","","838.4","174","","","","","","","","1317.0","1149.6"
"Unknown 76","","839.6","85","","","","","","","","1317.9","108.83"
"Unknown 77","","841.6","96","","","","","","","","1319.4","38.748"
"Unknown 78","","852.6","300","","","","","","","","1327.5","79.316"
"Unknown 79","","861.4","71","","","","","","","","1334.0","75.043"
"Unknown 8","","361","79","","","","","","","","987.19","64.317"
"Unknown 80","","862.2","221","","","","","","","","1334.6","184.57"
"Unknown 81","","867.4","219","","","","","","","","1338.4","214.74"
"Unknown 82","","905.4","145","","","","","","","","1366.5","666.30"
"Unknown 83","","909.2","243","","","","","","","","1369.3","38.606"
"Unknown 84","","915.2","215","","","","","","","","1373.7","82.361"
"Unknown 85","","919.2","87","","","","","","","","1376.7","523.93"
"Unknown 86","","919.8","255","","","","","","","","1377.1","148.15"
"Unknown 87","","934.6","88","","","","","","","","1388.0","527.88"
"Unknown 88","","949.4","298","","","","","","","","1399.0","69.308"
"Unknown 89","","950.8","99","","","","","","","","1400.0","151.84"
"Unknown 9","","363.2","214","","","","","","","","988.66","57.656"
"Unknown 90","","967.4","71","","","","","","","","1412.3","197.92"
"Unknown 91","","969.8","107","","","","","","","","1414.0","15.157"
"Unknown 92","","991","234","","","","","","","","1429.7","137.45"
"Unknown 93","","998.6","174","","","","","","","","1435.3","67.091"
"Unknown 94","","1007","104","","","","","","","","1441.5","565.38"
"Unknown 95","","1021","217","","","","","","","","1451.8","90.470"
"Unknown 96","","1058.6","83","","","","","","","","1479.6","52.210"
"Unknown 97","","1075.6","163","","","","","","","","1492.2","293.23"
"Unknown 98","","1079.8","188","","","","","","","","1495.3","134.41"
"Unknown 99","","1080.2","230","","","","","","","","1495.6","199.74"
