"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 150","","1313.2","162","","","","","","","","1721.4","64.671"
"Unknown 151","","1314.2","119","","","","","","","","1722.5","95.210"
"Unknown 152","","1323.2","174","","","","","","","","1732.5","1821.6"
"Unknown 153","","1326.8","220","","","","","","","","1736.5","867.39"
"Unknown 154","","1329","217","","","","","","","","1739.0","600.28"
"Unknown 155","","1339.4","235","","","","","","","","1750.6","119.09"
"Unknown 156","","1350.4","299","","","","","","","","1762.8","83.439"
"Unknown 157","","1350.6","153","","","","","","","","1763.0","85.095"
"Unknown 158","","1352.6","220","","","","","","","","1765.3","527.45"
"Unknown 159","","1354.4","217","","","","","","","","1767.3","826.52"
"Unknown 16","","477","138","","","","","","","","1064.6","33.656"
"Unknown 160","","1358.4","192","","","","","","","","1771.7","88.029"
"Unknown 161","","1359.4","156","","","","","","","","1772.8","2232.3"
"Unknown 162","","1361.4","215","","","","","","","","1775.1","364.44"
"Unknown 163","","1365","220","","","","","","","","1779.1","861.61"
"Unknown 164","","1372.4","220","","","","","","","","1787.3","1174.8"
"Unknown 165","","1387.2","71","","","","","","","","1803.8","51.060"
"Unknown 166","","1392","76","","","","","","","","1809.1","76.899"
"Unknown 167","","1397.2","142","","","","","","","","1814.9","215.64"
"Unknown 168","","1406","250","","","","","","","","1824.7","117.11"
"Unknown 169","","1406.4","162","","","","","","","","1825.2","345.90"
"Unknown 17","","509.8","72","","","","","","","","1086.5","901.52"
"Unknown 170","","1409.2","218","","","","","","","","1828.3","753.17"
"Unknown 171","","1413.6","174","","","","","","","","1833.2","326.00"
"Unknown 172","","1416.8","220","","","","","","","","1836.7","231.79"
"Unknown 173","","1417.6","217","","","","","","","","1837.6","560.13"
"Unknown 174","","1418.6","86","","","","","","","","1838.8","31.056"
"Unknown 175","","1419.4","87","","","","","","","","1839.6","94.692"
"Unknown 176","","1424.4","208","","","","","","","","1845.2","58.104"
"Unknown 177","","1425.2","128","","","","","","","","1846.1","143.09"
"Unknown 178","","1428.6","285","","","","","","","","1849.9","51.506"
"Unknown 179","","1429","117","","","","","","","","1850.3","95.770"
"Unknown 18","","530","204","","","","","","","","1099.9","51.471"
"Unknown 180","","1430","174","","","","","","","","1851.4","4905.5"
"Unknown 181","","1431.8","248","","","","","","","","1853.5","64.583"
"Unknown 182","","1436.4","161","","","","","","","","1858.6","328.68"
"Unknown 183","","1438.6","217","","","","","","","","1861.0","521.20"
"Unknown 184","","1439.4","112","","","","","","","","1861.9","49.240"
"Unknown 185","","1440.4","161","","","","","","","","1863.0","169.01"
"Unknown 186","","1445.4","264","","","","","","","","1868.6","329.87"
"Unknown 187","","1445.6","179","","","","","","","","1868.8","13.971"
"Unknown 188","","1448.6","206","","","","","","","","1872.2","1686.8"
"Unknown 189","","1449.2","217","","","","","","","","1872.8","182.20"
"Unknown 19","","530.8","116","","","","","","","","1100.5","430.65"
"Unknown 190","","1458","78","","","","","","","","1882.6","56.627"
"Unknown 191","","1459.2","349","","","","","","","","1884.0","1974.5"
"Unknown 192","","1460.6","179","","","","","","","","1885.5","4117.9"
"Unknown 193","","1466.2","209","","","","","","","","1891.8","19631"
"Unknown 194","","1466.8","371","","","","","","","","1892.4","1250.2"
"Unknown 195","","1468.4","82","","","","","","","","1894.2","214.44"
"Unknown 196","","1474.6","127","","","","","","","","1901.6","248.41"
"Unknown 197","","1477","164","","","","","","","","1905.4","12694"
"Unknown 198","","1478.6","279","","","","","","","","1908.0","11774"
"Unknown 199","","1479.2","83","","","","","","","","1908.9","233.21"
"Unknown 2","","351.4","77","","","","","","","","980.79","628.39"
"Unknown 20","","537","124","","","","","","","","1104.6","237.09"
"Unknown 200","","1479.8","79","","","","","","","","1909.9","163.83"
"Unknown 201","","1484","156","","","","","","","","1916.5","2456.7"
"Unknown 202","","1488","237","","","","","","","","1922.9","50.577"
"Unknown 203","","1488.8","362","","","","","","","","1924.2","52.053"
"Unknown 204","","1491.2","337","","","","","","","","1928.0","69.850"
"Unknown 205","","1492.6","237","","","","","","","","1930.2","95.837"
"Unknown 206","","1493.4","215","","","","","","","","1931.5","104.07"
"Unknown 207","","1497.4","280","","","","","","","","1937.9","426.62"
"Unknown 208","","1499.8","242","","","","","","","","1941.7","24.294"
"Unknown 209","","1509.4","367","","","","","","","","1956.9","5406.2"
"Unknown 21","","558","102","","","","","","","","1118.6","6103.7"
"Unknown 210","","1510.2","97","","","","","","","","1958.2","53.686"
"Unknown 211","","1514","71","","","","","","","","1964.3","554.77"
"Unknown 212","","1516.2","277","","","","","","","","1967.8","30.349"
"Unknown 213","","1517.4","177","","","","","","","","1969.7","192.17"
"Unknown 214","","1518.2","136","","","","","","","","1970.9","109.75"
"Unknown 215","","1522","156","","","","","","","","1977.0","422.35"
"Unknown 216","","1523.2","192","","","","","","","","1978.9","17732"
"Unknown 217","","1524.2","367","","","","","","","","1980.5","2762.0"
"Unknown 218","","1529.8","196","","","","","","","","1989.4","129.68"
"Unknown 219","","1534.2","217","","","","","","","","1996.4","99.485"
"Unknown 22","","578.4","106","","","","","","","","1132.2","168.73"
"Unknown 220","","1534.6","157","","","","","","","","1997.0","500.35"
"Unknown 221","","1537","131","","","","","","","","2000.8","48.646"
"Unknown 222","","1539","227","","","","","","","","2004.0","361.97"
"Unknown 223","","1545.4","88","","","","","","","","2014.2","246.85"
"Unknown 224","","1545.6","217","","","","","","","","2014.5","51.749"
"Unknown 225","","1546.6","75","","","","","","","","2016.1","64.911"
"Unknown 226","","1548.8","140","","","","","","","","2019.6","20.903"
"Unknown 227","","1552.6","155","","","","","","","","2025.7","259.60"
"Unknown 228","","1554","318","","","","","","","","2027.9","78.410"
"Unknown 229","","1555.6","221","","","","","","","","2030.4","23387"
"Unknown 23","","580.8","152","","","","","","","","1133.8","125.31"
"Unknown 230","","1555.8","85","","","","","","","","2030.8","1497.6"
"Unknown 231","","1559.2","258","","","","","","","","2036.2","49.158"
"Unknown 232","","1562.6","156","","","","","","","","2041.6","50.843"
"Unknown 233","","1563.8","97","","","","","","","","2043.5","53.862"
"Unknown 234","","1564.4","76","","","","","","","","2044.4","31.860"
"Unknown 235","","1567","179","","","","","","","","2048.6","209.67"
"Unknown 236","","1571.4","110","","","","","","","","2055.6","53.575"
"Unknown 237","","1573","117","","","","","","","","2058.1","2163.0"
"Unknown 238","","1591.2","206","","","","","","","","2087.1","17110"
"Unknown 239","","1592","217","","","","","","","","2088.3","3720.5"
"Unknown 24","","587.4","100","","","","","","","","1138.2","1183.5"
"Unknown 240","","1605.2","112","","","","","","","","2109.3","1160.3"
"Unknown 241","","1610.4","149","","","","","","","","2117.6","36.780"
"Unknown 242","","1618","73","","","","","","","","2129.7","23.125"
"Unknown 243","","1622.8","151","","","","","","","","2137.3","110.84"
"Unknown 244","","1624","125","","","","","","","","2139.2","1379.8"
"Unknown 245","","1625.4","156","","","","","","","","2141.5","86.084"
"Unknown 246","","1636","315","","","","","","","","2158.3","59.314"
"Unknown 247","","1641","174","","","","","","","","2166.3","153.80"
"Unknown 248","","1642","157","","","","","","","","2167.9","75.558"
"Unknown 249","","1644.2","213","","","","","","","","2171.4","5526.6"
"Unknown 25","","611","86","","","","","","","","1154.0","1551.9"
"Unknown 250","","1648.4","147","","","","","","","","2178.0","85.138"
"Unknown 251","","1649.8","290","","","","","","","","2180.3","57.692"
"Unknown 252","","1651.6","354","","","","","","","","2183.1","1648.1"
"Unknown 253","","1653.2","167","","","","","","","","2185.7","5967.3"
"Unknown 254","","1655.6","157","","","","","","","","2189.5","29.328"
"Unknown 255","","1657.2","120","","","","","","","","2192.0","126.25"
"Unknown 256","","1659.6","235","","","","","","","","2195.9","72.290"
"Unknown 257","","1662","71","","","","","","","","2199.7","4032.6"
"Unknown 258","","1663","282","","","","","","","","2201.9","39.730"
"Unknown 259","","1664.6","202","","","","","","","","2205.7","1732.8"
"Unknown 26","","637.6","75","","","","","","","","1171.7","25.935"
"Unknown 260","","1665.4","236","","","","","","","","2207.6","113.97"
"Unknown 261","","1668.4","147","","","","","","","","2214.7","54.389"
"Unknown 262","","1671.2","128","","","","","","","","2221.3","275.69"
"Unknown 263","","1677.4","172","","","","","","","","2236.0","84.197"
"Unknown 264","","1679.4","188","","","","","","","","2240.8","97.687"
"Unknown 265","","1682.4","129","","","","","","","","2247.9","2387.1"
"Unknown 266","","1685","377","","","","","","","","2254.1","57.263"
"Unknown 267","","1700.8","161","","","","","","","","2291.5","88.048"
"Unknown 268","","1702.2","217","","","","","","","","2294.9","77.983"
"Unknown 269","","1703","206","","","","","","","","2296.8","188.66"
"Unknown 27","","639.2","107","","","","","","","","1172.8","182.66"
"Unknown 270","","1706.8","206","","","","","","","","2305.8","190.55"
"Unknown 271","","1712.4","99","","","","","","","","2319.1","137.19"
"Unknown 272","","1714.4","127","","","","","","","","2323.8","79.054"
"Unknown 273","","1715.8","110","","","","","","","","2327.1","52.072"
"Unknown 274","","1716.2","208","","","","","","","","2328.1","235.51"
"Unknown 275","","1721.2","167","","","","","","","","2339.9","477.84"
"Unknown 276","","1729.2","147","","","","","","","","2358.9","55.392"
"Unknown 277","","1729.8","206","","","","","","","","2360.3","163.58"
"Unknown 278","","1731.8","167","","","","","","","","2365.1","472.14"
"Unknown 279","","1734.2","147","","","","","","","","2370.8","40.119"
"Unknown 28","","642","70","","","","","","","","1174.6","241.46"
"Unknown 280","","1740.4","147","","","","","","","","2385.5","52.024"
"Unknown 281","","1745","72","","","","","","","","2396.4","127.80"
"Unknown 282","","1745.6","220","","","","","","","","2397.8","17.941"
"Unknown 283","","1749.2","323","","","","","","","","2406.3","23.990"
"Unknown 284","","1750.4","147","","","","","","","","2409.2","61.059"
"Unknown 285","","1754.2","129","","","","","","","","2418.2","2613.8"
"Unknown 286","","1757.6","239","","","","","","","","2426.2","51.593"
"Unknown 287","","1759.4","199","","","","","","","","2430.5","431.53"
"Unknown 288","","1761.8","147","","","","","","","","2436.2","55.429"
"Unknown 289","","1764.4","147","","","","","","","","2442.4","85.660"
"Unknown 29","","643","86","","","","","","","","1175.3","1459.6"
"Unknown 290","","1767.4","147","","","","","","","","2449.5","121.76"
"Unknown 291","","1769.4","323","","","","","","","","2454.2","17.727"
"Unknown 292","","1773.4","147","","","","","","","","2463.7","103.90"
"Unknown 293","","1774","328","","","","","","","","2465.1","1247.9"
"Unknown 294","","1776","147","","","","","","","","2469.9","123.82"
"Unknown 295","","1776.6","285","","","","","","","","2471.3","224.13"
"Unknown 296","","1778","85","","","","","","","","2474.6","49.106"
"Unknown 297","","1778.8","147","","","","","","","","2476.5","112.24"
"Unknown 298","","1780.2","147","","","","","","","","2479.8","146.22"
"Unknown 299","","1783.2","449","","","","","","","","2487.0","162.37"
"Unknown 3","","353.8","221","","","","","","","","982.39","506.76"
"Unknown 30","","647","241","","","","","","","","1178.0","1156.8"
"Unknown 300","","1786.4","204","","","","","","","","2494.5","94.739"
"Unknown 301","","1787","147","","","","","","","","2496.0","61.831"
"Unknown 302","","1787.8","262","","","","","","","","2497.9","53.196"
"Unknown 303","","1789.2","147","","","","","","","","2501.2","200.58"
"Unknown 304","","1793.8","449","","","","","","","","2512.1","385.99"
"Unknown 305","","1795.4","147","","","","","","","","2515.9","57.038"
"Unknown 306","","1796.8","217","","","","","","","","2519.2","38.142"
"Unknown 307","","1798.6","147","","","","","","","","2523.5","153.37"
"Unknown 308","","1804.4","147","","","","","","","","2537.2","82.357"
"Unknown 309","","1806.8","147","","","","","","","","2542.9","50.207"
"Unknown 31","","651.4","110","","","","","","","","1180.9","61.168"
"Unknown 310","","1810.8","147","","","","","","","","2552.4","76.450"
"Unknown 311","","1821.4","147","","","","","","","","2577.5","53.069"
"Unknown 312","","1827.8","273","","","","","","","","2592.7","1307.5"
"Unknown 313","","1830","201","","","","","","","","2597.9","153.80"
"Unknown 314","","1836","283","","","","","","","","2612.2","898.81"
"Unknown 315","","1837.2","230","","","","","","","","2615.0","128.16"
"Unknown 316","","1842","246","","","","","","","","2626.4","70.234"
"Unknown 317","","1842.8","361","","","","","","","","2628.3","672.01"
"Unknown 318","","1856.4","147","","","","","","","","2660.6","54.958"
"Unknown 319","","1861.4","133","","","","","","","","2672.4","62.979"
"Unknown 32","","652.4","241","","","","","","","","1181.6","136.65"
"Unknown 320","","1867.4","206","","","","","","","","2686.6","428.36"
"Unknown 321","","1874.6","162","","","","","","","","2703.7","66.123"
"Unknown 322","","1878.2","162","","","","","","","","2712.3","206.71"
"Unknown 323","","1881","367","","","","","","","","2718.9","729.08"
"Unknown 324","","1883.6","192","","","","","","","","2725.1","547.65"
"Unknown 325","","1890","162","","","","","","","","2740.2","327.38"
"Unknown 326","","1892","192","","","","","","","","2745.0","718.20"
"Unknown 327","","1894.8","323","","","","","","","","2751.6","268.71"
"Unknown 328","","1898.4","193","","","","","","","","2760.2","44.094"
"Unknown 329","","1900.4","323","","","","","","","","2764.9","388.72"
"Unknown 33","","658.8","241","","","","","","","","1185.9","84.956"
"Unknown 330","","1902.2","162","","","","","","","","2769.2","38.535"
"Unknown 331","","1904.6","206","","","","","","","","2774.9","204.99"
"Unknown 332","","1907.4","277","","","","","","","","2781.5","106.51"
"Unknown 333","","1910.2","311","","","","","","","","2788.1","960.17"
"Unknown 334","","1910.4","206","","","","","","","","2788.6","9760.3"
"Unknown 335","","1915","71","","","","","","","","2799.5","2685.0"
"Unknown 336","","1915.4","295","","","","","","","","2800.6","115.75"
"Unknown 337","","1915.8","185","","","","","","","","2801.8","189.28"
"Unknown 338","","1918.8","295","","","","","","","","2810.8","400.09"
"Unknown 339","","1919.4","367","","","","","","","","2812.6","1120.2"
"Unknown 34","","665.4","70","","","","","","","","1190.3","333.18"
"Unknown 340","","1921.6","295","","","","","","","","2819.2","374.48"
"Unknown 341","","1929","367","","","","","","","","2841.3","8600.9"
"Unknown 342","","1931.6","161","","","","","","","","2849.1","34.370"
"Unknown 343","","1940.8","367","","","","","","","","2876.6","1380.1"
"Unknown 344","","1942.8","169","","","","","","","","2882.6","289.93"
"Unknown 345","","1981.2","73","","","","","","","","2997.6","61.381"
"Unknown 346","","2001.6","221","","","","","","","","3058.7","79.403"
"Unknown 347","","2003.8","315","","","","","","","","3065.3","54.602"
"Unknown 348","","2038","119","","","","","","","","3167.7","56.169"
"Unknown 349","","2038.2","221","","","","","","","","3168.3","122.25"
"Unknown 35","","668.2","146","","","","","","","","1192.1","73.876"
"Unknown 350","","2041.4","147","","","","","","","","3177.8","55.241"
"Unknown 351","","2048.6","71","","","","","","","","3199.4","1970.9"
"Unknown 352","","2076.8","221","","","","","","","","3265.6","113.01"
"Unknown 353","","2109.6","207","","","","","","","","3342.4","56.383"
"Unknown 354","","2113","207","","","","","","","","3350.4","60.879"
"Unknown 355","","2117.2","207","","","","","","","","3360.2","69.537"
"Unknown 356","","2120.6","221","","","","","","","","3368.1","97.450"
"Unknown 357","","2128.4","162","","","","","","","","3386.4","23.786"
"Unknown 358","","2170.8","281","","","","","","","","3485.7","56.125"
"Unknown 359","","2194.2","112","","","","","","","","3540.5","77.422"
"Unknown 36","","679.8","71","","","","","","","","1199.9","2012.3"
"Unknown 360","","2219.4","71","","","","","","","","3599.5","584.69"
"Unknown 37","","690.8","228","","","","","","","","1208.0","138.21"
"Unknown 38","","702.8","74","","","","","","","","1216.8","366.76"
"Unknown 39","","708","144","","","","","","","","1220.7","1924.8"
"Unknown 4","","356.8","200","","","","","","","","984.39","68.234"
"Unknown 40","","711.6","160","","","","","","","","1223.3","76.541"
"Unknown 41","","714","164","","","","","","","","1225.1","512.04"
"Unknown 42","","721.4","159","","","","","","","","1230.6","142.36"
"Unknown 43","","722.4","178","","","","","","","","1231.3","342.78"
"Unknown 44","","745.4","110","","","","","","","","1248.3","1586.2"
"Unknown 45","","747.6","117","","","","","","","","1249.9","7003.2"
"Unknown 46","","749.4","189","","","","","","","","1251.3","117.42"
"Unknown 47","","753.2","179","","","","","","","","1254.1","104.91"
"Unknown 48","","762","114","","","","","","","","1260.6","60.799"
"Unknown 49","","766","116","","","","","","","","1263.5","708.36"
"Unknown 5","","360.4","171","","","","","","","","986.79","154.08"
"Unknown 50","","771.4","110","","","","","","","","1267.5","89.913"
"Unknown 51","","784.2","315","","","","","","","","1277.0","1035.6"
"Unknown 52","","784.6","158","","","","","","","","1277.3","24283"
"Unknown 53","","788.8","186","","","","","","","","1280.4","1044.3"
"Unknown 54","","789.4","206","","","","","","","","1280.8","466.08"
"Unknown 55","","793.6","116","","","","","","","","1283.9","351.65"
"Unknown 56","","804.8","158","","","","","","","","1292.2","132.89"
"Unknown 57","","808.2","298","","","","","","","","1294.7","40.951"
"Unknown 58","","809.4","158","","","","","","","","1295.6","112.21"
"Unknown 59","","811.2","104","","","","","","","","1296.9","51.116"
"Unknown 6","","361.4","134","","","","","","","","987.46","43.372"
"Unknown 60","","817.4","218","","","","","","","","1301.5","1985.0"
"Unknown 61","","819.6","143","","","","","","","","1303.1","197.70"
"Unknown 62","","835.8","248","","","","","","","","1315.1","1480.2"
"Unknown 63","","842.8","113","","","","","","","","1320.2","1569.1"
"Unknown 64","","851.4","211","","","","","","","","1326.6","38.334"
"Unknown 65","","863","99","","","","","","","","1335.2","77.880"
"Unknown 66","","877.2","191","","","","","","","","1345.6","60.394"
"Unknown 67","","907","145","","","","","","","","1367.7","429.15"
"Unknown 68","","909","359","","","","","","","","1369.1","72.601"
"Unknown 69","","913.2","204","","","","","","","","1372.2","9908.9"
"Unknown 7","","381.4","71","","","","","","","","1000.8","751.72"
"Unknown 70","","915.8","215","","","","","","","","1374.2","65.843"
"Unknown 71","","919.4","193","","","","","","","","1376.8","199.99"
"Unknown 72","","920","255","","","","","","","","1377.3","56.212"
"Unknown 73","","921.6","204","","","","","","","","1378.4","445.09"
"Unknown 74","","940","298","","","","","","","","1392.0","174.89"
"Unknown 75","","943.6","219","","","","","","","","1394.7","4408.8"
"Unknown 76","","965.8","71","","","","","","","","1411.1","168.29"
"Unknown 77","","996","160","","","","","","","","1433.4","196.56"
"Unknown 78","","1000.6","174","","","","","","","","1436.8","131.98"
"Unknown 79","","1005.6","160","","","","","","","","1440.5","60.900"
"Unknown 8","","387.6","113","","","","","","","","1004.9","49.253"
"Unknown 80","","1018.2","160","","","","","","","","1449.8","244.44"
"Unknown 81","","1033.2","128","","","","","","","","1460.9","394.36"
"Unknown 82","","1041.8","142","","","","","","","","1467.2","63.755"
"Unknown 83","","1045.4","128","","","","","","","","1469.9","31.265"
"Unknown 84","","1047.6","71","","","","","","","","1471.5","4354.5"
"Unknown 85","","1049","218","","","","","","","","1472.5","170.43"
"Unknown 86","","1053","155","","","","","","","","1475.5","129.81"
"Unknown 87","","1055.8","171","","","","","","","","1477.5","2641.5"
"Unknown 88","","1063.8","179","","","","","","","","1483.5","666.99"
"Unknown 89","","1075.6","163","","","","","","","","1492.2","202.87"
"Unknown 9","","390","147","","","","","","","","1006.5","87.296"
"Unknown 90","","1080.2","230","","","","","","","","1495.6","121.79"
"Unknown 91","","1085.6","71","","","","","","","","1499.6","2980.9"
"Unknown 92","","1086.2","84","","","","","","","","1500.0","971.42"
"Unknown 93","","1090","159","","","","","","","","1503.7","300.91"
"Unknown 94","","1091","113","","","","","","","","1504.6","170.42"
"Unknown 95","","1093","205","","","","","","","","1506.5","230.66"
"Unknown 96","","1097.6","195","","","","","","","","1511.0","92.570"
"Unknown 97","","1101","176","","","","","","","","1514.2","2755.6"
"Unknown 98","","1101.6","217","","","","","","","","1514.8","99.834"
"Unknown 99","","1105","157","","","","","","","","1518.1","20200"
