"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 24","","588","235","","","","","","","","1138.6","509.24"
"Unknown 240","","1438.4","148","","","","","","","","1860.8","1150.8"
"Unknown 241","","1438.8","307","","","","","","","","1861.2","786.99"
"Unknown 242","","1440.6","147","","","","","","","","1863.3","2041.2"
"Unknown 243","","1441.4","160","","","","","","","","1864.1","154.04"
"Unknown 244","","1443.2","147","","","","","","","","1866.1","329.88"
"Unknown 245","","1447.2","264","","","","","","","","1870.6","251.74"
"Unknown 246","","1447.6","290","","","","","","","","1871.0","82.162"
"Unknown 247","","1448.6","73","","","","","","","","1872.2","126.81"
"Unknown 248","","1449","219","","","","","","","","1872.6","74.632"
"Unknown 249","","1450.8","309","","","","","","","","1874.6","50.643"
"Unknown 25","","592","143","","","","","","","","1141.3","35.579"
"Unknown 250","","1452.8","116","","","","","","","","1876.8","90.839"
"Unknown 251","","1454.6","299","","","","","","","","1878.8","1329.7"
"Unknown 252","","1456.6","299","","","","","","","","1881.1","514.07"
"Unknown 253","","1458","78","","","","","","","","1882.6","76.944"
"Unknown 254","","1459","299","","","","","","","","1883.7","36.392"
"Unknown 255","","1459.4","165","","","","","","","","1884.2","164.78"
"Unknown 256","","1460.2","179","","","","","","","","1885.1","5586.3"
"Unknown 257","","1461.8","79","","","","","","","","1886.9","45.229"
"Unknown 258","","1469.2","234","","","","","","","","1895.1","7785.3"
"Unknown 259","","1470.2","467","","","","","","","","1896.2","2747.1"
"Unknown 26","","611.2","86","","","","","","","","1154.1","1407.8"
"Unknown 260","","1471.2","78","","","","","","","","1897.3","264.16"
"Unknown 261","","1473.6","179","","","","","","","","1900.0","744.42"
"Unknown 262","","1475.2","71","","","","","","","","1902.5","2946.9"
"Unknown 263","","1476.6","94","","","","","","","","1904.8","354.79"
"Unknown 264","","1479.6","320","","","","","","","","1909.5","41137"
"Unknown 265","","1480.6","233","","","","","","","","1911.1","20217"
"Unknown 266","","1481.6","78","","","","","","","","1912.7","199.79"
"Unknown 267","","1484.4","304","","","","","","","","1917.2","86.681"
"Unknown 268","","1488.2","273","","","","","","","","1923.2","55.936"
"Unknown 269","","1492.2","338","","","","","","","","1929.6","15.636"
"Unknown 27","","623.8","210","","","","","","","","1162.5","81.483"
"Unknown 270","","1500.2","109","","","","","","","","1942.3","132.56"
"Unknown 271","","1500.4","457","","","","","","","","1942.6","28.977"
"Unknown 272","","1500.6","505","","","","","","","","1942.9","18.855"
"Unknown 273","","1509.8","361","","","","","","","","1957.6","5731.7"
"Unknown 274","","1510.6","493","","","","","","","","1958.9","20.284"
"Unknown 275","","1514.2","71","","","","","","","","1964.6","425.87"
"Unknown 276","","1516","373","","","","","","","","1967.4","19.097"
"Unknown 277","","1516.6","361","","","","","","","","1968.4","162.30"
"Unknown 278","","1518.6","136","","","","","","","","1971.6","90.079"
"Unknown 279","","1520","300","","","","","","","","1973.8","28.105"
"Unknown 28","","639.6","107","","","","","","","","1173.0","54.885"
"Unknown 280","","1520.2","262","","","","","","","","1974.1","43.258"
"Unknown 281","","1523.2","165","","","","","","","","1978.9","36.182"
"Unknown 282","","1523.4","156","","","","","","","","1979.2","1124.7"
"Unknown 283","","1524.2","435","","","","","","","","1980.5","10348"
"Unknown 284","","1524.8","165","","","","","","","","1981.4","38.479"
"Unknown 285","","1530.2","196","","","","","","","","1990.0","105.45"
"Unknown 286","","1530.6","220","","","","","","","","1990.7","102.64"
"Unknown 287","","1534","333","","","","","","","","1996.1","170.97"
"Unknown 288","","1534.4","292","","","","","","","","1996.7","262.24"
"Unknown 289","","1534.8","144","","","","","","","","1997.3","150.25"
"Unknown 29","","642.6","70","","","","","","","","1175.1","164.90"
"Unknown 290","","1536.6","174","","","","","","","","2000.2","167.21"
"Unknown 291","","1545.4","292","","","","","","","","2014.2","67.078"
"Unknown 292","","1546","88","","","","","","","","2015.2","233.08"
"Unknown 293","","1553","199","","","","","","","","2026.3","132.39"
"Unknown 294","","1553.6","299","","","","","","","","2027.3","66.294"
"Unknown 295","","1555.6","220","","","","","","","","2030.4","35801"
"Unknown 296","","1566.4","179","","","","","","","","2047.6","74.032"
"Unknown 297","","1571.6","203","","","","","","","","2055.9","244.54"
"Unknown 298","","1572.2","219","","","","","","","","2056.8","77.608"
"Unknown 299","","1572.6","158","","","","","","","","2057.5","62.279"
"Unknown 3","","351.8","200","","","","","","","","981.05","66.255"
"Unknown 30","","643.2","146","","","","","","","","1175.5","245.45"
"Unknown 300","","1573","313","","","","","","","","2058.1","1530.2"
"Unknown 301","","1579","149","","","","","","","","2067.7","16.290"
"Unknown 302","","1590.8","204","","","","","","","","2086.4","25118"
"Unknown 303","","1591.2","218","","","","","","","","2087.1","1921.3"
"Unknown 304","","1591.6","305","","","","","","","","2087.7","3122.1"
"Unknown 305","","1602","147","","","","","","","","2104.2","102.94"
"Unknown 306","","1605.4","112","","","","","","","","2109.7","736.26"
"Unknown 307","","1609.4","147","","","","","","","","2116.0","129.83"
"Unknown 308","","1611","147","","","","","","","","2118.6","107.48"
"Unknown 309","","1617.6","147","","","","","","","","2129.1","92.185"
"Unknown 31","","644.6","282","","","","","","","","1176.4","70.708"
"Unknown 310","","1621.2","147","","","","","","","","2134.8","56.072"
"Unknown 311","","1622","113","","","","","","","","2136.1","81.774"
"Unknown 312","","1623","151","","","","","","","","2137.6","76.943"
"Unknown 313","","1624","125","","","","","","","","2139.2","1082.9"
"Unknown 314","","1625.2","156","","","","","","","","2141.1","54.764"
"Unknown 315","","1626.8","389","","","","","","","","2143.7","64.978"
"Unknown 316","","1629","147","","","","","","","","2147.2","126.18"
"Unknown 317","","1631.8","147","","","","","","","","2151.6","67.432"
"Unknown 318","","1635.6","315","","","","","","","","2157.7","50.504"
"Unknown 319","","1636.8","147","","","","","","","","2159.6","86.306"
"Unknown 32","","647.4","241","","","","","","","","1178.3","354.54"
"Unknown 320","","1638.6","147","","","","","","","","2162.5","53.971"
"Unknown 321","","1644.2","213","","","","","","","","2171.4","3823.9"
"Unknown 322","","1644.4","147","","","","","","","","2171.7","79.578"
"Unknown 323","","1649.6","290","","","","","","","","2180.0","166.98"
"Unknown 324","","1651.2","354","","","","","","","","2182.5","1144.9"
"Unknown 325","","1651.4","147","","","","","","","","2182.8","197.80"
"Unknown 326","","1653.4","167","","","","","","","","2186.0","3192.6"
"Unknown 327","","1657","120","","","","","","","","2191.7","89.150"
"Unknown 328","","1658","147","","","","","","","","2193.3","59.496"
"Unknown 329","","1659.4","235","","","","","","","","2195.5","61.198"
"Unknown 33","","650.8","151","","","","","","","","1180.5","87.093"
"Unknown 330","","1661.8","71","","","","","","","","2199.4","2637.4"
"Unknown 331","","1662.6","147","","","","","","","","2200.9","97.310"
"Unknown 332","","1664.4","202","","","","","","","","2205.2","520.37"
"Unknown 333","","1665","147","","","","","","","","2206.6","52.199"
"Unknown 334","","1668","147","","","","","","","","2213.8","74.594"
"Unknown 335","","1670","147","","","","","","","","2218.5","90.943"
"Unknown 336","","1671","128","","","","","","","","2220.9","158.82"
"Unknown 337","","1672.8","147","","","","","","","","2225.1","81.183"
"Unknown 338","","1675.6","73","","","","","","","","2231.8","35.102"
"Unknown 339","","1677","147","","","","","","","","2235.1","57.884"
"Unknown 34","","653.4","241","","","","","","","","1182.3","52.687"
"Unknown 340","","1679.4","73","","","","","","","","2240.8","56.628"
"Unknown 341","","1681.2","147","","","","","","","","2245.1","209.44"
"Unknown 342","","1682","341","","","","","","","","2247.0","947.45"
"Unknown 343","","1683","147","","","","","","","","2249.3","176.11"
"Unknown 344","","1684.4","174","","","","","","","","2252.6","27.930"
"Unknown 345","","1684.6","147","","","","","","","","2253.1","172.98"
"Unknown 346","","1686.8","147","","","","","","","","2258.3","84.346"
"Unknown 347","","1688.6","147","","","","","","","","2262.6","180.27"
"Unknown 348","","1690.4","71","","","","","","","","2266.9","34.955"
"Unknown 349","","1691.4","74","","","","","","","","2269.2","36.841"
"Unknown 35","","667","86","","","","","","","","1191.3","619.20"
"Unknown 350","","1696","73","","","","","","","","2280.2","81.672"
"Unknown 351","","1696.8","211","","","","","","","","2282.1","23.729"
"Unknown 352","","1697.8","147","","","","","","","","2284.4","489.76"
"Unknown 353","","1699.6","147","","","","","","","","2288.7","200.01"
"Unknown 354","","1702","73","","","","","","","","2294.4","230.26"
"Unknown 355","","1703","299","","","","","","","","2296.8","86.330"
"Unknown 356","","1704.8","73","","","","","","","","2301.0","120.05"
"Unknown 357","","1707.2","299","","","","","","","","2306.7","156.48"
"Unknown 358","","1707.8","115","","","","","","","","2308.1","36.758"
"Unknown 359","","1709","73","","","","","","","","2311.0","70.238"
"Unknown 36","","677.2","592","","","","","","","","1198.1","56.790"
"Unknown 360","","1710","299","","","","","","","","2313.4","112.53"
"Unknown 361","","1712.4","387","","","","","","","","2319.1","148.39"
"Unknown 362","","1713.8","103","","","","","","","","2322.4","55.730"
"Unknown 363","","1715.8","208","","","","","","","","2327.1","147.01"
"Unknown 364","","1717.6","220","","","","","","","","2331.4","52.296"
"Unknown 365","","1718.8","299","","","","","","","","2334.2","95.789"
"Unknown 366","","1719.6","147","","","","","","","","2336.1","508.12"
"Unknown 367","","1720.6","221","","","","","","","","2338.5","39.448"
"Unknown 368","","1721.2","167","","","","","","","","2339.9","182.84"
"Unknown 369","","1724.4","299","","","","","","","","2347.5","61.110"
"Unknown 37","","678.6","71","","","","","","","","1199.1","2353.1"
"Unknown 370","","1725","147","","","","","","","","2348.9","812.00"
"Unknown 371","","1726.6","73","","","","","","","","2352.7","137.72"
"Unknown 372","","1729","73","","","","","","","","2358.4","82.820"
"Unknown 373","","1729.6","299","","","","","","","","2359.8","96.831"
"Unknown 374","","1731.2","299","","","","","","","","2363.6","86.959"
"Unknown 375","","1731.6","147","","","","","","","","2364.6","340.45"
"Unknown 376","","1731.8","167","","","","","","","","2365.1","200.99"
"Unknown 377","","1733","147","","","","","","","","2367.9","317.65"
"Unknown 378","","1734","319","","","","","","","","2370.3","64.124"
"Unknown 379","","1734.4","73","","","","","","","","2371.2","92.100"
"Unknown 38","","691.8","228","","","","","","","","1208.7","81.873"
"Unknown 380","","1736.4","73","","","","","","","","2376.0","142.97"
"Unknown 381","","1737.6","319","","","","","","","","2378.8","82.024"
"Unknown 382","","1738.8","147","","","","","","","","2381.7","943.59"
"Unknown 383","","1740","319","","","","","","","","2384.5","71.186"
"Unknown 384","","1741","299","","","","","","","","2386.9","62.671"
"Unknown 385","","1742.2","147","","","","","","","","2389.7","159.52"
"Unknown 386","","1743.2","299","","","","","","","","2392.1","132.93"
"Unknown 387","","1743.6","147","","","","","","","","2393.0","77.296"
"Unknown 388","","1745.6","81","","","","","","","","2397.8","23.248"
"Unknown 389","","1746.8","147","","","","","","","","2400.6","488.65"
"Unknown 39","","700","247","","","","","","","","1214.8","46.188"
"Unknown 390","","1747.4","319","","","","","","","","2402.1","52.481"
"Unknown 391","","1748.2","147","","","","","","","","2404.0","543.58"
"Unknown 392","","1749","319","","","","","","","","2405.8","108.83"
"Unknown 393","","1750.6","101","","","","","","","","2409.6","36.067"
"Unknown 394","","1752.4","299","","","","","","","","2413.9","50.134"
"Unknown 395","","1753","147","","","","","","","","2415.3","1392.2"
"Unknown 396","","1753.8","111","","","","","","","","2417.2","542.00"
"Unknown 397","","1754.8","299","","","","","","","","2419.6","54.279"
"Unknown 398","","1755.4","147","","","","","","","","2421.0","973.83"
"Unknown 399","","1756.4","319","","","","","","","","2423.4","51.223"
"Unknown 4","","353","221","","","","","","","","981.85","1762.0"
"Unknown 40","","703.6","247","","","","","","","","1217.4","42.006"
"Unknown 400","","1757.4","299","","","","","","","","2425.8","161.30"
"Unknown 401","","1758","319","","","","","","","","2427.2","61.511"
"Unknown 402","","1759.4","125","","","","","","","","2430.5","476.21"
"Unknown 403","","1759.8","147","","","","","","","","2431.5","431.08"
"Unknown 404","","1760.6","299","","","","","","","","2433.4","145.01"
"Unknown 405","","1762.6","147","","","","","","","","2438.1","391.62"
"Unknown 406","","1765.8","73","","","","","","","","2445.7","95.970"
"Unknown 407","","1766.2","319","","","","","","","","2446.6","42.437"
"Unknown 408","","1766.8","299","","","","","","","","2448.1","55.406"
"Unknown 409","","1767.8","147","","","","","","","","2450.4","628.87"
"Unknown 41","","706.6","147","","","","","","","","1219.6","240.38"
"Unknown 410","","1768.4","319","","","","","","","","2451.9","99.888"
"Unknown 411","","1769.4","147","","","","","","","","2454.2","624.07"
"Unknown 412","","1771.8","299","","","","","","","","2459.9","75.853"
"Unknown 413","","1772.4","147","","","","","","","","2461.3","119.29"
"Unknown 414","","1773.4","299","","","","","","","","2463.7","75.503"
"Unknown 415","","1774.2","325","","","","","","","","2465.6","687.88"
"Unknown 416","","1775.6","147","","","","","","","","2468.9","489.53"
"Unknown 417","","1776.4","285","","","","","","","","2470.8","134.34"
"Unknown 418","","1777.2","355","","","","","","","","2472.7","78.644"
"Unknown 419","","1778","299","","","","","","","","2474.6","87.381"
"Unknown 42","","708.6","218","","","","","","","","1221.1","427.54"
"Unknown 420","","1779","147","","","","","","","","2477.0","270.50"
"Unknown 421","","1780.6","157","","","","","","","","2480.8","51.953"
"Unknown 422","","1781","105","","","","","","","","2481.7","50.852"
"Unknown 423","","1782.2","147","","","","","","","","2484.6","625.95"
"Unknown 424","","1782.8","446","","","","","","","","2486.0","57.869"
"Unknown 425","","1784","147","","","","","","","","2488.9","84.662"
"Unknown 426","","1786","299","","","","","","","","2493.6","91.300"
"Unknown 427","","1786.8","147","","","","","","","","2495.5","180.66"
"Unknown 428","","1787.8","257","","","","","","","","2497.9","52.519"
"Unknown 429","","1789.2","147","","","","","","","","2501.2","230.28"
"Unknown 43","","712.4","217","","","","","","","","1223.9","13.287"
"Unknown 430","","1791.8","147","","","","","","","","2507.4","121.64"
"Unknown 431","","1793","147","","","","","","","","2510.2","76.927"
"Unknown 432","","1793.8","446","","","","","","","","2512.1","149.97"
"Unknown 433","","1794.6","147","","","","","","","","2514.0","257.73"
"Unknown 434","","1797.2","217","","","","","","","","2520.2","244.81"
"Unknown 435","","1798.8","147","","","","","","","","2524.0","104.95"
"Unknown 436","","1800","147","","","","","","","","2526.8","224.49"
"Unknown 437","","1801.8","147","","","","","","","","2531.1","125.65"
"Unknown 438","","1803.6","147","","","","","","","","2535.3","70.401"
"Unknown 439","","1806.6","147","","","","","","","","2542.5","86.799"
"Unknown 44","","713.6","147","","","","","","","","1224.8","491.28"
"Unknown 440","","1808.4","147","","","","","","","","2546.7","71.971"
"Unknown 441","","1810.4","147","","","","","","","","2551.5","257.79"
"Unknown 442","","1812.2","117","","","","","","","","2555.7","25.991"
"Unknown 443","","1813.6","147","","","","","","","","2559.1","172.61"
"Unknown 444","","1815","147","","","","","","","","2562.4","264.27"
"Unknown 445","","1816.8","147","","","","","","","","2566.6","339.56"
"Unknown 446","","1818.2","147","","","","","","","","2570.0","118.50"
"Unknown 447","","1820.8","147","","","","","","","","2576.1","97.961"
"Unknown 448","","1823.4","147","","","","","","","","2582.3","157.52"
"Unknown 449","","1825.8","147","","","","","","","","2588.0","374.99"
"Unknown 45","","714.6","164","","","","","","","","1225.6","224.04"
"Unknown 450","","1826.8","147","","","","","","","","2590.4","299.23"
"Unknown 451","","1829","355","","","","","","","","2595.6","129.00"
"Unknown 452","","1835.8","283","","","","","","","","2611.7","652.84"
"Unknown 453","","1837","230","","","","","","","","2614.5","129.92"
"Unknown 454","","1838.4","147","","","","","","","","2617.9","104.68"
"Unknown 455","","1840","147","","","","","","","","2621.7","160.36"
"Unknown 456","","1841.6","147","","","","","","","","2625.5","347.88"
"Unknown 457","","1844.2","147","","","","","","","","2631.6","149.46"
"Unknown 458","","1846.4","147","","","","","","","","2636.8","101.89"
"Unknown 459","","1847.8","147","","","","","","","","2640.2","131.16"
