"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 210","","1484.8","590","","","","","","","","1917.8","54.105"
"Unknown 211","","1485.2","515","","","","","","","","1918.5","44.899"
"Unknown 212","","1491.8","337","","","","","","","","1929.0","71.330"
"Unknown 213","","1497.8","218","","","","","","","","1938.5","1259.8"
"Unknown 214","","1498.6","332","","","","","","","","1939.8","52.043"
"Unknown 215","","1500","109","","","","","","","","1942.0","65.494"
"Unknown 216","","1508.6","510","","","","","","","","1955.7","31.344"
"Unknown 217","","1509","348","","","","","","","","1956.3","52.954"
"Unknown 218","","1509.6","174","","","","","","","","1957.3","3243.1"
"Unknown 219","","1510.2","189","","","","","","","","1958.2","1202.9"
"Unknown 22","","519.4","116","","","","","","","","1092.9","141.65"
"Unknown 220","","1511.8","496","","","","","","","","1960.8","91.428"
"Unknown 221","","1514.4","71","","","","","","","","1964.9","533.00"
"Unknown 222","","1516.8","367","","","","","","","","1968.7","69.491"
"Unknown 223","","1517.4","177","","","","","","","","1969.7","216.54"
"Unknown 224","","1518.4","136","","","","","","","","1971.3","108.12"
"Unknown 225","","1522.4","156","","","","","","","","1977.6","326.40"
"Unknown 226","","1523.4","206","","","","","","","","1979.2","18978"
"Unknown 227","","1524.4","367","","","","","","","","1980.8","1081.9"
"Unknown 228","","1527.4","585","","","","","","","","1985.6","57.076"
"Unknown 229","","1527.8","480","","","","","","","","1986.2","74.944"
"Unknown 23","","529.8","116","","","","","","","","1099.8","6092.5"
"Unknown 230","","1528.4","486","","","","","","","","1987.2","16.147"
"Unknown 231","","1529.6","394","","","","","","","","1989.1","14.474"
"Unknown 232","","1530.2","196","","","","","","","","1990.0","110.41"
"Unknown 233","","1533","441","","","","","","","","1994.5","67.486"
"Unknown 234","","1533.4","509","","","","","","","","1995.1","18.355"
"Unknown 235","","1534","337","","","","","","","","1996.1","78.724"
"Unknown 236","","1534.6","293","","","","","","","","1997.0","39.908"
"Unknown 237","","1534.8","157","","","","","","","","1997.3","308.18"
"Unknown 238","","1539","227","","","","","","","","2004.0","134.95"
"Unknown 239","","1545.6","88","","","","","","","","2014.5","187.52"
"Unknown 24","","537.2","124","","","","","","","","1104.7","149.93"
"Unknown 240","","1552.8","155","","","","","","","","2026.0","174.28"
"Unknown 241","","1554","318","","","","","","","","2027.9","98.098"
"Unknown 242","","1555.6","221","","","","","","","","2030.4","26266"
"Unknown 243","","1567","179","","","","","","","","2048.6","141.84"
"Unknown 244","","1571.4","203","","","","","","","","2055.6","211.85"
"Unknown 245","","1573.2","313","","","","","","","","2058.4","1371.2"
"Unknown 246","","1591","206","","","","","","","","2086.7","23705"
"Unknown 247","","1591.6","191","","","","","","","","2087.7","1870.3"
"Unknown 248","","1591.8","217","","","","","","","","2088.0","4334.3"
"Unknown 249","","1598.4","162","","","","","","","","2098.5","52.974"
"Unknown 25","","541","116","","","","","","","","1107.3","147.63"
"Unknown 250","","1602.4","323","","","","","","","","2104.9","52.312"
"Unknown 251","","1605.2","112","","","","","","","","2109.3","824.55"
"Unknown 252","","1612","162","","","","","","","","2120.1","71.586"
"Unknown 253","","1613.8","220","","","","","","","","2123.0","48.667"
"Unknown 254","","1615.2","162","","","","","","","","2125.2","54.850"
"Unknown 255","","1618","162","","","","","","","","2129.7","53.699"
"Unknown 256","","1622.8","151","","","","","","","","2137.3","85.533"
"Unknown 257","","1624","125","","","","","","","","2139.2","1846.8"
"Unknown 258","","1625.4","156","","","","","","","","2141.5","68.258"
"Unknown 259","","1636.6","148","","","","","","","","2159.3","22.302"
"Unknown 26","","547.2","102","","","","","","","","1111.4","180.26"
"Unknown 260","","1640.8","174","","","","","","","","2166.0","106.70"
"Unknown 261","","1642","157","","","","","","","","2167.9","65.537"
"Unknown 262","","1644.2","213","","","","","","","","2171.4","5198.7"
"Unknown 263","","1646.2","162","","","","","","","","2174.5","106.57"
"Unknown 264","","1649","162","","","","","","","","2179.0","88.711"
"Unknown 265","","1650","290","","","","","","","","2180.6","101.37"
"Unknown 266","","1651.4","354","","","","","","","","2182.8","2617.8"
"Unknown 267","","1653.4","167","","","","","","","","2186.0","5096.3"
"Unknown 268","","1654.8","276","","","","","","","","2188.2","30.821"
"Unknown 269","","1657.2","181","","","","","","","","2192.0","146.86"
"Unknown 27","","557.8","102","","","","","","","","1118.5","6437.5"
"Unknown 270","","1659.6","235","","","","","","","","2195.9","101.03"
"Unknown 271","","1662","71","","","","","","","","2199.7","3705.6"
"Unknown 272","","1664.4","74","","","","","","","","2205.2","39.945"
"Unknown 273","","1664.6","202","","","","","","","","2205.7","834.85"
"Unknown 274","","1665.6","236","","","","","","","","2208.1","141.00"
"Unknown 275","","1666.2","162","","","","","","","","2209.5","57.267"
"Unknown 276","","1669.4","315","","","","","","","","2217.1","25.087"
"Unknown 277","","1671","128","","","","","","","","2220.9","275.57"
"Unknown 278","","1677.6","172","","","","","","","","2236.5","83.769"
"Unknown 279","","1678.2","162","","","","","","","","2237.9","50.035"
"Unknown 28","","566.2","102","","","","","","","","1124.1","55.607"
"Unknown 280","","1682.4","129","","","","","","","","2247.9","2041.1"
"Unknown 281","","1683","354","","","","","","","","2249.3","127.64"
"Unknown 282","","1684","148","","","","","","","","2251.7","42.201"
"Unknown 283","","1685.2","85","","","","","","","","2254.5","64.375"
"Unknown 284","","1690.2","149","","","","","","","","2266.4","34.620"
"Unknown 285","","1698","162","","","","","","","","2284.9","27.351"
"Unknown 286","","1699.6","323","","","","","","","","2288.7","55.314"
"Unknown 287","","1703","206","","","","","","","","2296.8","311.18"
"Unknown 288","","1705.4","148","","","","","","","","2302.5","33.756"
"Unknown 289","","1706.4","148","","","","","","","","2304.8","39.572"
"Unknown 29","","578.6","106","","","","","","","","1132.4","154.66"
"Unknown 290","","1706.8","104","","","","","","","","2305.8","45.321"
"Unknown 291","","1707.6","387","","","","","","","","2307.7","40.142"
"Unknown 292","","1712.6","387","","","","","","","","2319.5","144.36"
"Unknown 293","","1713.2","162","","","","","","","","2320.9","61.962"
"Unknown 294","","1714.6","220","","","","","","","","2324.3","231.63"
"Unknown 295","","1715.8","110","","","","","","","","2327.1","55.386"
"Unknown 296","","1716","208","","","","","","","","2327.6","418.36"
"Unknown 297","","1717.8","147","","","","","","","","2331.9","71.539"
"Unknown 298","","1719.2","147","","","","","","","","2335.2","54.114"
"Unknown 299","","1721.2","167","","","","","","","","2339.9","433.05"
"Unknown 3","","361.8","184","","","","","","","","987.73","81.801"
"Unknown 30","","581","152","","","","","","","","1134.0","119.95"
"Unknown 300","","1722.4","147","","","","","","","","2342.8","106.32"
"Unknown 301","","1729.2","147","","","","","","","","2358.9","130.51"
"Unknown 302","","1731","147","","","","","","","","2363.2","130.17"
"Unknown 303","","1732","167","","","","","","","","2365.5","401.95"
"Unknown 304","","1733","147","","","","","","","","2367.9","144.36"
"Unknown 305","","1736.6","147","","","","","","","","2376.4","62.560"
"Unknown 306","","1738.4","73","","","","","","","","2380.7","60.288"
"Unknown 307","","1739.8","148","","","","","","","","2384.0","32.589"
"Unknown 308","","1743.2","323","","","","","","","","2392.1","31.426"
"Unknown 309","","1744.6","147","","","","","","","","2395.4","98.412"
"Unknown 31","","588.2","100","","","","","","","","1138.8","631.06"
"Unknown 310","","1745","72","","","","","","","","2396.4","102.50"
"Unknown 311","","1747.8","147","","","","","","","","2403.0","212.96"
"Unknown 312","","1751.6","207","","","","","","","","2412.0","20.355"
"Unknown 313","","1752.2","299","","","","","","","","2413.4","61.747"
"Unknown 314","","1754","129","","","","","","","","2417.7","2312.9"
"Unknown 315","","1759.4","199","","","","","","","","2430.5","389.39"
"Unknown 316","","1761.6","147","","","","","","","","2435.7","130.28"
"Unknown 317","","1766.2","147","","","","","","","","2446.6","72.963"
"Unknown 318","","1770.4","280","","","","","","","","2456.6","34.498"
"Unknown 319","","1773.8","129","","","","","","","","2464.7","51.627"
"Unknown 32","","611.4","86","","","","","","","","1154.2","948.28"
"Unknown 320","","1774.2","328","","","","","","","","2465.6","713.65"
"Unknown 321","","1776.4","147","","","","","","","","2470.8","63.833"
"Unknown 322","","1776.8","285","","","","","","","","2471.8","169.91"
"Unknown 323","","1779","147","","","","","","","","2477.0","165.03"
"Unknown 324","","1783.4","449","","","","","","","","2487.4","71.225"
"Unknown 325","","1786.4","577","","","","","","","","2494.5","29.345"
"Unknown 326","","1788.2","288","","","","","","","","2498.8","76.176"
"Unknown 327","","1794","449","","","","","","","","2512.6","184.15"
"Unknown 328","","1827","147","","","","","","","","2590.8","66.840"
"Unknown 329","","1827.8","273","","","","","","","","2592.7","945.68"
"Unknown 33","","636","86","","","","","","","","1170.6","338.99"
"Unknown 330","","1830","201","","","","","","","","2597.9","61.134"
"Unknown 331","","1836","283","","","","","","","","2612.2","853.61"
"Unknown 332","","1837.4","217","","","","","","","","2615.5","77.968"
"Unknown 333","","1842","217","","","","","","","","2626.4","62.350"
"Unknown 334","","1861.6","147","","","","","","","","2672.9","92.398"
"Unknown 335","","1867.4","206","","","","","","","","2686.6","474.54"
"Unknown 336","","1872.8","206","","","","","","","","2699.4","58.374"
"Unknown 337","","1874.8","162","","","","","","","","2704.2","38.288"
"Unknown 338","","1878.2","162","","","","","","","","2712.3","216.91"
"Unknown 339","","1880.8","367","","","","","","","","2718.4","706.16"
"Unknown 34","","638.8","130","","","","","","","","1172.5","116.30"
"Unknown 340","","1883.6","192","","","","","","","","2725.1","614.31"
"Unknown 341","","1890","162","","","","","","","","2740.2","314.38"
"Unknown 342","","1891.8","192","","","","","","","","2744.5","763.21"
"Unknown 343","","1894.8","323","","","","","","","","2751.6","304.16"
"Unknown 344","","1898.6","194","","","","","","","","2760.6","30.836"
"Unknown 345","","1900.4","323","","","","","","","","2764.9","427.95"
"Unknown 346","","1902.2","162","","","","","","","","2769.2","42.739"
"Unknown 347","","1907.4","277","","","","","","","","2781.5","105.39"
"Unknown 348","","1910.4","206","","","","","","","","2788.6","12763"
"Unknown 349","","1915","71","","","","","","","","2799.5","2596.8"
"Unknown 35","","639.4","107","","","","","","","","1172.9","108.93"
"Unknown 350","","1916","185","","","","","","","","2802.4","166.57"
"Unknown 351","","1918.8","295","","","","","","","","2810.8","304.32"
"Unknown 352","","1919.4","367","","","","","","","","2812.6","1410.4"
"Unknown 353","","1921.6","295","","","","","","","","2819.2","286.22"
"Unknown 354","","1928.8","367","","","","","","","","2840.7","12499"
"Unknown 355","","1932.6","295","","","","","","","","2852.1","54.943"
"Unknown 356","","1934.8","147","","","","","","","","2858.7","55.466"
"Unknown 357","","1936.2","127","","","","","","","","2862.9","50.633"
"Unknown 358","","1940.8","367","","","","","","","","2876.6","2194.0"
"Unknown 359","","1943.6","315","","","","","","","","2885.0","77.756"
"Unknown 36","","642.2","70","","","","","","","","1174.8","185.69"
"Unknown 360","","1950","148","","","","","","","","2904.2","51.398"
"Unknown 361","","1961.8","148","","","","","","","","2939.5","23.856"
"Unknown 362","","1962.8","281","","","","","","","","2942.5","35.388"
"Unknown 363","","1968","148","","","","","","","","2958.1","21.632"
"Unknown 364","","1978","193","","","","","","","","2988.0","58.032"
"Unknown 365","","2006","169","","","","","","","","3071.9","59.457"
"Unknown 366","","2038.2","221","","","","","","","","3168.3","53.144"
"Unknown 367","","2048.4","71","","","","","","","","3198.8","1156.0"
"Unknown 368","","2076.8","221","","","","","","","","3265.6","58.693"
"Unknown 369","","2120.6","221","","","","","","","","3368.1","59.895"
"Unknown 37","","643","282","","","","","","","","1175.3","67.612"
"Unknown 370","","2171.2","355","","","","","","","","3486.7","53.826"
"Unknown 371","","2219.2","71","","","","","","","","3599.1","591.44"
"Unknown 372","","2368.2","207","","","","","","","","3948.0","68.529"
"Unknown 373","","2379.8","207","","","","","","","","3975.2","75.472"
"Unknown 38","","643.4","86","","","","","","","","1175.6","911.22"
"Unknown 39","","647.2","89","","","","","","","","1178.1","53.034"
"Unknown 4","","374.4","117","","","","","","","","996.13","55.513"
"Unknown 40","","647.6","241","","","","","","","","1178.4","635.41"
"Unknown 41","","652","151","","","","","","","","1181.3","85.810"
"Unknown 42","","659.2","241","","","","","","","","1186.1","59.127"
"Unknown 43","","665.6","70","","","","","","","","1190.4","242.86"
"Unknown 44","","679.6","71","","","","","","","","1199.7","1860.8"
"Unknown 45","","691","228","","","","","","","","1208.1","115.25"
"Unknown 46","","703","144","","","","","","","","1217.0","14761"
"Unknown 47","","708.2","144","","","","","","","","1220.8","1804.5"
"Unknown 48","","711.6","160","","","","","","","","1223.3","70.627"
"Unknown 49","","714.2","164","","","","","","","","1225.3","908.82"
"Unknown 5","","375.4","221","","","","","","","","996.80","202.17"
"Unknown 50","","722.4","178","","","","","","","","1231.3","860.80"
"Unknown 51","","745.4","110","","","","","","","","1248.3","888.59"
"Unknown 52","","748.2","147","","","","","","","","1250.4","237.44"
"Unknown 53","","749.2","189","","","","","","","","1251.1","806.21"
"Unknown 54","","753","179","","","","","","","","1253.9","111.58"
"Unknown 55","","762.2","114","","","","","","","","1260.7","63.537"
"Unknown 56","","766.2","132","","","","","","","","1263.7","120.64"
"Unknown 57","","771.4","110","","","","","","","","1267.5","69.519"
"Unknown 58","","784.2","316","","","","","","","","1277.0","578.76"
"Unknown 59","","784.4","158","","","","","","","","1277.1","18480"
"Unknown 6","","381","99","","","","","","","","1000.5","181.09"
"Unknown 60","","788.6","206","","","","","","","","1280.2","790.70"
"Unknown 61","","789","186","","","","","","","","1280.5","1175.6"
"Unknown 62","","793.6","144","","","","","","","","1283.9","49.795"
"Unknown 63","","794.6","71","","","","","","","","1284.6","54.625"
"Unknown 64","","808","225","","","","","","","","1294.5","169.17"
"Unknown 65","","808.2","284","","","","","","","","1294.7","55.312"
"Unknown 66","","809.2","159","","","","","","","","1295.4","19.897"
"Unknown 67","","811","104","","","","","","","","1296.8","61.091"
"Unknown 68","","817.4","158","","","","","","","","1301.5","8583.1"
"Unknown 69","","820","142","","","","","","","","1303.4","1414.5"
"Unknown 7","","382.4","107","","","","","","","","1001.5","16.580"
"Unknown 70","","834.6","218","","","","","","","","1314.2","72.100"
"Unknown 71","","835.4","174","","","","","","","","1314.8","8648.4"
"Unknown 72","","840.8","142","","","","","","","","1318.8","35.188"
"Unknown 73","","843.4","113","","","","","","","","1320.7","1681.8"
"Unknown 74","","849.4","175","","","","","","","","1325.1","65.921"
"Unknown 75","","851.4","301","","","","","","","","1326.6","35.846"
"Unknown 76","","861.2","221","","","","","","","","1333.8","80.116"
"Unknown 77","","877.4","191","","","","","","","","1345.8","70.478"
"Unknown 78","","906.4","97","","","","","","","","1367.2","355.88"
"Unknown 79","","909.2","359","","","","","","","","1369.3","149.23"
"Unknown 8","","384.4","78","","","","","","","","1002.8","21.694"
"Unknown 80","","911","262","","","","","","","","1370.6","289.76"
"Unknown 81","","913","204","","","","","","","","1372.1","8100.6"
"Unknown 82","","915.8","215","","","","","","","","1374.2","61.084"
"Unknown 83","","919.2","193","","","","","","","","1376.7","243.51"
"Unknown 84","","919.8","100","","","","","","","","1377.1","120.22"
"Unknown 85","","920","255","","","","","","","","1377.3","74.788"
"Unknown 86","","933.6","204","","","","","","","","1387.3","64.772"
"Unknown 87","","939.6","298","","","","","","","","1391.7","123.05"
"Unknown 88","","943.2","218","","","","","","","","1394.4","5798.8"
"Unknown 89","","965.8","71","","","","","","","","1411.1","118.06"
"Unknown 9","","388","71","","","","","","","","1005.2","329.38"
"Unknown 90","","968.4","160","","","","","","","","1413.0","81.341"
"Unknown 91","","995.8","160","","","","","","","","1433.2","147.37"
"Unknown 92","","998.6","83","","","","","","","","1435.3","69.889"
"Unknown 93","","1000.2","174","","","","","","","","1436.5","136.00"
"Unknown 94","","1033.6","128","","","","","","","","1461.2","95.892"
"Unknown 95","","1045.6","171","","","","","","","","1470.0","205.52"
"Unknown 96","","1047.6","71","","","","","","","","1471.5","4233.8"
"Unknown 97","","1048.8","218","","","","","","","","1472.4","126.46"
"Unknown 98","","1049.2","232","","","","","","","","1472.7","405.48"
"Unknown 99","","1055.6","171","","","","","","","","1477.4","5518.1"
