"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 141","","1193.8","71","","","","","","","","1603.6","80.872"
"Unknown 142","","1197.6","274","","","","","","","","1607.2","188.99"
"Unknown 143","","1199.2","299","","","","","","","","1608.8","63.229"
"Unknown 144","","1202.6","217","","","","","","","","1612.0","105.59"
"Unknown 145","","1211.2","147","","","","","","","","1620.3","189.91"
"Unknown 146","","1213","217","","","","","","","","1622.0","49.066"
"Unknown 147","","1213.6","147","","","","","","","","1622.6","85.411"
"Unknown 148","","1214.8","246","","","","","","","","1623.8","162.03"
"Unknown 149","","1217.2","218","","","","","","","","1626.1","1742.9"
"Unknown 15","","465.8","117","","","","","","","","1057.1","2202.2"
"Unknown 150","","1218","147","","","","","","","","1626.9","353.22"
"Unknown 151","","1220.6","174","","","","","","","","1629.4","63.259"
"Unknown 152","","1224.4","248","","","","","","","","1633.0","90.962"
"Unknown 153","","1236","335","","","","","","","","1644.2","90.936"
"Unknown 154","","1245.6","191","","","","","","","","1653.4","60.560"
"Unknown 155","","1246.2","217","","","","","","","","1654.0","628.52"
"Unknown 156","","1250.2","158","","","","","","","","1657.8","379.90"
"Unknown 157","","1251.4","299","","","","","","","","1659.0","113.10"
"Unknown 158","","1253.6","147","","","","","","","","1661.1","145.09"
"Unknown 159","","1259.8","98","","","","","","","","1667.1","25.474"
"Unknown 16","","475.2","86","","","","","","","","1063.4","92.534"
"Unknown 160","","1263","290","","","","","","","","1670.2","85.968"
"Unknown 161","","1265.6","215","","","","","","","","1672.7","727.37"
"Unknown 162","","1271.6","230","","","","","","","","1678.4","67.961"
"Unknown 163","","1283","277","","","","","","","","1689.4","402.76"
"Unknown 164","","1283.2","299","","","","","","","","1689.6","57.811"
"Unknown 165","","1285","266","","","","","","","","1691.3","65.388"
"Unknown 166","","1286.6","147","","","","","","","","1692.9","547.69"
"Unknown 167","","1289.6","87","","","","","","","","1695.8","319.49"
"Unknown 168","","1291","123","","","","","","","","1697.1","344.11"
"Unknown 169","","1293.6","71","","","","","","","","1699.6","2776.1"
"Unknown 17","","484.8","173","","","","","","","","1069.8","41.919"
"Unknown 170","","1294.8","147","","","","","","","","1700.9","71.437"
"Unknown 171","","1299.4","246","","","","","","","","1706.0","72.493"
"Unknown 172","","1303.6","242","","","","","","","","1710.7","89.895"
"Unknown 173","","1304.4","319","","","","","","","","1711.6","53.259"
"Unknown 174","","1312.6","116","","","","","","","","1720.7","84.846"
"Unknown 175","","1315.8","299","","","","","","","","1724.3","773.37"
"Unknown 176","","1320.2","205","","","","","","","","1729.2","65.562"
"Unknown 177","","1324","174","","","","","","","","1733.4","1874.5"
"Unknown 178","","1327.2","147","","","","","","","","1737.0","84.344"
"Unknown 179","","1329.4","217","","","","","","","","1739.4","393.72"
"Unknown 18","","510","72","","","","","","","","1086.6","2020.2"
"Unknown 180","","1339.2","205","","","","","","","","1750.3","89.160"
"Unknown 181","","1339.8","174","","","","","","","","1751.0","108.46"
"Unknown 182","","1341.2","231","","","","","","","","1752.6","53.725"
"Unknown 183","","1343.6","248","","","","","","","","1755.2","88.302"
"Unknown 184","","1343.8","147","","","","","","","","1755.5","58.171"
"Unknown 185","","1350.4","299","","","","","","","","1762.8","204.16"
"Unknown 186","","1354.2","217","","","","","","","","1767.0","858.53"
"Unknown 187","","1356.2","160","","","","","","","","1769.3","32.312"
"Unknown 188","","1358.4","191","","","","","","","","1771.7","84.817"
"Unknown 189","","1361.4","215","","","","","","","","1775.1","996.93"
"Unknown 19","","528","187","","","","","","","","1098.6","53.265"
"Unknown 190","","1364","274","","","","","","","","1778.0","70.535"
"Unknown 191","","1372.2","217","","","","","","","","1787.1","2014.0"
"Unknown 192","","1379.6","205","","","","","","","","1795.3","49.499"
"Unknown 193","","1388.8","147","","","","","","","","1805.6","50.107"
"Unknown 194","","1393.2","76","","","","","","","","1810.5","66.109"
"Unknown 195","","1394.8","205","","","","","","","","1812.2","50.492"
"Unknown 196","","1402.2","147","","","","","","","","1820.5","192.46"
"Unknown 197","","1405.2","247","","","","","","","","1823.8","189.22"
"Unknown 198","","1406.4","364","","","","","","","","1825.2","23.912"
"Unknown 199","","1408.8","218","","","","","","","","1827.8","755.10"
"Unknown 2","","350.6","148","","","","","","","","980.25","40.519"
"Unknown 20","","530","204","","","","","","","","1099.9","105.58"
"Unknown 200","","1409","319","","","","","","","","1828.1","104.18"
"Unknown 201","","1410.8","147","","","","","","","","1830.1","66.257"
"Unknown 202","","1413.2","174","","","","","","","","1832.7","330.63"
"Unknown 203","","1417.6","226","","","","","","","","1837.6","224.35"
"Unknown 204","","1418.8","87","","","","","","","","1839.0","75.509"
"Unknown 205","","1420","156","","","","","","","","1840.3","221.78"
"Unknown 206","","1420.6","299","","","","","","","","1841.0","87.000"
"Unknown 207","","1426.2","249","","","","","","","","1847.2","126.99"
"Unknown 208","","1427.8","148","","","","","","","","1849.0","138.27"
"Unknown 209","","1429.4","174","","","","","","","","1850.8","8595.0"
"Unknown 21","","531.4","116","","","","","","","","1100.9","571.73"
"Unknown 210","","1429.8","186","","","","","","","","1851.2","310.46"
"Unknown 211","","1433.8","235","","","","","","","","1855.7","123.25"
"Unknown 212","","1438.2","201","","","","","","","","1860.6","117.05"
"Unknown 213","","1439.2","307","","","","","","","","1861.7","729.11"
"Unknown 214","","1441.8","160","","","","","","","","1864.6","176.22"
"Unknown 215","","1443","299","","","","","","","","1865.9","162.67"
"Unknown 216","","1446.4","160","","","","","","","","1869.7","30.538"
"Unknown 217","","1447","264","","","","","","","","1870.4","266.64"
"Unknown 218","","1450.2","148","","","","","","","","1873.9","167.23"
"Unknown 219","","1456.8","361","","","","","","","","1881.3","199.94"
"Unknown 22","","537","116","","","","","","","","1104.6","148.85"
"Unknown 220","","1458","78","","","","","","","","1882.6","80.789"
"Unknown 221","","1459.2","125","","","","","","","","1884.0","194.76"
"Unknown 222","","1459.4","78","","","","","","","","1884.2","45.520"
"Unknown 223","","1460.2","179","","","","","","","","1885.1","5764.0"
"Unknown 224","","1461.8","78","","","","","","","","1886.9","31.690"
"Unknown 225","","1465.6","299","","","","","","","","1891.1","30.958"
"Unknown 226","","1470.6","554","","","","","","","","1896.7","1674.3"
"Unknown 227","","1471.4","78","","","","","","","","1897.6","290.45"
"Unknown 228","","1473.8","179","","","","","","","","1900.3","309.33"
"Unknown 229","","1475","71","","","","","","","","1902.2","3011.7"
"Unknown 23","","538","124","","","","","","","","1105.3","136.03"
"Unknown 230","","1476.8","94","","","","","","","","1905.1","370.60"
"Unknown 231","","1479","317","","","","","","","","1908.6","389.77"
"Unknown 232","","1479.8","376","","","","","","","","1909.9","3251.0"
"Unknown 233","","1481.4","314","","","","","","","","1912.4","62.881"
"Unknown 234","","1481.8","79","","","","","","","","1913.0","184.44"
"Unknown 235","","1484.6","304","","","","","","","","1917.5","105.12"
"Unknown 236","","1488.2","337","","","","","","","","1923.2","37.912"
"Unknown 237","","1490.6","421","","","","","","","","1927.0","27.203"
"Unknown 238","","1491","345","","","","","","","","1927.7","85.825"
"Unknown 239","","1497.2","87","","","","","","","","1937.5","360.24"
"Unknown 24","","549.4","102","","","","","","","","1112.9","95.804"
"Unknown 240","","1500.4","109","","","","","","","","1942.6","171.14"
"Unknown 241","","1501.4","299","","","","","","","","1944.2","33.641"
"Unknown 242","","1509.8","361","","","","","","","","1957.6","6522.6"
"Unknown 243","","1510","299","","","","","","","","1957.9","948.42"
"Unknown 244","","1514.2","71","","","","","","","","1964.6","425.19"
"Unknown 245","","1516.6","361","","","","","","","","1968.4","181.06"
"Unknown 246","","1518.6","136","","","","","","","","1971.6","112.65"
"Unknown 247","","1523.2","206","","","","","","","","1978.9","15778"
"Unknown 248","","1524.2","212","","","","","","","","1980.5","32.012"
"Unknown 249","","1530.4","196","","","","","","","","1990.3","149.06"
"Unknown 25","","558.6","102","","","","","","","","1119.0","3930.6"
"Unknown 250","","1533.8","333","","","","","","","","1995.8","127.54"
"Unknown 251","","1534.8","247","","","","","","","","1997.3","321.13"
"Unknown 252","","1546","88","","","","","","","","2015.2","267.62"
"Unknown 253","","1552.8","199","","","","","","","","2026.0","153.32"
"Unknown 254","","1553.6","299","","","","","","","","2027.3","65.955"
"Unknown 255","","1555.6","220","","","","","","","","2030.4","39236"
"Unknown 256","","1561.2","132","","","","","","","","2039.3","28.634"
"Unknown 257","","1566.8","179","","","","","","","","2048.3","101.60"
"Unknown 258","","1571.4","203","","","","","","","","2055.6","254.50"
"Unknown 259","","1573","313","","","","","","","","2058.1","1661.8"
"Unknown 26","","565.6","102","","","","","","","","1123.7","99.888"
"Unknown 260","","1577","132","","","","","","","","2064.5","23.073"
"Unknown 261","","1580.2","299","","","","","","","","2069.6","80.082"
"Unknown 262","","1583.6","148","","","","","","","","2075.0","74.597"
"Unknown 263","","1590.8","204","","","","","","","","2086.4","29749"
"Unknown 264","","1591.8","305","","","","","","","","2088.0","3529.3"
"Unknown 265","","1599.6","158","","","","","","","","2100.4","103.62"
"Unknown 266","","1604","148","","","","","","","","2107.4","52.887"
"Unknown 267","","1605.4","112","","","","","","","","2109.7","747.85"
"Unknown 268","","1606.2","233","","","","","","","","2110.9","26.574"
"Unknown 269","","1609.4","148","","","","","","","","2116.0","45.727"
"Unknown 27","","579.2","106","","","","","","","","1132.8","190.28"
"Unknown 270","","1612.8","148","","","","","","","","2121.4","36.829"
"Unknown 271","","1614.6","148","","","","","","","","2124.3","47.480"
"Unknown 272","","1616.8","147","","","","","","","","2127.8","86.155"
"Unknown 273","","1619.2","148","","","","","","","","2131.6","33.815"
"Unknown 274","","1621.8","113","","","","","","","","2135.7","87.302"
"Unknown 275","","1622.8","151","","","","","","","","2137.3","86.941"
"Unknown 276","","1624","125","","","","","","","","2139.2","1144.3"
"Unknown 277","","1625.2","156","","","","","","","","2141.1","62.463"
"Unknown 278","","1625.8","147","","","","","","","","2142.1","369.70"
"Unknown 279","","1626.8","389","","","","","","","","2143.7","75.360"
"Unknown 28","","581.2","152","","","","","","","","1134.1","84.310"
"Unknown 280","","1628.4","147","","","","","","","","2146.2","98.973"
"Unknown 281","","1630","147","","","","","","","","2148.8","58.478"
"Unknown 282","","1632","147","","","","","","","","2152.0","70.447"
"Unknown 283","","1634.2","147","","","","","","","","2155.5","84.796"
"Unknown 284","","1636.2","147","","","","","","","","2158.6","270.70"
"Unknown 285","","1639.6","147","","","","","","","","2164.1","143.57"
"Unknown 286","","1641","147","","","","","","","","2166.3","78.720"
"Unknown 287","","1641.6","320","","","","","","","","2167.2","21.685"
"Unknown 288","","1644.2","213","","","","","","","","2171.4","4893.1"
"Unknown 289","","1645.2","320","","","","","","","","2173.0","44.983"
"Unknown 29","","588.4","100","","","","","","","","1138.9","474.74"
"Unknown 290","","1645.8","147","","","","","","","","2173.9","63.878"
"Unknown 291","","1647.6","147","","","","","","","","2176.8","80.590"
"Unknown 292","","1649","147","","","","","","","","2179.0","93.368"
"Unknown 293","","1649.6","290","","","","","","","","2180.0","168.31"
"Unknown 294","","1651.2","354","","","","","","","","2182.5","1125.4"
"Unknown 295","","1653.4","167","","","","","","","","2186.0","3873.0"
"Unknown 296","","1653.6","437","","","","","","","","2186.3","28.566"
"Unknown 297","","1654.6","147","","","","","","","","2187.9","330.80"
"Unknown 298","","1656.6","147","","","","","","","","2191.1","261.83"
"Unknown 299","","1657","181","","","","","","","","2191.7","102.05"
"Unknown 3","","353","221","","","","","","","","981.85","720.19"
"Unknown 30","","611.2","86","","","","","","","","1154.1","1554.1"
"Unknown 300","","1658.8","147","","","","","","","","2194.6","88.495"
"Unknown 301","","1659.6","235","","","","","","","","2195.9","68.554"
"Unknown 302","","1662","71","","","","","","","","2199.7","2842.8"
"Unknown 303","","1662.4","147","","","","","","","","2200.5","196.06"
"Unknown 304","","1664.4","202","","","","","","","","2205.2","488.00"
"Unknown 305","","1665","147","","","","","","","","2206.6","377.85"
"Unknown 306","","1665.6","236","","","","","","","","2208.1","50.450"
"Unknown 307","","1670","105","","","","","","","","2218.5","43.161"
"Unknown 308","","1671.2","128","","","","","","","","2221.3","172.72"
"Unknown 309","","1673.2","299","","","","","","","","2226.1","84.592"
"Unknown 31","","639.6","107","","","","","","","","1173.0","51.540"
"Unknown 310","","1674.2","147","","","","","","","","2228.5","1122.4"
"Unknown 311","","1676.4","101","","","","","","","","2233.7","39.244"
"Unknown 312","","1677.4","172","","","","","","","","2236.0","55.652"
"Unknown 313","","1679.8","299","","","","","","","","2241.7","248.25"
"Unknown 314","","1682.2","341","","","","","","","","2247.4","1268.3"
"Unknown 315","","1683.2","147","","","","","","","","2249.8","759.35"
"Unknown 316","","1684.4","373","","","","","","","","2252.6","49.853"
"Unknown 317","","1686.6","148","","","","","","","","2257.9","437.14"
"Unknown 318","","1688.2","147","","","","","","","","2261.7","768.17"
"Unknown 319","","1688.8","300","","","","","","","","2263.1","55.752"
"Unknown 32","","642.6","70","","","","","","","","1175.1","166.46"
"Unknown 320","","1689.6","147","","","","","","","","2265.0","411.72"
"Unknown 321","","1691","101","","","","","","","","2268.3","45.242"
"Unknown 322","","1693","101","","","","","","","","2273.0","38.109"
"Unknown 323","","1693.6","299","","","","","","","","2274.5","153.71"
"Unknown 324","","1694.2","101","","","","","","","","2275.9","57.599"
"Unknown 325","","1695","300","","","","","","","","2277.8","28.649"
"Unknown 326","","1695.8","105","","","","","","","","2279.7","38.614"
"Unknown 327","","1696.4","299","","","","","","","","2281.1","124.31"
"Unknown 328","","1697.8","148","","","","","","","","2284.4","952.51"
"Unknown 329","","1698.2","299","","","","","","","","2285.4","100.70"
"Unknown 33","","643.2","146","","","","","","","","1175.5","221.23"
"Unknown 330","","1699.6","211","","","","","","","","2288.7","37.252"
"Unknown 331","","1701.4","115","","","","","","","","2293.0","40.999"
"Unknown 332","","1702.2","173","","","","","","","","2294.9","39.254"
"Unknown 333","","1703","299","","","","","","","","2296.8","337.79"
"Unknown 334","","1703.4","105","","","","","","","","2297.7","39.612"
"Unknown 335","","1704.8","132","","","","","","","","2301.0","35.455"
"Unknown 336","","1708","101","","","","","","","","2308.6","29.027"
"Unknown 337","","1708.8","299","","","","","","","","2310.5","88.049"
"Unknown 338","","1709.6","72","","","","","","","","2312.4","59.165"
"Unknown 339","","1711.2","147","","","","","","","","2316.2","399.72"
"Unknown 34","","644.6","283","","","","","","","","1176.4","25.691"
"Unknown 340","","1712.2","387","","","","","","","","2318.6","166.18"
"Unknown 341","","1713.6","149","","","","","","","","2321.9","85.530"
"Unknown 342","","1715.2","147","","","","","","","","2325.7","200.95"
"Unknown 343","","1715.8","208","","","","","","","","2327.1","216.84"
"Unknown 344","","1717.4","147","","","","","","","","2330.9","60.823"
"Unknown 345","","1718.8","147","","","","","","","","2334.2","102.12"
"Unknown 346","","1721.4","167","","","","","","","","2340.4","253.76"
"Unknown 347","","1722.4","320","","","","","","","","2342.8","43.239"
"Unknown 348","","1723.2","147","","","","","","","","2344.7","260.42"
"Unknown 349","","1724.6","217","","","","","","","","2348.0","46.197"
"Unknown 35","","647.4","241","","","","","","","","1178.3","337.92"
"Unknown 350","","1726.2","147","","","","","","","","2351.8","536.32"
"Unknown 351","","1728.2","147","","","","","","","","2356.5","110.25"
"Unknown 352","","1729.6","147","","","","","","","","2359.8","140.51"
"Unknown 353","","1731","299","","","","","","","","2363.2","94.007"
"Unknown 354","","1731.2","320","","","","","","","","2363.6","39.723"
"Unknown 355","","1732","167","","","","","","","","2365.5","260.27"
"Unknown 356","","1733.6","147","","","","","","","","2369.3","814.97"
"Unknown 357","","1733.8","89","","","","","","","","2369.8","53.485"
"Unknown 358","","1734.2","217","","","","","","","","2370.8","114.78"
"Unknown 359","","1737.6","147","","","","","","","","2378.8","104.85"
"Unknown 36","","653.2","241","","","","","","","","1182.1","52.968"
"Unknown 360","","1738.2","299","","","","","","","","2380.2","109.19"
"Unknown 361","","1740.6","147","","","","","","","","2385.9","926.77"
"Unknown 362","","1742","129","","","","","","","","2389.2","30.216"
"Unknown 363","","1743.6","147","","","","","","","","2393.0","119.91"
"Unknown 364","","1745.2","299","","","","","","","","2396.8","109.04"
"Unknown 365","","1747.8","147","","","","","","","","2403.0","151.32"
"Unknown 366","","1753.2","319","","","","","","","","2415.8","50.606"
"Unknown 367","","1754","129","","","","","","","","2417.7","1117.3"
"Unknown 368","","1754.8","147","","","","","","","","2419.6","110.95"
"Unknown 369","","1757.6","319","","","","","","","","2426.2","64.760"
"Unknown 37","","666","86","","","","","","","","1190.7","742.26"
"Unknown 370","","1759.2","147","","","","","","","","2430.0","249.88"
"Unknown 371","","1759.4","125","","","","","","","","2430.5","564.48"
"Unknown 372","","1763.8","319","","","","","","","","2440.9","77.270"
"Unknown 373","","1766.6","147","","","","","","","","2447.6","65.006"
"Unknown 374","","1767.6","147","","","","","","","","2450.0","73.215"
"Unknown 375","","1769.8","319","","","","","","","","2455.2","50.560"
"Unknown 376","","1770.2","147","","","","","","","","2456.1","267.89"
"Unknown 377","","1771.8","147","","","","","","","","2459.9","59.511"
"Unknown 378","","1773.4","147","","","","","","","","2463.7","359.47"
"Unknown 379","","1774","325","","","","","","","","2465.1","857.45"
"Unknown 38","","678.6","71","","","","","","","","1199.1","2378.2"
"Unknown 380","","1774.4","147","","","","","","","","2466.1","539.80"
"Unknown 381","","1776","319","","","","","","","","2469.9","46.076"
"Unknown 382","","1776.4","285","","","","","","","","2470.8","127.23"
"Unknown 383","","1777.2","221","","","","","","","","2472.7","83.527"
"Unknown 384","","1778.4","299","","","","","","","","2475.6","59.416"
"Unknown 385","","1780.8","147","","","","","","","","2481.3","98.150"
"Unknown 386","","1782.8","147","","","","","","","","2486.0","214.72"
"Unknown 387","","1783","446","","","","","","","","2486.5","83.279"
"Unknown 388","","1785.6","87","","","","","","","","2492.6","35.655"
"Unknown 389","","1785.8","319","","","","","","","","2493.1","59.201"
"Unknown 39","","691.8","228","","","","","","","","1208.7","70.351"
"Unknown 390","","1786.2","204","","","","","","","","2494.1","91.201"
"Unknown 391","","1787.8","287","","","","","","","","2497.9","145.91"
"Unknown 392","","1793.6","446","","","","","","","","2511.6","216.07"
"Unknown 393","","1796","147","","","","","","","","2517.3","160.76"
"Unknown 394","","1799.2","147","","","","","","","","2524.9","133.84"
"Unknown 395","","1802","147","","","","","","","","2531.5","379.47"
"Unknown 396","","1803","132","","","","","","","","2533.9","50.548"
"Unknown 397","","1806.4","147","","","","","","","","2542.0","125.05"
"Unknown 398","","1808.8","147","","","","","","","","2547.7","246.93"
"Unknown 399","","1810.8","147","","","","","","","","2552.4","141.31"
"Unknown 4","","356.8","171","","","","","","","","984.39","195.37"
"Unknown 40","","699.6","247","","","","","","","","1214.5","44.609"
"Unknown 400","","1813.6","147","","","","","","","","2559.1","74.382"
"Unknown 401","","1817.4","147","","","","","","","","2568.1","68.269"
"Unknown 402","","1818.6","147","","","","","","","","2570.9","74.575"
"Unknown 403","","1821.4","147","","","","","","","","2577.5","87.548"
"Unknown 404","","1824.8","147","","","","","","","","2585.6","51.013"
"Unknown 405","","1829.2","355","","","","","","","","2596.0","171.66"
"Unknown 406","","1831.6","147","","","","","","","","2601.7","230.33"
"Unknown 407","","1833","147","","","","","","","","2605.1","66.647"
"Unknown 408","","1834.8","299","","","","","","","","2609.3","52.867"
"Unknown 409","","1836","283","","","","","","","","2612.2","819.78"
"Unknown 41","","703.8","247","","","","","","","","1217.6","44.640"
"Unknown 410","","1837.2","164","","","","","","","","2615.0","115.23"
"Unknown 411","","1837.4","147","","","","","","","","2615.5","85.908"
"Unknown 412","","1843","147","","","","","","","","2628.8","73.215"
"Unknown 413","","1846.2","147","","","","","","","","2636.4","74.099"
"Unknown 414","","1849.6","217","","","","","","","","2644.4","51.122"
"Unknown 415","","1854.4","147","","","","","","","","2655.8","261.01"
"Unknown 416","","1857.4","299","","","","","","","","2662.9","50.723"
"Unknown 417","","1861.2","132","","","","","","","","2671.9","62.467"
"Unknown 418","","1861.4","147","","","","","","","","2672.4","95.531"
"Unknown 419","","1861.8","205","","","","","","","","2673.4","73.394"
"Unknown 42","","708.8","146","","","","","","","","1221.3","78.824"
"Unknown 420","","1872.4","147","","","","","","","","2698.5","58.899"
"Unknown 421","","1874","147","","","","","","","","2702.3","138.16"
"Unknown 422","","1875.6","97","","","","","","","","2706.1","27.769"
"Unknown 423","","1876.8","221","","","","","","","","2708.9","238.11"
"Unknown 424","","1880.8","361","","","","","","","","2718.4","154.21"
"Unknown 425","","1881","147","","","","","","","","2718.9","71.611"
"Unknown 426","","1883.4","147","","","","","","","","2724.6","61.241"
"Unknown 427","","1885.4","147","","","","","","","","2729.3","91.184"
"Unknown 428","","1890.4","361","","","","","","","","2741.2","102.14"
"Unknown 429","","1898.2","271","","","","","","","","2759.7","56.021"
"Unknown 43","","712.8","70","","","","","","","","1224.2","82.643"
"Unknown 430","","1901.4","75","","","","","","","","2767.3","56.802"
"Unknown 431","","1903","147","","","","","","","","2771.1","83.074"
"Unknown 432","","1907.6","271","","","","","","","","2782.0","109.78"
"Unknown 433","","1910.2","311","","","","","","","","2788.1","1067.9"
"Unknown 434","","1912","217","","","","","","","","2792.4","61.136"
"Unknown 435","","1912.6","147","","","","","","","","2793.8","50.179"
"Unknown 436","","1914.8","71","","","","","","","","2799.1","2907.7"
"Unknown 437","","1915.6","185","","","","","","","","2801.2","176.97"
"Unknown 438","","1919.2","147","","","","","","","","2812.0","118.84"
"Unknown 439","","1921.4","221","","","","","","","","2818.6","266.32"
"Unknown 44","","714.6","164","","","","","","","","1225.6","160.95"
"Unknown 440","","1929","361","","","","","","","","2841.3","880.43"
"Unknown 441","","1936.2","127","","","","","","","","2862.9","66.205"
"Unknown 442","","1937.2","179","","","","","","","","2865.9","59.280"
"Unknown 443","","1940.8","361","","","","","","","","2876.6","139.99"
"Unknown 444","","1944.4","169","","","","","","","","2887.4","203.90"
"Unknown 445","","1949.2","147","","","","","","","","2901.8","79.880"
"Unknown 446","","1949.6","129","","","","","","","","2903.0","51.923"
"Unknown 447","","1958.6","229","","","","","","","","2929.9","32.650"
"Unknown 448","","1962.6","355","","","","","","","","2941.9","290.41"
"Unknown 449","","1978","193","","","","","","","","2988.0","73.186"
"Unknown 45","","722.6","159","","","","","","","","1231.5","178.65"
"Unknown 450","","2001.2","221","","","","","","","","3057.5","306.99"
"Unknown 451","","2004.4","315","","","","","","","","3067.1","60.119"
"Unknown 452","","2021.2","147","","","","","","","","3117.4","143.80"
"Unknown 453","","2028.8","221","","","","","","","","3140.1","54.674"
"Unknown 454","","2037.8","221","","","","","","","","3167.1","277.87"
"Unknown 455","","2048.4","71","","","","","","","","3198.8","1716.1"
"Unknown 456","","2076.4","221","","","","","","","","3264.6","223.54"
"Unknown 457","","2108.2","112","","","","","","","","3339.1","55.910"
"Unknown 458","","2115.6","112","","","","","","","","3356.4","74.230"
"Unknown 459","","2118.6","112","","","","","","","","3363.5","60.035"
