"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 139","","1449.4","319","","","","","","","","1873.1","185.92"
"Unknown 14","","437.2","181","","","","","","","","1038.0","70.693"
"Unknown 140","","1450.2","307","","","","","","","","1873.9","134.44"
"Unknown 141","","1452","248","","","","","","","","1875.9","371.24"
"Unknown 142","","1458.6","78","","","","","","","","1883.3","86.434"
"Unknown 143","","1460","95","","","","","","","","1884.9","378.97"
"Unknown 144","","1461.4","389","","","","","","","","1886.4","132.29"
"Unknown 145","","1462.4","78","","","","","","","","1887.5","54.287"
"Unknown 146","","1468","209","","","","","","","","1893.8","1117.3"
"Unknown 147","","1469.2","467","","","","","","","","1895.1","2603.4"
"Unknown 148","","1470.2","78","","","","","","","","1896.2","374.81"
"Unknown 149","","1471","299","","","","","","","","1897.1","39.244"
"Unknown 15","","453.6","174","","","","","","","","1049.0","154.91"
"Unknown 150","","1472.8","179","","","","","","","","1899.1","405.17"
"Unknown 151","","1475","71","","","","","","","","1902.2","5021.8"
"Unknown 152","","1476","70","","","","","","","","1903.8","1131.8"
"Unknown 153","","1476.8","94","","","","","","","","1905.1","409.91"
"Unknown 154","","1477.8","92","","","","","","","","1906.7","77.855"
"Unknown 155","","1480","277","","","","","","","","1910.2","11699"
"Unknown 156","","1481","78","","","","","","","","1911.8","235.91"
"Unknown 157","","1510.4","97","","","","","","","","1958.5","101.06"
"Unknown 158","","1512.6","333","","","","","","","","1962.0","43.335"
"Unknown 159","","1518.4","136","","","","","","","","1971.3","52.446"
"Unknown 16","","460.2","85","","","","","","","","1053.4","69.777"
"Unknown 160","","1524.6","204","","","","","","","","1981.1","11112"
"Unknown 161","","1535.4","159","","","","","","","","1998.3","60.193"
"Unknown 162","","1545.2","88","","","","","","","","2013.9","104.84"
"Unknown 163","","1555.8","220","","","","","","","","2030.8","13286"
"Unknown 164","","1564.4","97","","","","","","","","2044.4","51.061"
"Unknown 165","","1571.4","203","","","","","","","","2055.6","263.75"
"Unknown 166","","1573.2","313","","","","","","","","2058.4","1239.4"
"Unknown 167","","1576","147","","","","","","","","2062.9","77.432"
"Unknown 168","","1583","147","","","","","","","","2074.0","94.940"
"Unknown 169","","1588.2","159","","","","","","","","2082.3","34.781"
"Unknown 17","","461","115","","","","","","","","1053.9","83.495"
"Unknown 170","","1591.6","75","","","","","","","","2087.7","252.80"
"Unknown 171","","1592.2","305","","","","","","","","2088.7","1926.7"
"Unknown 172","","1605.2","112","","","","","","","","2109.3","975.52"
"Unknown 173","","1608.4","147","","","","","","","","2114.4","57.162"
"Unknown 174","","1622.8","151","","","","","","","","2137.3","153.12"
"Unknown 175","","1625.4","156","","","","","","","","2141.5","111.81"
"Unknown 176","","1631.2","75","","","","","","","","2150.7","103.19"
"Unknown 177","","1634.6","140","","","","","","","","2156.1","46.473"
"Unknown 178","","1642.8","73","","","","","","","","2169.1","145.27"
"Unknown 179","","1644.2","213","","","","","","","","2171.4","1163.4"
"Unknown 18","","461.4","91","","","","","","","","1054.2","74.654"
"Unknown 180","","1647.8","173","","","","","","","","2177.1","55.545"
"Unknown 181","","1653.4","167","","","","","","","","2186.0","7415.8"
"Unknown 182","","1654.6","72","","","","","","","","2187.9","54.956"
"Unknown 183","","1657.2","120","","","","","","","","2192.0","228.79"
"Unknown 184","","1657.8","355","","","","","","","","2193.0","63.876"
"Unknown 185","","1660.6","235","","","","","","","","2197.5","111.44"
"Unknown 186","","1662","71","","","","","","","","2199.7","7447.2"
"Unknown 187","","1663.6","277","","","","","","","","2203.3","131.02"
"Unknown 188","","1665.8","236","","","","","","","","2208.5","312.65"
"Unknown 189","","1671.2","128","","","","","","","","2221.3","390.40"
"Unknown 19","","465.8","117","","","","","","","","1057.1","3091.1"
"Unknown 190","","1677.4","172","","","","","","","","2236.0","118.12"
"Unknown 191","","1682.2","117","","","","","","","","2247.4","2531.8"
"Unknown 192","","1699.8","147","","","","","","","","2289.2","181.59"
"Unknown 193","","1705.6","147","","","","","","","","2302.9","141.04"
"Unknown 194","","1708.8","147","","","","","","","","2310.5","164.37"
"Unknown 195","","1710.4","147","","","","","","","","2314.3","146.06"
"Unknown 196","","1713.6","387","","","","","","","","2321.9","72.334"
"Unknown 197","","1715.8","208","","","","","","","","2327.1","1803.1"
"Unknown 198","","1720.4","207","","","","","","","","2338.0","66.539"
"Unknown 199","","1720.6","147","","","","","","","","2338.5","233.35"
"Unknown 2","","351","200","","","","","","","","980.52","53.060"
"Unknown 20","","477.8","165","","","","","","","","1065.1","10923"
"Unknown 200","","1721.2","167","","","","","","","","2339.9","628.92"
"Unknown 201","","1723.6","147","","","","","","","","2345.6","112.88"
"Unknown 202","","1725.4","147","","","","","","","","2349.9","57.836"
"Unknown 203","","1730.6","147","","","","","","","","2362.2","95.739"
"Unknown 204","","1731.8","167","","","","","","","","2365.1","519.46"
"Unknown 205","","1743.2","147","","","","","","","","2392.1","62.566"
"Unknown 206","","1744.6","72","","","","","","","","2395.4","377.03"
"Unknown 207","","1754","129","","","","","","","","2417.7","3174.4"
"Unknown 208","","1754.6","217","","","","","","","","2419.1","82.310"
"Unknown 209","","1759.4","125","","","","","","","","2430.5","1359.9"
"Unknown 21","","480.2","221","","","","","","","","1066.7","22.729"
"Unknown 210","","1761.4","147","","","","","","","","2435.3","93.614"
"Unknown 211","","1774.6","147","","","","","","","","2466.6","857.04"
"Unknown 212","","1777.2","355","","","","","","","","2472.7","330.12"
"Unknown 213","","1777.4","217","","","","","","","","2473.2","220.76"
"Unknown 214","","1778","85","","","","","","","","2474.6","66.445"
"Unknown 215","","1794.6","446","","","","","","","","2514.0","87.939"
"Unknown 216","","1796.6","218","","","","","","","","2518.7","18.507"
"Unknown 217","","1829","221","","","","","","","","2595.6","592.51"
"Unknown 218","","1835.8","116","","","","","","","","2611.7","1212.6"
"Unknown 219","","1837.2","230","","","","","","","","2615.0","239.11"
"Unknown 22","","485","173","","","","","","","","1069.9","61.079"
"Unknown 220","","1855.2","164","","","","","","","","2657.7","63.116"
"Unknown 221","","1857.2","127","","","","","","","","2662.5","64.623"
"Unknown 222","","1859","85","","","","","","","","2666.7","67.282"
"Unknown 223","","1876.8","221","","","","","","","","2708.9","805.90"
"Unknown 224","","1881","204","","","","","","","","2718.9","91.868"
"Unknown 225","","1883.8","147","","","","","","","","2725.5","86.735"
"Unknown 226","","1890.6","73","","","","","","","","2741.7","29.449"
"Unknown 227","","1907.6","271","","","","","","","","2782.0","50.913"
"Unknown 228","","1910","116","","","","","","","","2787.7","1450.4"
"Unknown 229","","1914.8","71","","","","","","","","2799.1","4701.9"
"Unknown 23","","492.4","147","","","","","","","","1074.8","44.408"
"Unknown 230","","1915.6","185","","","","","","","","2801.2","286.27"
"Unknown 231","","1921.2","221","","","","","","","","2818.0","885.86"
"Unknown 232","","1927","147","","","","","","","","2835.3","240.16"
"Unknown 233","","1929.2","361","","","","","","","","2841.9","374.72"
"Unknown 234","","1936.2","127","","","","","","","","2862.9","85.378"
"Unknown 235","","1962.6","221","","","","","","","","2941.9","819.40"
"Unknown 236","","1978","105","","","","","","","","2988.0","44.164"
"Unknown 237","","1990.2","221","","","","","","","","3024.6","52.729"
"Unknown 238","","2001.2","221","","","","","","","","3057.5","759.61"
"Unknown 239","","2029","221","","","","","","","","3140.7","232.19"
"Unknown 24","","518.4","154","","","","","","","","1092.2","60.037"
"Unknown 240","","2038","221","","","","","","","","3167.7","791.64"
"Unknown 241","","2048.4","71","","","","","","","","3198.8","2817.2"
"Unknown 242","","2068.8","221","","","","","","","","3246.8","107.42"
"Unknown 243","","2076.6","221","","","","","","","","3265.1","746.23"
"Unknown 244","","2114.6","295","","","","","","","","3354.1","59.244"
"Unknown 245","","2120.2","221","","","","","","","","3367.2","554.54"
"Unknown 246","","2170.6","369","","","","","","","","3485.2","66.926"
"Unknown 247","","2219","71","","","","","","","","3598.6","1829.5"
"Unknown 248","","2230.6","355","","","","","","","","3625.8","185.82"
"Unknown 249","","2302.8","221","","","","","","","","3794.8","220.89"
"Unknown 25","","524","71","","","","","","","","1095.9","93.109"
"Unknown 250","","2316.4","221","","","","","","","","3826.7","83.547"
"Unknown 26","","525.8","91","","","","","","","","1097.1","159.95"
"Unknown 27","","527.6","187","","","","","","","","1098.3","83.470"
"Unknown 28","","537.6","124","","","","","","","","1105.0","466.80"
"Unknown 29","","538","72","","","","","","","","1105.3","1143.3"
"Unknown 3","","351.6","73","","","","","","","","980.92","71.231"
"Unknown 30","","555.4","97","","","","","","","","1116.9","62.880"
"Unknown 31","","564.2","154","","","","","","","","1122.7","50.022"
"Unknown 32","","579.2","106","","","","","","","","1132.8","438.65"
"Unknown 33","","581","152","","","","","","","","1134.0","262.54"
"Unknown 34","","587.8","100","","","","","","","","1138.5","1011.4"
"Unknown 35","","592.2","143","","","","","","","","1141.4","69.777"
"Unknown 36","","623.4","210","","","","","","","","1162.2","83.975"
"Unknown 37","","639.4","107","","","","","","","","1172.9","381.69"
"Unknown 38","","640.4","265","","","","","","","","1173.6","42.983"
"Unknown 39","","646","241","","","","","","","","1177.3","870.50"
"Unknown 4","","351.8","221","","","","","","","","981.05","389.02"
"Unknown 40","","646.8","89","","","","","","","","1177.9","90.270"
"Unknown 41","","649.2","171","","","","","","","","1179.5","78.558"
"Unknown 42","","656.8","170","","","","","","","","1184.5","34.739"
"Unknown 43","","678.6","71","","","","","","","","1199.1","3727.5"
"Unknown 44","","690.4","228","","","","","","","","1207.7","248.46"
"Unknown 45","","696.6","131","","","","","","","","1212.3","56.833"
"Unknown 46","","707.2","117","","","","","","","","1220.1","181.40"
"Unknown 47","","710.6","70","","","","","","","","1222.6","153.65"
"Unknown 48","","714.4","164","","","","","","","","1225.4","869.60"
"Unknown 49","","720.2","159","","","","","","","","1229.7","224.72"
"Unknown 5","","358.8","73","","","","","","","","985.72","144.87"
"Unknown 50","","722.4","178","","","","","","","","1231.3","1082.4"
"Unknown 51","","744.6","110","","","","","","","","1247.7","114.35"
"Unknown 52","","746.6","133","","","","","","","","1249.2","714.05"
"Unknown 53","","753.2","179","","","","","","","","1254.1","209.29"
"Unknown 54","","758.4","163","","","","","","","","1257.9","73.900"
"Unknown 55","","761.6","114","","","","","","","","1260.3","90.862"
"Unknown 56","","766.6","144","","","","","","","","1264.0","118.05"
"Unknown 57","","771.4","234","","","","","","","","1267.5","41.786"
"Unknown 58","","777.4","117","","","","","","","","1271.9","61.878"
"Unknown 59","","783","283","","","","","","","","1276.1","1624.5"
"Unknown 6","","361.4","147","","","","","","","","987.46","51.704"
"Unknown 60","","785.4","124","","","","","","","","1277.8","43.374"
"Unknown 61","","788.6","186","","","","","","","","1280.2","1603.6"
"Unknown 62","","789.4","218","","","","","","","","1280.8","139.69"
"Unknown 63","","793.6","71","","","","","","","","1283.9","64.558"
"Unknown 64","","797.2","218","","","","","","","","1286.6","154.13"
"Unknown 65","","800.2","131","","","","","","","","1288.8","57.195"
"Unknown 66","","807.2","155","","","","","","","","1293.9","99.204"
"Unknown 67","","820.2","219","","","","","","","","1303.5","576.94"
"Unknown 68","","822.6","171","","","","","","","","1305.3","61.815"
"Unknown 69","","838.2","70","","","","","","","","1316.8","3571.7"
"Unknown 7","","363","184","","","","","","","","988.53","150.47"
"Unknown 70","","839.2","174","","","","","","","","1317.6","1044.1"
"Unknown 71","","852.4","211","","","","","","","","1327.3","31.504"
"Unknown 72","","861.8","71","","","","","","","","1334.3","82.229"
"Unknown 73","","864.8","221","","","","","","","","1336.5","89.144"
"Unknown 74","","907.6","145","","","","","","","","1368.1","632.27"
"Unknown 75","","910.4","243","","","","","","","","1370.2","76.283"
"Unknown 76","","916","215","","","","","","","","1374.3","65.618"
"Unknown 77","","919.2","87","","","","","","","","1376.7","511.95"
"Unknown 78","","920.6","270","","","","","","","","1377.7","19.671"
"Unknown 79","","935","88","","","","","","","","1388.3","203.34"
"Unknown 8","","374.4","117","","","","","","","","996.13","165.99"
"Unknown 80","","945.2","99","","","","","","","","1395.9","256.01"
"Unknown 81","","949.6","298","","","","","","","","1399.1","90.542"
"Unknown 82","","965.8","122","","","","","","","","1411.1","261.44"
"Unknown 83","","967.6","71","","","","","","","","1412.4","212.45"
"Unknown 84","","970.8","191","","","","","","","","1414.8","64.952"
"Unknown 85","","989.6","234","","","","","","","","1428.7","61.288"
"Unknown 86","","998.4","174","","","","","","","","1435.2","142.36"
"Unknown 87","","1004","174","","","","","","","","1439.3","32.449"
"Unknown 88","","1013.2","243","","","","","","","","1446.1","54.578"
"Unknown 89","","1021","217","","","","","","","","1451.8","160.36"
"Unknown 9","","377.8","147","","","","","","","","998.40","58.010"
"Unknown 90","","1057.8","83","","","","","","","","1479.0","51.824"
"Unknown 91","","1075.6","163","","","","","","","","1492.2","321.38"
"Unknown 92","","1080.8","230","","","","","","","","1496.0","61.860"
"Unknown 93","","1085.4","71","","","","","","","","1499.4","4958.1"
"Unknown 94","","1090.4","155","","","","","","","","1504.0","278.68"
"Unknown 95","","1092.2","158","","","","","","","","1505.8","6731.0"
"Unknown 96","","1093.2","205","","","","","","","","1506.7","316.03"
"Unknown 97","","1097.6","195","","","","","","","","1511.0","280.04"
"Unknown 98","","1105.6","156","","","","","","","","1518.7","48543"
"Unknown 99","","1105.8","111","","","","","","","","1518.9","168.13"
