"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 120","","1108","218","","","","","","","","1521.0","519.48"
"Unknown 121","","1109","254","","","","","","","","1521.9","150.39"
"Unknown 122","","1113","140","","","","","","","","1525.8","448.10"
"Unknown 123","","1117.6","147","","","","","","","","1530.2","117.27"
"Unknown 124","","1122.4","174","","","","","","","","1534.8","2361.2"
"Unknown 125","","1123.6","185","","","","","","","","1536.0","104.48"
"Unknown 126","","1126.6","97","","","","","","","","1538.9","109.42"
"Unknown 127","","1131.8","134","","","","","","","","1543.9","676.30"
"Unknown 128","","1138.4","120","","","","","","","","1550.2","4468.7"
"Unknown 129","","1139.6","161","","","","","","","","1551.4","1493.9"
"Unknown 13","","460.8","165","","","","","","","","1053.8","101.48"
"Unknown 130","","1140.4","143","","","","","","","","1552.2","50.715"
"Unknown 131","","1145.8","218","","","","","","","","1557.4","393.95"
"Unknown 132","","1146.2","202","","","","","","","","1557.7","236.71"
"Unknown 133","","1164.4","202","","","","","","","","1575.3","195.24"
"Unknown 134","","1165.2","114","","","","","","","","1576.0","248.77"
"Unknown 135","","1169","198","","","","","","","","1579.7","323.08"
"Unknown 136","","1169.6","129","","","","","","","","1580.3","107.03"
"Unknown 137","","1173.8","186","","","","","","","","1584.3","1637.2"
"Unknown 138","","1184.4","71","","","","","","","","1594.5","92.341"
"Unknown 139","","1189.8","188","","","","","","","","1599.7","289.57"
"Unknown 14","","461.6","91","","","","","","","","1054.3","54.064"
"Unknown 140","","1190","156","","","","","","","","1599.9","60.442"
"Unknown 141","","1191.8","211","","","","","","","","1601.6","1212.9"
"Unknown 142","","1194","71","","","","","","","","1603.8","225.87"
"Unknown 143","","1214.2","246","","","","","","","","1623.2","389.58"
"Unknown 144","","1217.6","218","","","","","","","","1626.5","670.46"
"Unknown 145","","1224.4","98","","","","","","","","1633.0","110.83"
"Unknown 146","","1236.4","117","","","","","","","","1644.6","137.12"
"Unknown 147","","1246.4","217","","","","","","","","1654.2","235.13"
"Unknown 148","","1250.2","158","","","","","","","","1657.8","826.69"
"Unknown 149","","1260","140","","","","","","","","1667.3","110.95"
"Unknown 15","","464","117","","","","","","","","1055.9","8026.7"
"Unknown 150","","1265.4","215","","","","","","","","1672.5","1029.0"
"Unknown 151","","1266.6","127","","","","","","","","1673.6","138.46"
"Unknown 152","","1271","113","","","","","","","","1677.9","59.310"
"Unknown 153","","1276","147","","","","","","","","1682.7","57.448"
"Unknown 154","","1282.8","277","","","","","","","","1689.2","594.46"
"Unknown 155","","1284.8","266","","","","","","","","1691.1","200.60"
"Unknown 156","","1290.8","97","","","","","","","","1696.9","1798.0"
"Unknown 157","","1293.4","71","","","","","","","","1699.4","4536.5"
"Unknown 158","","1294.2","204","","","","","","","","1700.2","55.967"
"Unknown 159","","1300.8","246","","","","","","","","1707.6","71.443"
"Unknown 16","","464.8","377","","","","","","","","1056.4","14.611"
"Unknown 160","","1301.8","160","","","","","","","","1708.7","105.86"
"Unknown 161","","1304","242","","","","","","","","1711.1","151.61"
"Unknown 162","","1317.4","219","","","","","","","","1726.1","20.133"
"Unknown 163","","1318.8","215","","","","","","","","1727.6","101.94"
"Unknown 164","","1320.8","155","","","","","","","","1729.8","28.408"
"Unknown 165","","1325.2","174","","","","","","","","1734.7","1001.5"
"Unknown 166","","1329.4","217","","","","","","","","1739.4","500.90"
"Unknown 167","","1340.2","205","","","","","","","","1751.4","68.726"
"Unknown 168","","1351.6","357","","","","","","","","1764.1","183.40"
"Unknown 169","","1355.4","217","","","","","","","","1768.4","949.95"
"Unknown 17","","477","117","","","","","","","","1064.6","167.39"
"Unknown 170","","1361.6","215","","","","","","","","1775.3","887.04"
"Unknown 171","","1372.6","217","","","","","","","","1787.5","1052.7"
"Unknown 172","","1387.2","71","","","","","","","","1803.8","85.645"
"Unknown 173","","1398.2","217","","","","","","","","1816.0","88.786"
"Unknown 174","","1406.8","160","","","","","","","","1825.6","266.54"
"Unknown 175","","1409.2","218","","","","","","","","1828.3","1109.4"
"Unknown 176","","1413.6","174","","","","","","","","1833.2","209.58"
"Unknown 177","","1417.8","226","","","","","","","","1837.9","298.27"
"Unknown 178","","1418.6","86","","","","","","","","1838.8","165.81"
"Unknown 179","","1420.4","235","","","","","","","","1840.8","501.74"
"Unknown 18","","478.2","123","","","","","","","","1065.4","992.58"
"Unknown 180","","1425.4","186","","","","","","","","1846.3","391.56"
"Unknown 181","","1428.6","285","","","","","","","","1849.9","58.147"
"Unknown 182","","1429.2","200","","","","","","","","1850.6","172.07"
"Unknown 183","","1433.2","235","","","","","","","","1855.0","66.797"
"Unknown 184","","1434.4","148","","","","","","","","1856.3","76.611"
"Unknown 185","","1436.8","148","","","","","","","","1859.0","58.258"
"Unknown 186","","1438.2","205","","","","","","","","1860.6","416.94"
"Unknown 187","","1439","217","","","","","","","","1861.5","2639.1"
"Unknown 188","","1445.8","571","","","","","","","","1869.0","31.312"
"Unknown 189","","1446","415","","","","","","","","1869.3","23.434"
"Unknown 19","","480.2","449","","","","","","","","1066.7","13.843"
"Unknown 190","","1446.2","414","","","","","","","","1869.5","27.373"
"Unknown 191","","1446.4","133","","","","","","","","1869.7","58.385"
"Unknown 192","","1446.8","512","","","","","","","","1870.2","33.453"
"Unknown 193","","1447.6","264","","","","","","","","1871.0","67.199"
"Unknown 194","","1448","509","","","","","","","","1871.5","25.975"
"Unknown 195","","1448.6","560","","","","","","","","1872.2","35.335"
"Unknown 196","","1448.8","454","","","","","","","","1872.4","33.732"
"Unknown 197","","1449.4","453","","","","","","","","1873.1","39.258"
"Unknown 198","","1451","494","","","","","","","","1874.8","22.088"
"Unknown 199","","1451.4","597","","","","","","","","1875.3","15.458"
"Unknown 2","","352.4","221","","","","","","","","981.45","1167.9"
"Unknown 20","","484","173","","","","","","","","1069.2","70.185"
"Unknown 200","","1458.4","78","","","","","","","","1883.1","97.482"
"Unknown 201","","1460","179","","","","","","","","1884.9","4284.6"
"Unknown 202","","1461","389","","","","","","","","1886.0","123.45"
"Unknown 203","","1462.2","79","","","","","","","","1887.3","55.932"
"Unknown 204","","1470","556","","","","","","","","1896.0","831.12"
"Unknown 205","","1470.8","78","","","","","","","","1896.9","379.14"
"Unknown 206","","1473.4","179","","","","","","","","1899.8","865.59"
"Unknown 207","","1475","71","","","","","","","","1902.2","4414.4"
"Unknown 208","","1477","94","","","","","","","","1905.4","382.75"
"Unknown 209","","1480.4","233","","","","","","","","1910.8","20783"
"Unknown 21","","510.2","74","","","","","","","","1086.7","90.275"
"Unknown 210","","1481.4","79","","","","","","","","1912.4","191.00"
"Unknown 211","","1488","273","","","","","","","","1922.9","47.572"
"Unknown 212","","1500","242","","","","","","","","1942.0","89.215"
"Unknown 213","","1501.6","109","","","","","","","","1944.5","63.771"
"Unknown 214","","1503","112","","","","","","","","1946.8","51.271"
"Unknown 215","","1510","361","","","","","","","","1957.9","2776.0"
"Unknown 216","","1510.4","97","","","","","","","","1958.5","216.12"
"Unknown 217","","1515.2","71","","","","","","","","1966.2","149.00"
"Unknown 218","","1518.6","136","","","","","","","","1971.6","82.307"
"Unknown 219","","1523.8","204","","","","","","","","1979.9","25340"
"Unknown 22","","523","71","","","","","","","","1095.3","78.940"
"Unknown 220","","1524.4","224","","","","","","","","1980.8","15.619"
"Unknown 221","","1535","333","","","","","","","","1997.7","79.161"
"Unknown 222","","1535.4","247","","","","","","","","1998.3","163.09"
"Unknown 223","","1543","87","","","","","","","","2010.4","36.299"
"Unknown 224","","1545.6","333","","","","","","","","2014.5","36.301"
"Unknown 225","","1545.8","88","","","","","","","","2014.8","334.34"
"Unknown 226","","1551.6","87","","","","","","","","2024.1","39.990"
"Unknown 227","","1555.6","220","","","","","","","","2030.4","30744"
"Unknown 228","","1560.6","131","","","","","","","","2038.4","64.629"
"Unknown 229","","1566.6","179","","","","","","","","2047.9","63.182"
"Unknown 23","","525.4","91","","","","","","","","1096.9","107.02"
"Unknown 230","","1568.4","233","","","","","","","","2050.8","88.834"
"Unknown 231","","1571.4","203","","","","","","","","2055.6","231.28"
"Unknown 232","","1573.2","313","","","","","","","","2058.4","1612.5"
"Unknown 233","","1574.8","87","","","","","","","","2061.0","38.357"
"Unknown 234","","1579.8","131","","","","","","","","2068.9","39.836"
"Unknown 235","","1582.4","202","","","","","","","","2073.1","51.994"
"Unknown 236","","1587","131","","","","","","","","2080.4","74.228"
"Unknown 237","","1591","204","","","","","","","","2086.7","21731"
"Unknown 238","","1591.8","305","","","","","","","","2088.0","3138.0"
"Unknown 239","","1600.4","131","","","","","","","","2101.7","56.439"
"Unknown 24","","526.2","187","","","","","","","","1097.4","75.367"
"Unknown 240","","1605.2","112","","","","","","","","2109.3","861.08"
"Unknown 241","","1610.8","148","","","","","","","","2118.2","28.406"
"Unknown 242","","1613.4","148","","","","","","","","2122.4","25.265"
"Unknown 243","","1618.8","147","","","","","","","","2131.0","68.547"
"Unknown 244","","1621.8","148","","","","","","","","2135.7","21.549"
"Unknown 245","","1622.8","151","","","","","","","","2137.3","106.23"
"Unknown 246","","1624.2","229","","","","","","","","2139.6","673.08"
"Unknown 247","","1625.2","116","","","","","","","","2141.1","77.796"
"Unknown 248","","1625.8","148","","","","","","","","2142.1","27.031"
"Unknown 249","","1630","148","","","","","","","","2148.8","54.271"
"Unknown 25","","528.2","228","","","","","","","","1098.7","15.231"
"Unknown 250","","1631.4","147","","","","","","","","2151.0","67.152"
"Unknown 251","","1637.6","147","","","","","","","","2160.9","71.341"
"Unknown 252","","1642.2","155","","","","","","","","2168.2","35.396"
"Unknown 253","","1644.4","213","","","","","","","","2171.7","3084.1"
"Unknown 254","","1648.4","147","","","","","","","","2178.0","101.49"
"Unknown 255","","1652.4","147","","","","","","","","2184.4","283.94"
"Unknown 256","","1653.2","167","","","","","","","","2185.7","4792.4"
"Unknown 257","","1656.4","147","","","","","","","","2190.8","78.376"
"Unknown 258","","1657","120","","","","","","","","2191.7","142.63"
"Unknown 259","","1658.6","147","","","","","","","","2194.3","96.436"
"Unknown 26","","529.4","204","","","","","","","","1099.5","54.933"
"Unknown 260","","1659.8","235","","","","","","","","2196.2","66.683"
"Unknown 261","","1662","71","","","","","","","","2199.7","4373.3"
"Unknown 262","","1665.4","236","","","","","","","","2207.6","176.42"
"Unknown 263","","1671.2","128","","","","","","","","2221.3","233.60"
"Unknown 264","","1677.4","172","","","","","","","","2236.0","70.446"
"Unknown 265","","1678.2","147","","","","","","","","2237.9","64.167"
"Unknown 266","","1681.6","147","","","","","","","","2246.0","410.98"
"Unknown 267","","1682.2","117","","","","","","","","2247.4","2043.8"
"Unknown 268","","1685","84","","","","","","","","2254.1","102.66"
"Unknown 269","","1686","147","","","","","","","","2256.4","81.654"
"Unknown 27","","537.8","124","","","","","","","","1105.1","250.03"
"Unknown 270","","1689.2","147","","","","","","","","2264.0","452.27"
"Unknown 271","","1690.2","242","","","","","","","","2266.4","64.053"
"Unknown 272","","1696","147","","","","","","","","2280.2","255.74"
"Unknown 273","","1697","147","","","","","","","","2282.5","336.56"
"Unknown 274","","1698.8","147","","","","","","","","2286.8","75.962"
"Unknown 275","","1702.4","73","","","","","","","","2295.3","52.529"
"Unknown 276","","1702.6","147","","","","","","","","2295.8","88.022"
"Unknown 277","","1704.6","147","","","","","","","","2300.6","463.51"
"Unknown 278","","1706.2","147","","","","","","","","2304.3","76.479"
"Unknown 279","","1707.2","387","","","","","","","","2306.7","69.477"
"Unknown 28","","555.6","154","","","","","","","","1117.0","45.815"
"Unknown 280","","1708.8","147","","","","","","","","2310.5","291.17"
"Unknown 281","","1710.8","149","","","","","","","","2315.3","419.20"
"Unknown 282","","1712.6","387","","","","","","","","2319.5","280.19"
"Unknown 283","","1714.4","157","","","","","","","","2323.8","91.953"
"Unknown 284","","1714.8","220","","","","","","","","2324.7","362.86"
"Unknown 285","","1715.8","208","","","","","","","","2327.1","1096.6"
"Unknown 286","","1717","147","","","","","","","","2330.0","380.90"
"Unknown 287","","1718.8","147","","","","","","","","2334.2","137.00"
"Unknown 288","","1720","147","","","","","","","","2337.1","122.95"
"Unknown 289","","1720.4","281","","","","","","","","2338.0","99.152"
"Unknown 29","","559.8","102","","","","","","","","1119.8","58.567"
"Unknown 290","","1721.2","167","","","","","","","","2339.9","527.99"
"Unknown 291","","1722.8","147","","","","","","","","2343.7","308.98"
"Unknown 292","","1726.2","148","","","","","","","","2351.8","75.680"
"Unknown 293","","1727.8","147","","","","","","","","2355.6","359.89"
"Unknown 294","","1731.4","72","","","","","","","","2364.1","46.588"
"Unknown 295","","1732","167","","","","","","","","2365.5","486.62"
"Unknown 296","","1735","147","","","","","","","","2372.6","421.60"
"Unknown 297","","1740.6","147","","","","","","","","2385.9","768.46"
"Unknown 298","","1742.6","147","","","","","","","","2390.7","494.32"
"Unknown 299","","1744.8","98","","","","","","","","2395.9","45.400"
"Unknown 3","","358","184","","","","","","","","985.19","58.070"
"Unknown 30","","569","72","","","","","","","","1126.0","70.356"
"Unknown 300","","1746.6","147","","","","","","","","2400.2","509.37"
"Unknown 301","","1748","147","","","","","","","","2403.5","54.797"
"Unknown 302","","1751","299","","","","","","","","2410.6","50.966"
"Unknown 303","","1751.6","147","","","","","","","","2412.0","238.06"
"Unknown 304","","1753","147","","","","","","","","2415.3","322.50"
"Unknown 305","","1754","129","","","","","","","","2417.7","2299.7"
"Unknown 306","","1757.4","239","","","","","","","","2425.8","67.194"
"Unknown 307","","1758.2","147","","","","","","","","2427.7","262.94"
"Unknown 308","","1759.2","125","","","","","","","","2430.0","1149.1"
"Unknown 309","","1764","147","","","","","","","","2441.4","1355.7"
"Unknown 31","","579","106","","","","","","","","1132.6","376.20"
"Unknown 310","","1765.6","147","","","","","","","","2445.2","121.19"
"Unknown 311","","1768.6","147","","","","","","","","2452.3","324.54"
"Unknown 312","","1770.4","147","","","","","","","","2456.6","206.63"
"Unknown 313","","1772.6","147","","","","","","","","2461.8","81.060"
"Unknown 314","","1773.4","187","","","","","","","","2463.7","20.397"
"Unknown 315","","1774.4","325","","","","","","","","2466.1","186.18"
"Unknown 316","","1776.6","285","","","","","","","","2471.3","182.43"
"Unknown 317","","1777.4","169","","","","","","","","2473.2","142.81"
"Unknown 318","","1777.8","85","","","","","","","","2474.2","55.714"
"Unknown 319","","1781.4","147","","","","","","","","2482.7","159.21"
"Unknown 32","","580.6","152","","","","","","","","1133.7","166.95"
"Unknown 320","","1783.4","446","","","","","","","","2487.4","100.78"
"Unknown 321","","1783.8","147","","","","","","","","2488.4","217.36"
"Unknown 322","","1786","147","","","","","","","","2493.6","94.693"
"Unknown 323","","1787.6","147","","","","","","","","2497.4","82.069"
"Unknown 324","","1788","287","","","","","","","","2498.3","96.558"
"Unknown 325","","1790.2","147","","","","","","","","2503.6","70.914"
"Unknown 326","","1794","446","","","","","","","","2512.6","249.48"
"Unknown 327","","1796.4","149","","","","","","","","2518.3","79.891"
"Unknown 328","","1798","147","","","","","","","","2522.1","189.66"
"Unknown 329","","1800.2","147","","","","","","","","2527.3","87.445"
"Unknown 33","","584.8","152","","","","","","","","1136.5","50.787"
"Unknown 330","","1804","147","","","","","","","","2536.3","113.46"
"Unknown 331","","1805.8","148","","","","","","","","2540.6","57.212"
"Unknown 332","","1809.8","147","","","","","","","","2550.0","130.79"
"Unknown 333","","1812.4","147","","","","","","","","2556.2","137.37"
"Unknown 334","","1814.2","147","","","","","","","","2560.5","57.441"
"Unknown 335","","1818","147","","","","","","","","2569.5","175.66"
"Unknown 336","","1820.8","147","","","","","","","","2576.1","265.98"
"Unknown 337","","1823.4","215","","","","","","","","2582.3","114.35"
"Unknown 338","","1824","147","","","","","","","","2583.7","146.50"
"Unknown 339","","1829.2","221","","","","","","","","2596.0","409.48"
"Unknown 34","","587.8","220","","","","","","","","1138.5","637.35"
"Unknown 340","","1830.8","147","","","","","","","","2599.8","65.865"
"Unknown 341","","1835.4","147","","","","","","","","2610.8","66.427"
"Unknown 342","","1835.8","283","","","","","","","","2611.7","1137.1"
"Unknown 343","","1836.8","129","","","","","","","","2614.1","59.635"
"Unknown 344","","1837","230","","","","","","","","2614.5","382.74"
"Unknown 345","","1838.4","147","","","","","","","","2617.9","194.83"
"Unknown 346","","1841.6","259","","","","","","","","2625.5","64.854"
"Unknown 347","","1843.8","147","","","","","","","","2630.7","83.590"
"Unknown 348","","1844.8","147","","","","","","","","2633.0","65.393"
"Unknown 349","","1848.4","147","","","","","","","","2641.6","90.280"
"Unknown 35","","591.2","131","","","","","","","","1140.8","72.554"
"Unknown 350","","1854","147","","","","","","","","2654.9","81.047"
"Unknown 351","","1857.2","127","","","","","","","","2662.5","66.413"
"Unknown 352","","1859","85","","","","","","","","2666.7","54.480"
"Unknown 353","","1859.8","147","","","","","","","","2668.6","70.511"
"Unknown 354","","1861.2","132","","","","","","","","2671.9","59.224"
"Unknown 355","","1865.2","147","","","","","","","","2681.4","54.186"
"Unknown 356","","1872.6","147","","","","","","","","2699.0","69.237"
"Unknown 357","","1877","221","","","","","","","","2709.4","555.31"
"Unknown 358","","1879.4","147","","","","","","","","2715.1","65.931"
"Unknown 359","","1881","361","","","","","","","","2718.9","163.72"
"Unknown 36","","612","171","","","","","","","","1154.6","100.33"
"Unknown 360","","1882.8","147","","","","","","","","2723.2","62.329"
"Unknown 361","","1884.4","147","","","","","","","","2727.0","108.39"
"Unknown 362","","1885.8","147","","","","","","","","2730.3","126.19"
"Unknown 363","","1886.8","147","","","","","","","","2732.6","85.715"
"Unknown 364","","1890.2","361","","","","","","","","2740.7","99.350"
"Unknown 365","","1898.2","271","","","","","","","","2759.7","66.944"
"Unknown 366","","1907.6","271","","","","","","","","2782.0","132.36"
"Unknown 367","","1910.2","311","","","","","","","","2788.1","1514.9"
"Unknown 368","","1914.8","71","","","","","","","","2799.1","3842.6"
"Unknown 369","","1915.8","185","","","","","","","","2801.8","231.51"
"Unknown 37","","623.6","210","","","","","","","","1162.4","75.999"
"Unknown 370","","1921.2","221","","","","","","","","2818.0","639.14"
"Unknown 371","","1927.8","147","","","","","","","","2837.7","96.253"
"Unknown 372","","1928.4","165","","","","","","","","2839.5","58.943"
"Unknown 373","","1929.2","361","","","","","","","","2841.9","952.79"
"Unknown 374","","1931","147","","","","","","","","2847.3","169.82"
"Unknown 375","","1936.2","127","","","","","","","","2862.9","89.400"
"Unknown 376","","1941","361","","","","","","","","2877.2","162.23"
"Unknown 377","","1941.6","147","","","","","","","","2879.0","217.70"
"Unknown 378","","1956","119","","","","","","","","2922.2","62.407"
"Unknown 379","","1962.6","221","","","","","","","","2941.9","658.60"
"Unknown 38","","634.4","86","","","","","","","","1169.6","467.48"
"Unknown 380","","1978.2","193","","","","","","","","2988.6","58.439"
"Unknown 381","","2001.4","221","","","","","","","","3058.1","480.16"
"Unknown 382","","2029","221","","","","","","","","3140.7","77.232"
"Unknown 383","","2038","221","","","","","","","","3167.7","381.69"
"Unknown 384","","2048.4","71","","","","","","","","3198.8","2646.1"
"Unknown 385","","2076.6","221","","","","","","","","3265.1","252.26"
"Unknown 386","","2120.2","221","","","","","","","","3367.2","164.89"
"Unknown 387","","2170.6","221","","","","","","","","3485.2","135.52"
"Unknown 388","","2184","73","","","","","","","","3516.6","68.732"
"Unknown 389","","2219.2","71","","","","","","","","3599.1","893.37"
"Unknown 39","","639.4","78","","","","","","","","1172.9","62.425"
"Unknown 390","","2230.4","429","","","","","","","","3625.3","60.584"
"Unknown 391","","2302.4","281","","","","","","","","3793.9","63.832"
"Unknown 4","","359.4","85","","","","","","","","986.12","56.417"
"Unknown 40","","642.8","281","","","","","","","","1175.2","213.28"
"Unknown 41","","644","75","","","","","","","","1176.0","143.17"
"Unknown 42","","646.6","89","","","","","","","","1177.7","66.372"
"Unknown 43","","647.6","110","","","","","","","","1178.4","28.390"
"Unknown 44","","653.8","151","","","","","","","","1182.5","57.006"
"Unknown 45","","665.2","146","","","","","","","","1190.1","55.155"
"Unknown 46","","678.4","71","","","","","","","","1198.9","3759.1"
"Unknown 47","","690.8","228","","","","","","","","1208.0","212.68"
"Unknown 48","","692","144","","","","","","","","1208.9","768.49"
"Unknown 49","","703","144","","","","","","","","1217.0","10600"
"Unknown 5","","363.2","184","","","","","","","","988.66","119.55"
"Unknown 50","","707","117","","","","","","","","1219.9","67.270"
"Unknown 51","","711.4","70","","","","","","","","1223.2","145.66"
"Unknown 52","","714.4","164","","","","","","","","1225.4","690.13"
"Unknown 53","","721","159","","","","","","","","1230.3","222.94"
"Unknown 54","","722.4","179","","","","","","","","1231.3","86.037"
"Unknown 55","","744.6","228","","","","","","","","1247.7","53.191"
"Unknown 56","","745","110","","","","","","","","1248.0","1285.7"
"Unknown 57","","747","117","","","","","","","","1249.5","10481"
"Unknown 58","","753.2","179","","","","","","","","1254.1","137.93"
"Unknown 59","","761.6","114","","","","","","","","1260.3","69.060"
"Unknown 6","","366.2","86","","","","","","","","990.66","60.293"
"Unknown 60","","765.6","144","","","","","","","","1263.2","712.86"
"Unknown 61","","771","110","","","","","","","","1267.2","58.908"
"Unknown 62","","784","158","","","","","","","","1276.8","1070.2"
"Unknown 63","","784.4","299","","","","","","","","1277.1","31610"
"Unknown 64","","788.4","186","","","","","","","","1280.1","1583.1"
"Unknown 65","","793.6","71","","","","","","","","1283.9","57.901"
"Unknown 66","","807","181","","","","","","","","1293.8","128.70"
"Unknown 67","","811.4","207","","","","","","","","1297.0","35.378"
"Unknown 68","","812.4","158","","","","","","","","1297.8","1246.0"
"Unknown 69","","816.2","142","","","","","","","","1300.6","221.80"
"Unknown 7","","375","117","","","","","","","","996.53","100.46"
"Unknown 70","","818.4","219","","","","","","","","1302.2","1856.1"
"Unknown 71","","836","175","","","","","","","","1315.2","515.37"
"Unknown 72","","851.4","314","","","","","","","","1326.6","56.202"
"Unknown 73","","857.4","98","","","","","","","","1331.0","65.845"
"Unknown 74","","860","187","","","","","","","","1332.9","633.95"
"Unknown 75","","860.8","71","","","","","","","","1333.5","165.03"
"Unknown 76","","861.4","221","","","","","","","","1334.0","123.05"
"Unknown 77","","880.8","189","","","","","","","","1348.3","13.186"
"Unknown 78","","881.8","191","","","","","","","","1349.0","67.783"
"Unknown 79","","883.2","241","","","","","","","","1350.1","64.417"
"Unknown 8","","381.4","71","","","","","","","","1000.8","1838.6"
"Unknown 80","","906.6","145","","","","","","","","1367.4","628.74"
"Unknown 81","","911.8","188","","","","","","","","1371.2","575.90"
"Unknown 82","","913.4","359","","","","","","","","1372.4","270.20"
"Unknown 83","","915.8","117","","","","","","","","1374.2","57.917"
"Unknown 84","","917.2","204","","","","","","","","1375.2","552.07"
"Unknown 85","","919.4","87","","","","","","","","1376.8","308.74"
"Unknown 86","","921","257","","","","","","","","1378.0","22.131"
"Unknown 87","","928.6","158","","","","","","","","1383.6","50.950"
"Unknown 88","","934.4","88","","","","","","","","1387.9","312.06"
"Unknown 89","","943","298","","","","","","","","1394.2","385.61"
"Unknown 9","","430.2","152","","","","","","","","1033.4","779.05"
"Unknown 90","","946.6","219","","","","","","","","1396.9","2763.7"
"Unknown 91","","948.8","127","","","","","","","","1398.5","24.594"
"Unknown 92","","954","179","","","","","","","","1402.4","50.984"
"Unknown 93","","966.8","71","","","","","","","","1411.8","236.31"
"Unknown 94","","968.2","116","","","","","","","","1412.9","212.61"
"Unknown 95","","979.6","104","","","","","","","","1421.3","357.76"
"Unknown 96","","983.4","234","","","","","","","","1424.1","70.652"
"Unknown 97","","995.8","160","","","","","","","","1433.2","697.24"
"Unknown 98","","996.4","104","","","","","","","","1433.7","275.59"
"Unknown 99","","998.6","83","","","","","","","","1435.3","129.23"
