"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 139","","1373.8","217","","","","","","","","1788.9","374.30"
"Unknown 14","","455.8","101","","","","","","","","1050.4","36.614"
"Unknown 140","","1387.4","71","","","","","","","","1804.0","90.562"
"Unknown 141","","1388.6","117","","","","","","","","1805.3","127.86"
"Unknown 142","","1391","299","","","","","","","","1808.0","894.03"
"Unknown 143","","1407.2","364","","","","","","","","1826.1","20.505"
"Unknown 144","","1409.8","218","","","","","","","","1829.0","877.65"
"Unknown 145","","1418.2","226","","","","","","","","1838.3","202.90"
"Unknown 146","","1420","235","","","","","","","","1840.3","358.05"
"Unknown 147","","1424.6","186","","","","","","","","1845.4","982.49"
"Unknown 148","","1428.8","285","","","","","","","","1850.1","41.181"
"Unknown 149","","1433","157","","","","","","","","1854.8","8361.3"
"Unknown 15","","459.6","71","","","","","","","","1053.0","36.681"
"Unknown 150","","1437","262","","","","","","","","1859.2","68.261"
"Unknown 151","","1438.2","201","","","","","","","","1860.6","60.794"
"Unknown 152","","1438.8","307","","","","","","","","1861.2","469.79"
"Unknown 153","","1439.4","156","","","","","","","","1861.9","167.69"
"Unknown 154","","1441.6","161","","","","","","","","1864.4","32.484"
"Unknown 155","","1446.2","235","","","","","","","","1869.5","66.863"
"Unknown 156","","1449","320","","","","","","","","1872.6","63.999"
"Unknown 157","","1450.4","299","","","","","","","","1874.2","47.961"
"Unknown 158","","1458.6","78","","","","","","","","1883.3","86.891"
"Unknown 159","","1459.2","165","","","","","","","","1884.0","137.17"
"Unknown 16","","459.8","562","","","","","","","","1053.1","22.768"
"Unknown 160","","1459.8","79","","","","","","","","1884.6","68.576"
"Unknown 161","","1462.2","78","","","","","","","","1887.3","46.967"
"Unknown 162","","1468.2","208","","","","","","","","1894.0","3269.8"
"Unknown 163","","1469","555","","","","","","","","1894.9","1592.3"
"Unknown 164","","1470","78","","","","","","","","1896.0","346.06"
"Unknown 165","","1470.8","247","","","","","","","","1896.9","485.89"
"Unknown 166","","1475","71","","","","","","","","1902.2","4618.3"
"Unknown 167","","1475.6","70","","","","","","","","1903.2","1157.5"
"Unknown 168","","1477","94","","","","","","","","1905.4","367.21"
"Unknown 169","","1479.8","277","","","","","","","","1909.9","11396"
"Unknown 17","","460","511","","","","","","","","1053.2","48.011"
"Unknown 170","","1480.6","78","","","","","","","","1911.1","220.86"
"Unknown 171","","1488.2","273","","","","","","","","1923.2","36.112"
"Unknown 172","","1492.6","299","","","","","","","","1930.2","118.44"
"Unknown 173","","1497","179","","","","","","","","1937.2","91.721"
"Unknown 174","","1509","175","","","","","","","","1956.3","140.88"
"Unknown 175","","1510.4","97","","","","","","","","1958.5","101.06"
"Unknown 176","","1511.6","333","","","","","","","","1960.4","36.641"
"Unknown 177","","1518.2","136","","","","","","","","1970.9","59.272"
"Unknown 178","","1524.6","204","","","","","","","","1981.1","7969.8"
"Unknown 179","","1535.6","157","","","","","","","","1998.6","125.36"
"Unknown 18","","460.8","115","","","","","","","","1053.8","76.886"
"Unknown 180","","1545.4","161","","","","","","","","2014.2","22.998"
"Unknown 181","","1545.6","157","","","","","","","","2014.5","38.192"
"Unknown 182","","1555.6","204","","","","","","","","2030.4","32613"
"Unknown 183","","1564.2","97","","","","","","","","2044.1","53.539"
"Unknown 184","","1568.6","171","","","","","","","","2051.1","34.621"
"Unknown 185","","1571.4","203","","","","","","","","2055.6","227.34"
"Unknown 186","","1573","313","","","","","","","","2058.1","1343.2"
"Unknown 187","","1588.2","220","","","","","","","","2082.3","177.16"
"Unknown 188","","1591.6","219","","","","","","","","2087.7","360.84"
"Unknown 189","","1592","305","","","","","","","","2088.3","1739.4"
"Unknown 19","","462.2","91","","","","","","","","1054.7","58.805"
"Unknown 190","","1605.2","112","","","","","","","","2109.3","756.25"
"Unknown 191","","1607.6","147","","","","","","","","2113.1","61.441"
"Unknown 192","","1612.2","147","","","","","","","","2120.5","264.88"
"Unknown 193","","1619.8","299","","","","","","","","2132.6","87.833"
"Unknown 194","","1622.8","151","","","","","","","","2137.3","115.71"
"Unknown 195","","1625.4","156","","","","","","","","2141.5","81.553"
"Unknown 196","","1631.8","147","","","","","","","","2151.6","64.367"
"Unknown 197","","1643.4","148","","","","","","","","2170.1","20.974"
"Unknown 198","","1644.4","213","","","","","","","","2171.7","572.05"
"Unknown 199","","1647.8","148","","","","","","","","2177.1","17.332"
"Unknown 2","","351.6","132","","","","","","","","980.92","103.66"
"Unknown 20","","465.4","117","","","","","","","","1056.8","4972.5"
"Unknown 200","","1649.2","148","","","","","","","","2179.3","31.548"
"Unknown 201","","1650.8","148","","","","","","","","2181.9","62.426"
"Unknown 202","","1653.2","167","","","","","","","","2185.7","4797.0"
"Unknown 203","","1657.2","120","","","","","","","","2192.0","183.78"
"Unknown 204","","1660","291","","","","","","","","2196.5","34.136"
"Unknown 205","","1660.4","235","","","","","","","","2197.1","107.90"
"Unknown 206","","1661.8","71","","","","","","","","2199.4","6971.8"
"Unknown 207","","1663","277","","","","","","","","2201.9","451.66"
"Unknown 208","","1663.6","147","","","","","","","","2203.3","114.83"
"Unknown 209","","1665.8","236","","","","","","","","2208.5","162.75"
"Unknown 21","","471.4","92","","","","","","","","1060.8","44.713"
"Unknown 210","","1667.6","148","","","","","","","","2212.8","22.542"
"Unknown 211","","1669","206","","","","","","","","2216.1","23.003"
"Unknown 212","","1669.6","75","","","","","","","","2217.5","62.836"
"Unknown 213","","1671","128","","","","","","","","2220.9","382.89"
"Unknown 214","","1672.4","149","","","","","","","","2224.2","27.304"
"Unknown 215","","1674","277","","","","","","","","2228.0","69.529"
"Unknown 216","","1674.2","148","","","","","","","","2228.5","59.177"
"Unknown 217","","1676.8","148","","","","","","","","2234.6","77.476"
"Unknown 218","","1677.4","172","","","","","","","","2236.0","113.34"
"Unknown 219","","1678.2","299","","","","","","","","2237.9","50.837"
"Unknown 22","","478.2","168","","","","","","","","1065.4","1022.7"
"Unknown 220","","1681.4","148","","","","","","","","2245.5","44.434"
"Unknown 221","","1682.2","145","","","","","","","","2247.4","1546.0"
"Unknown 222","","1685.4","148","","","","","","","","2255.0","89.718"
"Unknown 223","","1687","319","","","","","","","","2258.8","54.677"
"Unknown 224","","1690.8","73","","","","","","","","2267.8","114.71"
"Unknown 225","","1695.6","148","","","","","","","","2279.2","53.011"
"Unknown 226","","1696.6","73","","","","","","","","2281.6","51.975"
"Unknown 227","","1698.4","148","","","","","","","","2285.8","41.297"
"Unknown 228","","1701","148","","","","","","","","2292.0","868.23"
"Unknown 229","","1704.8","241","","","","","","","","2301.0","13.417"
"Unknown 23","","479.8","207","","","","","","","","1066.4","59.095"
"Unknown 230","","1705.6","116","","","","","","","","2302.9","104.13"
"Unknown 231","","1706.2","299","","","","","","","","2304.3","1083.1"
"Unknown 232","","1708","102","","","","","","","","2308.6","44.115"
"Unknown 233","","1710.4","149","","","","","","","","2314.3","68.930"
"Unknown 234","","1712.4","148","","","","","","","","2319.1","317.44"
"Unknown 235","","1714.2","148","","","","","","","","2323.3","55.665"
"Unknown 236","","1715.8","208","","","","","","","","2327.1","1184.2"
"Unknown 237","","1718.6","299","","","","","","","","2333.8","58.318"
"Unknown 238","","1720.6","281","","","","","","","","2338.5","167.72"
"Unknown 239","","1721.2","167","","","","","","","","2339.9","474.75"
"Unknown 24","","485.4","412","","","","","","","","1070.2","87.476"
"Unknown 240","","1723.8","220","","","","","","","","2346.1","60.687"
"Unknown 241","","1725","149","","","","","","","","2348.9","147.66"
"Unknown 242","","1727.8","133","","","","","","","","2355.6","38.110"
"Unknown 243","","1731.2","73","","","","","","","","2363.6","66.458"
"Unknown 244","","1731.8","167","","","","","","","","2365.1","426.98"
"Unknown 245","","1734","73","","","","","","","","2370.3","209.71"
"Unknown 246","","1734.4","157","","","","","","","","2371.2","53.346"
"Unknown 247","","1736","148","","","","","","","","2375.0","85.116"
"Unknown 248","","1736.6","319","","","","","","","","2376.4","149.82"
"Unknown 249","","1737.8","115","","","","","","","","2379.3","71.066"
"Unknown 25","","490.4","554","","","","","","","","1073.5","65.632"
"Unknown 250","","1739.6","319","","","","","","","","2383.6","29.611"
"Unknown 251","","1741.2","148","","","","","","","","2387.4","239.56"
"Unknown 252","","1743","150","","","","","","","","2391.6","59.377"
"Unknown 253","","1744.8","72","","","","","","","","2395.9","396.66"
"Unknown 254","","1746.6","148","","","","","","","","2400.2","67.330"
"Unknown 255","","1748","149","","","","","","","","2403.5","187.08"
"Unknown 256","","1748.6","116","","","","","","","","2404.9","36.712"
"Unknown 257","","1749.2","299","","","","","","","","2406.3","544.16"
"Unknown 258","","1751.8","73","","","","","","","","2412.5","40.239"
"Unknown 259","","1754","129","","","","","","","","2417.7","2740.6"
"Unknown 26","","516.6","545","","","","","","","","1091.0","56.281"
"Unknown 260","","1754.4","217","","","","","","","","2418.7","54.456"
"Unknown 261","","1755.2","73","","","","","","","","2420.6","124.23"
"Unknown 262","","1758","73","","","","","","","","2427.2","39.856"
"Unknown 263","","1759.4","125","","","","","","","","2430.5","1177.5"
"Unknown 264","","1762.2","148","","","","","","","","2437.2","248.15"
"Unknown 265","","1765.6","148","","","","","","","","2445.2","100.81"
"Unknown 266","","1766.2","299","","","","","","","","2446.6","217.18"
"Unknown 267","","1766.8","73","","","","","","","","2448.1","73.492"
"Unknown 268","","1768","73","","","","","","","","2450.9","56.325"
"Unknown 269","","1769.8","73","","","","","","","","2455.2","65.287"
"Unknown 27","","516.8","422","","","","","","","","1091.1","54.817"
"Unknown 270","","1771.4","157","","","","","","","","2459.0","87.153"
"Unknown 271","","1772.4","87","","","","","","","","2461.3","62.033"
"Unknown 272","","1773.4","319","","","","","","","","2463.7","604.92"
"Unknown 273","","1773.8","299","","","","","","","","2464.7","120.68"
"Unknown 274","","1775.8","319","","","","","","","","2469.4","106.74"
"Unknown 275","","1776.4","148","","","","","","","","2470.8","207.87"
"Unknown 276","","1777.2","221","","","","","","","","2472.7","448.88"
"Unknown 277","","1777.4","217","","","","","","","","2473.2","339.52"
"Unknown 278","","1777.8","85","","","","","","","","2474.2","53.970"
"Unknown 279","","1779.6","148","","","","","","","","2478.4","46.740"
"Unknown 28","","520.8","528","","","","","","","","1093.8","78.191"
"Unknown 280","","1781.4","148","","","","","","","","2482.7","31.295"
"Unknown 281","","1783","147","","","","","","","","2486.5","58.056"
"Unknown 282","","1784.4","147","","","","","","","","2489.8","52.759"
"Unknown 283","","1787.2","148","","","","","","","","2496.4","69.655"
"Unknown 284","","1788.4","319","","","","","","","","2499.3","276.44"
"Unknown 285","","1790","148","","","","","","","","2503.1","35.557"
"Unknown 286","","1790.6","319","","","","","","","","2504.5","110.15"
"Unknown 287","","1793.4","147","","","","","","","","2511.1","101.16"
"Unknown 288","","1795","319","","","","","","","","2514.9","125.46"
"Unknown 289","","1797","217","","","","","","","","2519.7","50.467"
"Unknown 29","","521","408","","","","","","","","1093.9","67.607"
"Unknown 290","","1797.2","319","","","","","","","","2520.2","52.876"
"Unknown 291","","1798.4","147","","","","","","","","2523.0","125.79"
"Unknown 292","","1801.8","147","","","","","","","","2531.1","206.42"
"Unknown 293","","1803.2","147","","","","","","","","2534.4","187.21"
"Unknown 294","","1805.4","147","","","","","","","","2539.6","163.49"
"Unknown 295","","1808.2","147","","","","","","","","2546.2","52.330"
"Unknown 296","","1811.6","147","","","","","","","","2554.3","453.96"
"Unknown 297","","1815.2","147","","","","","","","","2562.8","100.40"
"Unknown 298","","1822.6","148","","","","","","","","2580.4","33.360"
"Unknown 299","","1829","355","","","","","","","","2595.6","684.19"
"Unknown 3","","352.2","221","","","","","","","","981.32","910.78"
"Unknown 30","","521.4","501","","","","","","","","1094.2","82.675"
"Unknown 300","","1829.8","147","","","","","","","","2597.5","238.58"
"Unknown 301","","1834.8","136","","","","","","","","2609.3","55.627"
"Unknown 302","","1836","116","","","","","","","","2612.2","1180.5"
"Unknown 303","","1837.2","230","","","","","","","","2615.0","352.09"
"Unknown 304","","1840","147","","","","","","","","2621.7","55.614"
"Unknown 305","","1842.8","147","","","","","","","","2628.3","72.975"
"Unknown 306","","1846.6","147","","","","","","","","2637.3","95.677"
"Unknown 307","","1853","147","","","","","","","","2652.5","77.657"
"Unknown 308","","1854.8","147","","","","","","","","2656.8","81.921"
"Unknown 309","","1855.2","164","","","","","","","","2657.7","79.035"
"Unknown 31","","523.2","539","","","","","","","","1095.4","72.486"
"Unknown 310","","1857.4","127","","","","","","","","2662.9","69.779"
"Unknown 311","","1859","85","","","","","","","","2666.7","53.934"
"Unknown 312","","1860.4","147","","","","","","","","2670.0","202.13"
"Unknown 313","","1866.4","147","","","","","","","","2684.3","89.677"
"Unknown 314","","1869.8","147","","","","","","","","2692.3","57.608"
"Unknown 315","","1877","221","","","","","","","","2709.4","1106.8"
"Unknown 316","","1878","131","","","","","","","","2711.8","85.871"
"Unknown 317","","1881","204","","","","","","","","2718.9","90.380"
"Unknown 318","","1887.6","147","","","","","","","","2734.5","63.399"
"Unknown 319","","1890.6","204","","","","","","","","2741.7","64.277"
"Unknown 32","","523.4","352","","","","","","","","1095.5","69.675"
"Unknown 320","","1907.6","271","","","","","","","","2782.0","57.561"
"Unknown 321","","1907.8","147","","","","","","","","2782.5","93.612"
"Unknown 322","","1910","311","","","","","","","","2787.7","1306.3"
"Unknown 323","","1914.8","71","","","","","","","","2799.1","4834.8"
"Unknown 324","","1915.6","185","","","","","","","","2801.2","264.86"
"Unknown 325","","1920.4","119","","","","","","","","2815.6","50.433"
"Unknown 326","","1921.2","221","","","","","","","","2818.0","1172.4"
"Unknown 327","","1926.6","147","","","","","","","","2834.1","61.730"
"Unknown 328","","1927.8","147","","","","","","","","2837.7","51.930"
"Unknown 329","","1929.2","361","","","","","","","","2841.9","404.12"
"Unknown 33","","523.6","566","","","","","","","","1095.7","67.651"
"Unknown 330","","1936.2","127","","","","","","","","2862.9","92.602"
"Unknown 331","","1941","204","","","","","","","","2877.2","58.561"
"Unknown 332","","1951.4","147","","","","","","","","2908.4","79.413"
"Unknown 333","","1956","119","","","","","","","","2922.2","63.601"
"Unknown 334","","1962.6","355","","","","","","","","2941.9","913.41"
"Unknown 335","","1990","221","","","","","","","","3024.0","50.957"
"Unknown 336","","2001.2","221","","","","","","","","3057.5","1028.9"
"Unknown 337","","2028.6","73","","","","","","","","3139.5","80.356"
"Unknown 338","","2028.8","221","","","","","","","","3140.1","244.31"
"Unknown 339","","2038","221","","","","","","","","3167.7","984.94"
"Unknown 34","","524","71","","","","","","","","1095.9","88.774"
"Unknown 340","","2039","129","","","","","","","","3170.7","56.544"
"Unknown 341","","2048.4","71","","","","","","","","3198.8","2060.6"
"Unknown 342","","2076.4","221","","","","","","","","3264.6","781.71"
"Unknown 343","","2114.4","221","","","","","","","","3353.6","73.316"
"Unknown 344","","2120","221","","","","","","","","3366.7","844.31"
"Unknown 345","","2170.6","355","","","","","","","","3485.2","666.18"
"Unknown 346","","2219.2","71","","","","","","","","3599.1","1550.0"
"Unknown 347","","2230.4","221","","","","","","","","3625.3","722.62"
"Unknown 348","","2274.2","147","","","","","","","","3727.9","66.244"
"Unknown 349","","2302.6","221","","","","","","","","3794.4","557.14"
"Unknown 35","","525.8","91","","","","","","","","1097.1","191.14"
"Unknown 350","","2316","221","","","","","","","","3825.8","57.659"
"Unknown 351","","2336.2","221","","","","","","","","3873.1","229.41"
"Unknown 36","","526.8","187","","","","","","","","1097.8","102.03"
"Unknown 37","","530","561","","","","","","","","1099.9","62.822"
"Unknown 38","","538.4","448","","","","","","","","1105.5","24.075"
"Unknown 39","","539.6","312","","","","","","","","1106.3","79.078"
"Unknown 4","","353","147","","","","","","","","981.85","51.227"
"Unknown 40","","543.8","552","","","","","","","","1109.1","55.575"
"Unknown 41","","579.6","106","","","","","","","","1133.0","413.78"
"Unknown 42","","581.6","152","","","","","","","","1134.4","155.47"
"Unknown 43","","588.8","100","","","","","","","","1139.2","542.17"
"Unknown 44","","591.8","143","","","","","","","","1141.2","56.634"
"Unknown 45","","603","453","","","","","","","","1148.6","61.336"
"Unknown 46","","623.8","210","","","","","","","","1162.5","123.51"
"Unknown 47","","640","107","","","","","","","","1173.3","218.87"
"Unknown 48","","644","282","","","","","","","","1176.0","53.235"
"Unknown 49","","647.2","163","","","","","","","","1178.1","70.395"
"Unknown 5","","359.4","103","","","","","","","","986.12","63.786"
"Unknown 50","","647.4","89","","","","","","","","1178.3","63.653"
"Unknown 51","","654.4","241","","","","","","","","1182.9","71.409"
"Unknown 52","","678.2","71","","","","","","","","1198.8","3582.7"
"Unknown 53","","691.6","228","","","","","","","","1208.6","205.61"
"Unknown 54","","697.6","131","","","","","","","","1213.0","55.172"
"Unknown 55","","707.4","117","","","","","","","","1220.2","134.05"
"Unknown 56","","711.6","160","","","","","","","","1223.3","62.156"
"Unknown 57","","713","167","","","","","","","","1224.4","67.747"
"Unknown 58","","715.2","164","","","","","","","","1226.0","518.73"
"Unknown 59","","717.8","112","","","","","","","","1227.9","115.90"
"Unknown 6","","359.8","73","","","","","","","","986.39","93.857"
"Unknown 60","","721.4","159","","","","","","","","1230.6","233.08"
"Unknown 61","","723","178","","","","","","","","1231.8","658.55"
"Unknown 62","","731.8","112","","","","","","","","1238.3","98.081"
"Unknown 63","","748","117","","","","","","","","1250.2","8617.8"
"Unknown 64","","753.4","179","","","","","","","","1254.2","293.43"
"Unknown 65","","753.8","191","","","","","","","","1254.5","73.383"
"Unknown 66","","760.2","163","","","","","","","","1259.2","70.237"
"Unknown 67","","761.4","114","","","","","","","","1260.1","107.16"
"Unknown 68","","773.6","144","","","","","","","","1269.1","260.78"
"Unknown 69","","785","315","","","","","","","","1277.5","939.55"
"Unknown 7","","360.2","85","","","","","","","","986.66","75.079"
"Unknown 70","","785.2","258","","","","","","","","1277.7","36.558"
"Unknown 71","","789","186","","","","","","","","1280.5","1304.1"
"Unknown 72","","791.2","205","","","","","","","","1282.1","572.62"
"Unknown 73","","794","546","","","","","","","","1284.2","40.132"
"Unknown 74","","794.2","600","","","","","","","","1284.3","44.573"
"Unknown 75","","794.6","228","","","","","","","","1284.6","15.327"
"Unknown 76","","794.8","303","","","","","","","","1284.8","29.945"
"Unknown 77","","801.8","131","","","","","","","","1290.0","72.487"
"Unknown 78","","823.4","117","","","","","","","","1305.9","612.79"
"Unknown 79","","838.6","174","","","","","","","","1317.1","257.07"
"Unknown 8","","361.4","171","","","","","","","","987.46","73.295"
"Unknown 80","","840.4","113","","","","","","","","1318.5","4618.7"
"Unknown 81","","860.8","221","","","","","","","","1333.5","85.235"
"Unknown 82","","907.2","145","","","","","","","","1367.8","604.11"
"Unknown 83","","916","215","","","","","","","","1374.3","61.330"
"Unknown 84","","916.6","70","","","","","","","","1374.7","219.35"
"Unknown 85","","919.4","193","","","","","","","","1376.8","810.43"
"Unknown 86","","920.4","255","","","","","","","","1377.5","221.77"
"Unknown 87","","935","88","","","","","","","","1388.3","90.688"
"Unknown 88","","949.2","195","","","","","","","","1398.8","16.437"
"Unknown 89","","966.8","103","","","","","","","","1411.8","33.854"
"Unknown 9","","364","184","","","","","","","","989.19","105.47"
"Unknown 90","","967.2","71","","","","","","","","1412.1","236.35"
"Unknown 91","","987.2","234","","","","","","","","1426.9","67.817"
"Unknown 92","","993.2","104","","","","","","","","1431.3","314.82"
"Unknown 93","","998.8","83","","","","","","","","1435.5","138.48"
"Unknown 94","","1004","174","","","","","","","","1439.3","56.005"
"Unknown 95","","1020.6","217","","","","","","","","1451.6","59.594"
"Unknown 96","","1069.2","99","","","","","","","","1487.4","105.65"
"Unknown 97","","1075.8","163","","","","","","","","1492.3","261.55"
"Unknown 98","","1085.2","71","","","","","","","","1499.3","4728.8"
"Unknown 99","","1090.4","155","","","","","","","","1504.0","267.94"
