"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 185","","1583.8","147","","","","","","","","2075.3","95.320"
"Unknown 186","","1587","173","","","","","","","","2080.4","41.142"
"Unknown 187","","1591","204","","","","","","","","2086.7","15726"
"Unknown 188","","1591.8","305","","","","","","","","2088.0","2408.2"
"Unknown 189","","1598","147","","","","","","","","2097.9","48.650"
"Unknown 19","","537.8","124","","","","","","","","1105.1","280.93"
"Unknown 190","","1600.6","147","","","","","","","","2102.0","108.80"
"Unknown 191","","1605","147","","","","","","","","2109.0","145.48"
"Unknown 192","","1605.2","112","","","","","","","","2109.3","805.04"
"Unknown 193","","1606.4","147","","","","","","","","2111.2","62.378"
"Unknown 194","","1609.6","147","","","","","","","","2116.3","130.84"
"Unknown 195","","1617.2","147","","","","","","","","2128.4","89.478"
"Unknown 196","","1620.4","148","","","","","","","","2133.5","53.975"
"Unknown 197","","1622.8","151","","","","","","","","2137.3","106.95"
"Unknown 198","","1624.4","147","","","","","","","","2139.9","57.651"
"Unknown 199","","1625.4","156","","","","","","","","2141.5","69.331"
"Unknown 2","","352.6","221","","","","","","","","981.59","837.57"
"Unknown 20","","555.2","97","","","","","","","","1116.7","57.381"
"Unknown 200","","1632.6","147","","","","","","","","2152.9","246.05"
"Unknown 201","","1635","147","","","","","","","","2156.7","106.07"
"Unknown 202","","1637.4","147","","","","","","","","2160.6","68.526"
"Unknown 203","","1640","147","","","","","","","","2164.7","71.033"
"Unknown 204","","1644.6","213","","","","","","","","2172.0","520.45"
"Unknown 205","","1649","147","","","","","","","","2179.0","74.108"
"Unknown 206","","1653.4","167","","","","","","","","2186.0","4162.6"
"Unknown 207","","1655","147","","","","","","","","2188.5","54.497"
"Unknown 208","","1656.6","147","","","","","","","","2191.1","354.33"
"Unknown 209","","1657.2","120","","","","","","","","2192.0","139.63"
"Unknown 21","","564.2","97","","","","","","","","1122.7","53.989"
"Unknown 210","","1660","235","","","","","","","","2196.5","72.209"
"Unknown 211","","1661","147","","","","","","","","2198.1","582.54"
"Unknown 212","","1662","71","","","","","","","","2199.7","4273.7"
"Unknown 213","","1665.6","236","","","","","","","","2208.1","120.31"
"Unknown 214","","1666.2","147","","","","","","","","2209.5","50.090"
"Unknown 215","","1669","147","","","","","","","","2216.1","290.04"
"Unknown 216","","1670","131","","","","","","","","2218.5","76.965"
"Unknown 217","","1671.2","128","","","","","","","","2221.3","239.53"
"Unknown 218","","1674","147","","","","","","","","2228.0","212.55"
"Unknown 219","","1677.4","172","","","","","","","","2236.0","80.913"
"Unknown 22","","579.2","106","","","","","","","","1132.8","322.95"
"Unknown 220","","1677.8","131","","","","","","","","2237.0","45.501"
"Unknown 221","","1681.6","102","","","","","","","","2246.0","26.812"
"Unknown 222","","1682.2","117","","","","","","","","2247.4","1369.2"
"Unknown 223","","1684.4","147","","","","","","","","2252.6","215.52"
"Unknown 224","","1685.8","147","","","","","","","","2256.0","373.89"
"Unknown 225","","1690.8","148","","","","","","","","2267.8","158.88"
"Unknown 226","","1693.8","131","","","","","","","","2274.9","95.694"
"Unknown 227","","1698","147","","","","","","","","2284.9","561.52"
"Unknown 228","","1699.6","149","","","","","","","","2288.7","92.584"
"Unknown 229","","1701.6","148","","","","","","","","2293.4","130.56"
"Unknown 23","","580.6","152","","","","","","","","1133.7","162.89"
"Unknown 230","","1704","131","","","","","","","","2299.1","89.448"
"Unknown 231","","1706.8","148","","","","","","","","2305.8","39.414"
"Unknown 232","","1709.6","319","","","","","","","","2312.4","142.99"
"Unknown 233","","1709.8","148","","","","","","","","2312.9","84.913"
"Unknown 234","","1714.2","148","","","","","","","","2323.3","128.91"
"Unknown 235","","1715.8","208","","","","","","","","2327.1","721.10"
"Unknown 236","","1717","148","","","","","","","","2330.0","74.275"
"Unknown 237","","1719.8","148","","","","","","","","2336.6","328.37"
"Unknown 238","","1720.4","221","","","","","","","","2338.0","181.64"
"Unknown 239","","1721.2","167","","","","","","","","2339.9","504.88"
"Unknown 24","","587.8","220","","","","","","","","1138.5","559.20"
"Unknown 240","","1721.8","148","","","","","","","","2341.3","48.924"
"Unknown 241","","1726.8","148","","","","","","","","2353.2","32.604"
"Unknown 242","","1729","148","","","","","","","","2358.4","50.679"
"Unknown 243","","1730.8","319","","","","","","","","2362.7","139.97"
"Unknown 244","","1731.8","167","","","","","","","","2365.1","451.56"
"Unknown 245","","1733.4","149","","","","","","","","2368.9","89.098"
"Unknown 246","","1741","147","","","","","","","","2386.9","1050.3"
"Unknown 247","","1743.4","148","","","","","","","","2392.6","223.41"
"Unknown 248","","1744.6","72","","","","","","","","2395.4","278.08"
"Unknown 249","","1748.8","148","","","","","","","","2405.4","55.380"
"Unknown 25","","591.6","233","","","","","","","","1141.0","15.621"
"Unknown 250","","1754","129","","","","","","","","2417.7","2440.5"
"Unknown 251","","1754.6","217","","","","","","","","2419.1","77.692"
"Unknown 252","","1755.2","148","","","","","","","","2420.6","60.104"
"Unknown 253","","1756.8","148","","","","","","","","2424.3","54.052"
"Unknown 254","","1758.4","148","","","","","","","","2428.1","74.515"
"Unknown 255","","1759.4","125","","","","","","","","2430.5","1241.4"
"Unknown 256","","1759.8","148","","","","","","","","2431.5","51.800"
"Unknown 257","","1764.6","148","","","","","","","","2442.8","38.415"
"Unknown 258","","1766.6","148","","","","","","","","2447.6","34.758"
"Unknown 259","","1773.6","131","","","","","","","","2464.2","20.198"
"Unknown 26","","615.2","86","","","","","","","","1156.8","4155.0"
"Unknown 260","","1775","148","","","","","","","","2467.5","24.483"
"Unknown 261","","1776.6","148","","","","","","","","2471.3","156.35"
"Unknown 262","","1777.2","355","","","","","","","","2472.7","348.64"
"Unknown 263","","1777.4","217","","","","","","","","2473.2","260.24"
"Unknown 264","","1777.8","85","","","","","","","","2474.2","53.200"
"Unknown 265","","1778.8","148","","","","","","","","2476.5","111.39"
"Unknown 266","","1780.4","148","","","","","","","","2480.3","46.638"
"Unknown 267","","1782.2","148","","","","","","","","2484.6","45.374"
"Unknown 268","","1783.2","148","","","","","","","","2487.0","64.348"
"Unknown 269","","1785","148","","","","","","","","2491.2","46.789"
"Unknown 27","","620.6","151","","","","","","","","1160.4","67.643"
"Unknown 270","","1787","148","","","","","","","","2496.0","116.19"
"Unknown 271","","1790.6","147","","","","","","","","2504.5","99.874"
"Unknown 272","","1792.8","147","","","","","","","","2509.7","73.761"
"Unknown 273","","1796","147","","","","","","","","2517.3","874.82"
"Unknown 274","","1797","217","","","","","","","","2519.7","79.893"
"Unknown 275","","1801.4","148","","","","","","","","2530.1","53.389"
"Unknown 276","","1803.2","147","","","","","","","","2534.4","180.18"
"Unknown 277","","1806.2","148","","","","","","","","2541.5","33.688"
"Unknown 278","","1809.2","149","","","","","","","","2548.6","39.898"
"Unknown 279","","1810.8","147","","","","","","","","2552.4","250.96"
"Unknown 28","","623.4","210","","","","","","","","1162.2","71.648"
"Unknown 280","","1812.6","147","","","","","","","","2556.7","108.55"
"Unknown 281","","1815.4","147","","","","","","","","2563.3","89.896"
"Unknown 282","","1817.8","147","","","","","","","","2569.0","120.22"
"Unknown 283","","1819.4","147","","","","","","","","2572.8","64.020"
"Unknown 284","","1829","355","","","","","","","","2595.6","540.76"
"Unknown 285","","1836","283","","","","","","","","2612.2","1123.1"
"Unknown 286","","1837.2","230","","","","","","","","2615.0","448.77"
"Unknown 287","","1839.4","147","","","","","","","","2620.2","118.07"
"Unknown 288","","1842.8","147","","","","","","","","2628.3","72.785"
"Unknown 289","","1857.2","127","","","","","","","","2662.5","68.344"
"Unknown 29","","635","170","","","","","","","","1170.0","42.062"
"Unknown 290","","1859","85","","","","","","","","2666.7","61.055"
"Unknown 291","","1863","147","","","","","","","","2676.2","111.97"
"Unknown 292","","1871.6","147","","","","","","","","2696.6","178.03"
"Unknown 293","","1876.8","221","","","","","","","","2708.9","796.50"
"Unknown 294","","1881","361","","","","","","","","2718.9","148.26"
"Unknown 295","","1886.6","147","","","","","","","","2732.2","116.40"
"Unknown 296","","1890.4","361","","","","","","","","2741.2","87.606"
"Unknown 297","","1893","147","","","","","","","","2747.4","58.625"
"Unknown 298","","1894.8","147","","","","","","","","2751.6","183.28"
"Unknown 299","","1898","271","","","","","","","","2759.2","56.725"
"Unknown 3","","361","171","","","","","","","","987.19","58.075"
"Unknown 30","","639.2","107","","","","","","","","1172.8","129.25"
"Unknown 300","","1907.4","217","","","","","","","","2781.5","144.27"
"Unknown 301","","1910","311","","","","","","","","2787.7","1338.0"
"Unknown 302","","1914.8","71","","","","","","","","2799.1","3982.3"
"Unknown 303","","1915.6","185","","","","","","","","2801.2","238.12"
"Unknown 304","","1918","147","","","","","","","","2808.4","83.965"
"Unknown 305","","1921.2","355","","","","","","","","2818.0","849.83"
"Unknown 306","","1921.6","147","","","","","","","","2819.2","298.13"
"Unknown 307","","1926.8","147","","","","","","","","2834.7","103.23"
"Unknown 308","","1928.2","147","","","","","","","","2838.9","83.242"
"Unknown 309","","1929.2","361","","","","","","","","2841.9","837.70"
"Unknown 31","","641.6","282","","","","","","","","1174.4","68.073"
"Unknown 310","","1936","127","","","","","","","","2862.3","87.076"
"Unknown 311","","1940","147","","","","","","","","2874.3","54.711"
"Unknown 312","","1940.8","361","","","","","","","","2876.6","135.42"
"Unknown 313","","1956","119","","","","","","","","2922.2","59.876"
"Unknown 314","","1962.6","355","","","","","","","","2941.9","923.82"
"Unknown 315","","1978","105","","","","","","","","2988.0","61.172"
"Unknown 316","","1990","221","","","","","","","","3024.0","50.203"
"Unknown 317","","2001.2","221","","","","","","","","3057.5","890.54"
"Unknown 318","","2028.8","281","","","","","","","","3140.1","151.48"
"Unknown 319","","2037.8","221","","","","","","","","3167.1","660.05"
"Unknown 32","","645.2","241","","","","","","","","1176.8","700.08"
"Unknown 320","","2048.4","71","","","","","","","","3198.8","2382.9"
"Unknown 321","","2076.4","221","","","","","","","","3264.6","428.49"
"Unknown 322","","2120","221","","","","","","","","3366.7","273.31"
"Unknown 323","","2170.4","221","","","","","","","","3484.8","307.04"
"Unknown 324","","2219","71","","","","","","","","3598.6","937.15"
"Unknown 325","","2230.6","281","","","","","","","","3625.8","168.35"
"Unknown 326","","2302.4","221","","","","","","","","3793.9","151.72"
"Unknown 33","","646.6","170","","","","","","","","1177.7","284.11"
"Unknown 34","","662","170","","","","","","","","1188.0","92.334"
"Unknown 35","","678.2","71","","","","","","","","1198.8","3908.9"
"Unknown 36","","684.2","144","","","","","","","","1203.1","94.669"
"Unknown 37","","691.2","228","","","","","","","","1208.3","235.17"
"Unknown 38","","707.2","117","","","","","","","","1220.1","72.596"
"Unknown 39","","711.4","160","","","","","","","","1223.2","53.865"
"Unknown 4","","363.4","184","","","","","","","","988.79","80.317"
"Unknown 40","","714.8","164","","","","","","","","1225.7","353.52"
"Unknown 41","","721.2","159","","","","","","","","1230.4","225.61"
"Unknown 42","","722.8","178","","","","","","","","1231.6","442.03"
"Unknown 43","","744.6","336","","","","","","","","1247.7","66.436"
"Unknown 44","","745","241","","","","","","","","1248.0","50.570"
"Unknown 45","","746.6","509","","","","","","","","1249.2","19.494"
"Unknown 46","","747","117","","","","","","","","1249.5","11902"
"Unknown 47","","753.4","179","","","","","","","","1254.2","403.32"
"Unknown 48","","759","163","","","","","","","","1258.3","57.825"
"Unknown 49","","761.4","114","","","","","","","","1260.1","76.059"
"Unknown 5","","375","117","","","","","","","","996.53","132.38"
"Unknown 50","","766.4","76","","","","","","","","1263.8","85.634"
"Unknown 51","","777.8","201","","","","","","","","1272.2","51.415"
"Unknown 52","","784","300","","","","","","","","1276.8","8403.3"
"Unknown 53","","788.4","186","","","","","","","","1280.1","1661.4"
"Unknown 54","","789.2","218","","","","","","","","1280.6","2343.6"
"Unknown 55","","800.6","165","","","","","","","","1289.1","53.957"
"Unknown 56","","806.8","181","","","","","","","","1293.6","98.844"
"Unknown 57","","819.6","220","","","","","","","","1303.1","412.41"
"Unknown 58","","836.6","174","","","","","","","","1315.7","1954.7"
"Unknown 59","","843","111","","","","","","","","1320.4","309.76"
"Unknown 6","","381.6","71","","","","","","","","1000.9","1843.0"
"Unknown 60","","843.2","216","","","","","","","","1320.5","38.495"
"Unknown 61","","847.4","219","","","","","","","","1323.6","195.63"
"Unknown 62","","851.6","314","","","","","","","","1326.7","77.600"
"Unknown 63","","860.8","98","","","","","","","","1333.5","24.503"
"Unknown 64","","862.2","221","","","","","","","","1334.6","106.67"
"Unknown 65","","872.2","84","","","","","","","","1341.9","107.56"
"Unknown 66","","880.4","359","","","","","","","","1348.0","62.954"
"Unknown 67","","906.8","145","","","","","","","","1367.5","602.01"
"Unknown 68","","910.6","100","","","","","","","","1370.3","16.275"
"Unknown 69","","915.6","215","","","","","","","","1374.0","99.595"
"Unknown 7","","386.8","147","","","","","","","","1004.4","53.539"
"Unknown 70","","916.4","359","","","","","","","","1374.6","242.24"
"Unknown 71","","919.4","87","","","","","","","","1376.8","376.47"
"Unknown 72","","920.8","255","","","","","","","","1377.8","148.32"
"Unknown 73","","925.8","70","","","","","","","","1381.5","39.022"
"Unknown 74","","928.6","230","","","","","","","","1383.6","23.339"
"Unknown 75","","934.4","88","","","","","","","","1387.9","319.91"
"Unknown 76","","946.2","298","","","","","","","","1396.6","144.76"
"Unknown 77","","954.6","179","","","","","","","","1402.8","51.374"
"Unknown 78","","966.8","71","","","","","","","","1411.8","212.16"
"Unknown 79","","973.4","122","","","","","","","","1416.7","116.16"
"Unknown 8","","430.4","152","","","","","","","","1033.5","778.20"
"Unknown 80","","982.2","114","","","","","","","","1423.2","29.699"
"Unknown 81","","984.8","234","","","","","","","","1425.1","54.225"
"Unknown 82","","998.6","83","","","","","","","","1435.3","82.316"
"Unknown 83","","1029.6","160","","","","","","","","1458.2","139.23"
"Unknown 84","","1048.4","72","","","","","","","","1472.1","510.29"
"Unknown 85","","1048.8","218","","","","","","","","1472.4","186.06"
"Unknown 86","","1075.6","163","","","","","","","","1492.2","385.35"
"Unknown 87","","1079.4","188","","","","","","","","1495.0","136.71"
"Unknown 88","","1080.2","142","","","","","","","","1495.6","72.089"
"Unknown 89","","1085.2","71","","","","","","","","1499.3","4627.7"
"Unknown 9","","453.6","174","","","","","","","","1049.0","284.44"
"Unknown 90","","1088.8","84","","","","","","","","1502.5","14064"
"Unknown 91","","1089.8","143","","","","","","","","1503.5","234.62"
"Unknown 92","","1093","205","","","","","","","","1506.5","284.38"
"Unknown 93","","1097.4","195","","","","","","","","1510.8","119.47"
"Unknown 94","","1103.2","176","","","","","","","","1516.4","409.81"
"Unknown 95","","1104.6","217","","","","","","","","1517.7","108.25"
"Unknown 96","","1105.2","157","","","","","","","","1518.3","16667"
"Unknown 97","","1114.6","140","","","","","","","","1527.3","66.018"
"Unknown 98","","1117.6","169","","","","","","","","1530.2","65.351"
"Unknown 99","","1123.4","84","","","","","","","","1535.8","338.08"
