"Name","Quantification","R.T. (s)","UniqueMass","IntegrationBegin","IntegrationEnd","Match","Quant Masses","Quant S/N","Area","BaselineModified","Retention Index","S/N"
"Unknown 150","","1236","117","","","","","","","","1644.2","109.22"
"Unknown 151","","1247","206","","","","","","","","1654.8","295.48"
"Unknown 152","","1248.4","310","","","","","","","","1656.1","160.67"
"Unknown 153","","1249.8","158","","","","","","","","1657.5","916.28"
"Unknown 154","","1254.6","451","","","","","","","","1662.1","205.93"
"Unknown 155","","1257.6","275","","","","","","","","1665.0","185.77"
"Unknown 156","","1259.8","140","","","","","","","","1667.1","138.88"
"Unknown 157","","1260.2","326","","","","","","","","1667.5","131.66"
"Unknown 158","","1265.8","98","","","","","","","","1672.9","100.65"
"Unknown 159","","1269","310","","","","","","","","1675.9","168.58"
"Unknown 16","","530","204","","","","","","","","1099.9","116.10"
"Unknown 160","","1275.2","323","","","","","","","","1681.9","43.282"
"Unknown 161","","1282.8","277","","","","","","","","1689.2","375.20"
"Unknown 162","","1289.2","275","","","","","","","","1695.4","226.74"
"Unknown 163","","1291","97","","","","","","","","1697.1","1225.7"
"Unknown 164","","1291.8","206","","","","","","","","1697.9","1702.5"
"Unknown 165","","1293.8","71","","","","","","","","1699.8","2883.3"
"Unknown 166","","1301.6","160","","","","","","","","1708.5","53.912"
"Unknown 167","","1302.6","242","","","","","","","","1709.6","64.434"
"Unknown 168","","1304.6","323","","","","","","","","1711.8","51.789"
"Unknown 169","","1308","119","","","","","","","","1715.6","63.176"
"Unknown 17","","530.4","116","","","","","","","","1100.2","2422.4"
"Unknown 170","","1313","323","","","","","","","","1721.2","51.221"
"Unknown 171","","1314.4","119","","","","","","","","1722.7","97.939"
"Unknown 172","","1323.4","174","","","","","","","","1732.7","2047.3"
"Unknown 173","","1326.8","220","","","","","","","","1736.5","933.49"
"Unknown 174","","1329.2","217","","","","","","","","1739.2","364.11"
"Unknown 175","","1339","207","","","","","","","","1750.1","56.751"
"Unknown 176","","1340.2","235","","","","","","","","1751.4","163.86"
"Unknown 177","","1350.6","299","","","","","","","","1763.0","82.967"
"Unknown 178","","1352.6","220","","","","","","","","1765.3","493.21"
"Unknown 179","","1354.2","217","","","","","","","","1767.0","491.26"
"Unknown 18","","534.6","72","","","","","","","","1103.0","133.62"
"Unknown 180","","1358.2","192","","","","","","","","1771.5","115.20"
"Unknown 181","","1359.8","156","","","","","","","","1773.3","235.94"
"Unknown 182","","1360.4","342","","","","","","","","1773.9","27.017"
"Unknown 183","","1361.6","215","","","","","","","","1775.3","501.13"
"Unknown 184","","1364","274","","","","","","","","1778.0","56.037"
"Unknown 185","","1364.8","220","","","","","","","","1778.8","464.98"
"Unknown 186","","1372","220","","","","","","","","1786.9","1417.2"
"Unknown 187","","1380","162","","","","","","","","1795.8","57.280"
"Unknown 188","","1387.4","71","","","","","","","","1804.0","57.359"
"Unknown 189","","1391.4","76","","","","","","","","1808.5","63.067"
"Unknown 19","","535.8","116","","","","","","","","1103.8","171.14"
"Unknown 190","","1394.8","323","","","","","","","","1812.2","51.982"
"Unknown 191","","1396.8","142","","","","","","","","1814.5","299.80"
"Unknown 192","","1402","324","","","","","","","","1820.3","17.464"
"Unknown 193","","1406","251","","","","","","","","1824.7","22.997"
"Unknown 194","","1406.4","162","","","","","","","","1825.2","377.88"
"Unknown 195","","1408.8","217","","","","","","","","1827.8","892.10"
"Unknown 196","","1409.8","323","","","","","","","","1829.0","70.100"
"Unknown 197","","1413.4","174","","","","","","","","1833.0","381.78"
"Unknown 198","","1417.6","217","","","","","","","","1837.6","521.01"
"Unknown 199","","1418","73","","","","","","","","1838.1","441.68"
"Unknown 2","","351.6","200","","","","","","","","980.92","71.514"
"Unknown 20","","537.6","124","","","","","","","","1105.0","134.78"
"Unknown 200","","1419.8","278","","","","","","","","1840.1","21.149"
"Unknown 201","","1424.4","323","","","","","","","","1845.2","228.04"
"Unknown 202","","1425.4","128","","","","","","","","1846.3","96.454"
"Unknown 203","","1429.2","117","","","","","","","","1850.6","108.85"
"Unknown 204","","1429.6","174","","","","","","","","1851.0","6375.7"
"Unknown 205","","1432.8","248","","","","","","","","1854.6","66.633"
"Unknown 206","","1436.6","145","","","","","","","","1858.8","90.593"
"Unknown 207","","1437.4","161","","","","","","","","1859.7","375.40"
"Unknown 208","","1438.8","217","","","","","","","","1861.2","1140.2"
"Unknown 209","","1441","161","","","","","","","","1863.7","182.27"
"Unknown 21","","549.2","102","","","","","","","","1112.7","206.36"
"Unknown 210","","1445.4","264","","","","","","","","1868.6","288.81"
"Unknown 211","","1448.8","206","","","","","","","","1872.4","1851.1"
"Unknown 212","","1450.4","217","","","","","","","","1874.2","458.26"
"Unknown 213","","1457.6","79","","","","","","","","1882.2","40.135"
"Unknown 214","","1457.8","319","","","","","","","","1882.4","556.07"
"Unknown 215","","1459.2","349","","","","","","","","1884.0","1856.8"
"Unknown 216","","1460.6","179","","","","","","","","1885.5","4749.0"
"Unknown 217","","1467.8","371","","","","","","","","1893.5","1265.7"
"Unknown 218","","1469","265","","","","","","","","1894.9","10845"
"Unknown 219","","1469.8","96","","","","","","","","1895.8","251.38"
"Unknown 22","","558","102","","","","","","","","1118.6","7463.5"
"Unknown 220","","1470.2","79","","","","","","","","1896.2","224.95"
"Unknown 221","","1475.2","97","","","","","","","","1902.5","434.36"
"Unknown 222","","1479.8","237","","","","","","","","1909.9","12770"
"Unknown 223","","1480.4","83","","","","","","","","1910.8","247.60"
"Unknown 224","","1484.8","156","","","","","","","","1917.8","3373.4"
"Unknown 225","","1488","237","","","","","","","","1922.9","69.472"
"Unknown 226","","1489.2","362","","","","","","","","1924.8","80.317"
"Unknown 227","","1491.8","337","","","","","","","","1929.0","84.498"
"Unknown 228","","1497.8","180","","","","","","","","1938.5","272.47"
"Unknown 229","","1499.8","109","","","","","","","","1941.7","77.078"
"Unknown 23","","578.8","106","","","","","","","","1132.5","153.80"
"Unknown 230","","1500.4","242","","","","","","","","1942.6","39.357"
"Unknown 231","","1509.8","367","","","","","","","","1957.6","5175.3"
"Unknown 232","","1510.4","97","","","","","","","","1958.5","50.394"
"Unknown 233","","1514.2","71","","","","","","","","1964.6","430.69"
"Unknown 234","","1515.6","358","","","","","","","","1966.8","54.494"
"Unknown 235","","1516.6","367","","","","","","","","1968.4","80.697"
"Unknown 236","","1517.6","177","","","","","","","","1970.0","202.17"
"Unknown 237","","1518.4","136","","","","","","","","1971.3","105.26"
"Unknown 238","","1522.4","156","","","","","","","","1977.6","424.27"
"Unknown 239","","1523.4","192","","","","","","","","1979.2","22202"
"Unknown 24","","581.4","152","","","","","","","","1134.2","109.68"
"Unknown 240","","1524.4","367","","","","","","","","1980.8","3680.2"
"Unknown 241","","1530.2","196","","","","","","","","1990.0","126.76"
"Unknown 242","","1533.8","337","","","","","","","","1995.8","96.096"
"Unknown 243","","1534.4","217","","","","","","","","1996.7","99.859"
"Unknown 244","","1534.8","291","","","","","","","","1997.3","497.29"
"Unknown 245","","1539","227","","","","","","","","2004.0","515.40"
"Unknown 246","","1545.6","88","","","","","","","","2014.5","238.56"
"Unknown 247","","1553","155","","","","","","","","2026.3","205.08"
"Unknown 248","","1554","318","","","","","","","","2027.9","88.313"
"Unknown 249","","1555.6","221","","","","","","","","2030.4","26976"
"Unknown 25","","587","100","","","","","","","","1138.0","1867.1"
"Unknown 250","","1559.4","258","","","","","","","","2036.5","52.047"
"Unknown 251","","1562.6","156","","","","","","","","2041.6","140.44"
"Unknown 252","","1567.8","179","","","","","","","","2049.8","115.35"
"Unknown 253","","1571.6","203","","","","","","","","2055.9","199.13"
"Unknown 254","","1573.4","129","","","","","","","","2058.7","1789.6"
"Unknown 255","","1574.8","222","","","","","","","","2061.0","75.018"
"Unknown 256","","1579.2","74","","","","","","","","2068.0","14.926"
"Unknown 257","","1582.8","202","","","","","","","","2073.7","22.524"
"Unknown 258","","1591.2","206","","","","","","","","2087.1","21633"
"Unknown 259","","1592","217","","","","","","","","2088.3","5000.4"
"Unknown 26","","610.8","86","","","","","","","","1153.8","2659.1"
"Unknown 260","","1605.4","112","","","","","","","","2109.7","924.26"
"Unknown 261","","1609.2","148","","","","","","","","2115.7","32.396"
"Unknown 262","","1612","325","","","","","","","","2120.1","20.375"
"Unknown 263","","1621.4","148","","","","","","","","2135.1","16.038"
"Unknown 264","","1623","151","","","","","","","","2137.6","87.098"
"Unknown 265","","1624.2","125","","","","","","","","2139.6","1025.0"
"Unknown 266","","1625.6","156","","","","","","","","2141.8","62.439"
"Unknown 267","","1626.4","147","","","","","","","","2143.1","54.605"
"Unknown 268","","1627.2","389","","","","","","","","2144.3","70.137"
"Unknown 269","","1632","162","","","","","","","","2152.0","51.399"
"Unknown 27","","622.2","165","","","","","","","","1161.4","51.891"
"Unknown 270","","1633.2","147","","","","","","","","2153.9","74.879"
"Unknown 271","","1636.6","147","","","","","","","","2159.3","49.843"
"Unknown 272","","1641","174","","","","","","","","2166.3","92.673"
"Unknown 273","","1642.2","157","","","","","","","","2168.2","55.205"
"Unknown 274","","1644.2","240","","","","","","","","2171.4","45.222"
"Unknown 275","","1644.8","77","","","","","","","","2172.3","83.223"
"Unknown 276","","1646.8","233","","","","","","","","2175.5","49.257"
"Unknown 277","","1648","148","","","","","","","","2177.4","40.081"
"Unknown 278","","1648.6","130","","","","","","","","2178.4","66.376"
"Unknown 279","","1650","290","","","","","","","","2180.6","110.42"
"Unknown 28","","626.6","227","","","","","","","","1164.4","64.504"
"Unknown 280","","1651.6","354","","","","","","","","2183.1","1181.4"
"Unknown 281","","1653.4","167","","","","","","","","2186.0","5746.8"
"Unknown 282","","1654","357","","","","","","","","2187.0","34.973"
"Unknown 283","","1654.8","147","","","","","","","","2188.2","96.077"
"Unknown 284","","1657.2","181","","","","","","","","2192.0","125.71"
"Unknown 285","","1659.6","235","","","","","","","","2195.9","82.845"
"Unknown 286","","1662.2","71","","","","","","","","2200.0","3859.3"
"Unknown 287","","1664.8","202","","","","","","","","2206.2","1317.2"
"Unknown 288","","1665.4","229","","","","","","","","2207.6","24.512"
"Unknown 289","","1671.2","128","","","","","","","","2221.3","239.97"
"Unknown 29","","636.8","188","","","","","","","","1171.2","164.44"
"Unknown 290","","1676.6","85","","","","","","","","2234.2","49.129"
"Unknown 291","","1677.6","172","","","","","","","","2236.5","71.965"
"Unknown 292","","1682.6","129","","","","","","","","2248.4","2072.9"
"Unknown 293","","1684.8","104","","","","","","","","2253.6","142.37"
"Unknown 294","","1685.2","203","","","","","","","","2254.5","52.065"
"Unknown 295","","1702.6","104","","","","","","","","2295.8","90.127"
"Unknown 296","","1706.6","147","","","","","","","","2305.3","63.426"
"Unknown 297","","1707.2","82","","","","","","","","2306.7","42.401"
"Unknown 298","","1712.6","99","","","","","","","","2319.5","131.68"
"Unknown 299","","1714.6","127","","","","","","","","2324.3","56.310"
"Unknown 3","","353.6","262","","","","","","","","982.25","65.051"
"Unknown 30","","639.6","107","","","","","","","","1173.0","96.903"
"Unknown 300","","1716.4","208","","","","","","","","2328.5","166.04"
"Unknown 301","","1721.4","167","","","","","","","","2340.4","486.40"
"Unknown 302","","1732","167","","","","","","","","2365.5","414.34"
"Unknown 303","","1733.6","147","","","","","","","","2369.3","58.797"
"Unknown 304","","1738","147","","","","","","","","2379.8","101.17"
"Unknown 305","","1745","72","","","","","","","","2396.4","112.95"
"Unknown 306","","1752.4","133","","","","","","","","2413.9","14.545"
"Unknown 307","","1753.4","323","","","","","","","","2416.3","21.185"
"Unknown 308","","1754.2","129","","","","","","","","2418.2","2169.5"
"Unknown 309","","1759.4","199","","","","","","","","2430.5","404.24"
"Unknown 31","","642.2","281","","","","","","","","1174.8","251.48"
"Unknown 310","","1771","147","","","","","","","","2458.0","51.713"
"Unknown 311","","1774","328","","","","","","","","2465.1","930.10"
"Unknown 312","","1776.6","285","","","","","","","","2471.3","195.12"
"Unknown 313","","1783","294","","","","","","","","2486.5","77.691"
"Unknown 314","","1783.2","449","","","","","","","","2487.0","92.154"
"Unknown 315","","1784","147","","","","","","","","2488.9","109.27"
"Unknown 316","","1786.4","204","","","","","","","","2494.5","99.259"
"Unknown 317","","1788","288","","","","","","","","2498.3","106.21"
"Unknown 318","","1794","449","","","","","","","","2512.6","216.79"
"Unknown 319","","1798.6","147","","","","","","","","2523.5","69.393"
"Unknown 32","","643.4","86","","","","","","","","1175.6","1749.3"
"Unknown 320","","1806","147","","","","","","","","2541.0","56.381"
"Unknown 321","","1827.8","273","","","","","","","","2592.7","1160.2"
"Unknown 322","","1830.2","201","","","","","","","","2598.4","118.51"
"Unknown 323","","1836","283","","","","","","","","2612.2","723.95"
"Unknown 324","","1837.4","230","","","","","","","","2615.5","58.377"
"Unknown 325","","1842","217","","","","","","","","2626.4","59.487"
"Unknown 326","","1861.2","104","","","","","","","","2671.9","56.570"
"Unknown 327","","1867.4","206","","","","","","","","2686.6","487.37"
"Unknown 328","","1874.8","162","","","","","","","","2704.2","41.785"
"Unknown 329","","1877.2","281","","","","","","","","2709.9","68.889"
"Unknown 33","","646.4","241","","","","","","","","1177.6","521.66"
"Unknown 330","","1878.4","248","","","","","","","","2712.7","171.40"
"Unknown 331","","1881","367","","","","","","","","2718.9","743.28"
"Unknown 332","","1883.6","192","","","","","","","","2725.1","614.88"
"Unknown 333","","1890.2","162","","","","","","","","2740.7","322.95"
"Unknown 334","","1892","192","","","","","","","","2745.0","802.35"
"Unknown 335","","1895","310","","","","","","","","2752.1","137.84"
"Unknown 336","","1898.8","193","","","","","","","","2761.1","48.478"
"Unknown 337","","1900.4","323","","","","","","","","2764.9","464.44"
"Unknown 338","","1902.4","367","","","","","","","","2769.6","266.84"
"Unknown 339","","1904.4","206","","","","","","","","2774.4","162.92"
"Unknown 34","","650.2","151","","","","","","","","1180.1","87.219"
"Unknown 340","","1907.2","208","","","","","","","","2781.0","30.243"
"Unknown 341","","1907.4","323","","","","","","","","2781.5","100.78"
"Unknown 342","","1907.6","277","","","","","","","","2782.0","108.25"
"Unknown 343","","1910.4","206","","","","","","","","2788.6","12373"
"Unknown 344","","1915","71","","","","","","","","2799.5","2904.1"
"Unknown 345","","1915.8","185","","","","","","","","2801.8","159.90"
"Unknown 346","","1919","295","","","","","","","","2811.4","271.95"
"Unknown 347","","1919.6","206","","","","","","","","2813.2","2248.3"
"Unknown 348","","1921.6","281","","","","","","","","2819.2","101.73"
"Unknown 349","","1925.6","206","","","","","","","","2831.1","123.41"
"Unknown 35","","652.8","241","","","","","","","","1181.9","50.502"
"Unknown 350","","1929","367","","","","","","","","2841.3","12663"
"Unknown 351","","1932.4","295","","","","","","","","2851.5","54.791"
"Unknown 352","","1937.4","104","","","","","","","","2866.5","48.812"
"Unknown 353","","1941","367","","","","","","","","2877.2","2179.2"
"Unknown 354","","1942.8","169","","","","","","","","2882.6","420.82"
"Unknown 355","","1948.6","179","","","","","","","","2900.0","46.857"
"Unknown 356","","1962.8","221","","","","","","","","2942.5","131.84"
"Unknown 357","","1978.2","193","","","","","","","","2988.6","50.863"
"Unknown 358","","2001.6","221","","","","","","","","3058.7","147.21"
"Unknown 359","","2003.6","169","","","","","","","","3064.7","173.48"
"Unknown 36","","665","172","","","","","","","","1190.0","59.367"
"Unknown 360","","2004.6","324","","","","","","","","3067.7","22.452"
"Unknown 361","","2007.4","162","","","","","","","","3076.0","59.562"
"Unknown 362","","2038.2","221","","","","","","","","3168.3","103.68"
"Unknown 363","","2048.6","71","","","","","","","","3199.4","917.50"
"Unknown 364","","2062.4","73","","","","","","","","3231.9","72.290"
"Unknown 365","","2076.8","355","","","","","","","","3265.6","94.175"
"Unknown 366","","2109.2","73","","","","","","","","3341.5","144.88"
"Unknown 367","","2120.8","429","","","","","","","","3368.6","39.280"
"Unknown 368","","2137.8","73","","","","","","","","3408.4","38.088"
"Unknown 369","","2142.4","207","","","","","","","","3419.2","64.782"
"Unknown 37","","667.2","86","","","","","","","","1191.5","2503.7"
"Unknown 370","","2146.6","207","","","","","","","","3429.0","60.271"
"Unknown 371","","2171","281","","","","","","","","3486.2","70.983"
"Unknown 372","","2171.4","355","","","","","","","","3487.1","67.760"
"Unknown 373","","2219.4","71","","","","","","","","3599.5","573.27"
"Unknown 374","","2231","221","","","","","","","","3626.7","58.003"
"Unknown 375","","2349","207","","","","","","","","3903.0","56.618"
"Unknown 376","","2375","208","","","","","","","","3963.9","52.794"
"Unknown 377","","2378.6","209","","","","","","","","3972.4","39.488"
"Unknown 378","","2384.6","208","","","","","","","","3986.4","46.109"
"Unknown 38","","679.8","71","","","","","","","","1199.9","1965.4"
"Unknown 39","","690.8","228","","","","","","","","1208.0","140.36"
"Unknown 4","","379.6","221","","","","","","","","999.60","72.433"
"Unknown 40","","699","178","","","","","","","","1214.0","15.941"
"Unknown 41","","703","246","","","","","","","","1217.0","251.18"
"Unknown 42","","707.4","218","","","","","","","","1220.2","475.46"
"Unknown 43","","711.6","70","","","","","","","","1223.3","96.808"
"Unknown 44","","714","164","","","","","","","","1225.1","274.07"
"Unknown 45","","721.4","73","","","","","","","","1230.6","16.544"
"Unknown 46","","722.2","178","","","","","","","","1231.2","321.18"
"Unknown 47","","734.6","86","","","","","","","","1240.3","73.948"
"Unknown 48","","744.6","110","","","","","","","","1247.7","1044.5"
"Unknown 49","","747.2","117","","","","","","","","1249.6","8249.8"
"Unknown 5","","382","71","","","","","","","","1001.2","752.14"
"Unknown 50","","749","99","","","","","","","","1251.0","147.40"
"Unknown 51","","749.4","171","","","","","","","","1251.3","499.05"
"Unknown 52","","753.2","179","","","","","","","","1254.1","100.14"
"Unknown 53","","761.6","114","","","","","","","","1260.3","52.473"
"Unknown 54","","765.6","116","","","","","","","","1263.2","1028.1"
"Unknown 55","","770.8","110","","","","","","","","1267.1","52.578"
"Unknown 56","","783.8","183","","","","","","","","1276.7","618.19"
"Unknown 57","","784","158","","","","","","","","1276.8","34050"
"Unknown 58","","788.4","206","","","","","","","","1280.1","685.57"
"Unknown 59","","788.8","186","","","","","","","","1280.4","1896.1"
"Unknown 6","","385.6","117","","","","","","","","1003.6","54.068"
"Unknown 60","","789.2","218","","","","","","","","1280.6","87.406"
"Unknown 61","","793","144","","","","","","","","1283.5","224.07"
"Unknown 62","","807","284","","","","","","","","1293.8","48.293"
"Unknown 63","","809.6","104","","","","","","","","1295.7","69.875"
"Unknown 64","","813.2","233","","","","","","","","1298.4","59.182"
"Unknown 65","","817.2","232","","","","","","","","1301.3","489.89"
"Unknown 66","","819.2","142","","","","","","","","1302.8","2184.3"
"Unknown 67","","823.6","142","","","","","","","","1306.1","386.23"
"Unknown 68","","835","174","","","","","","","","1314.5","10869"
"Unknown 69","","835.8","84","","","","","","","","1315.1","74.127"
"Unknown 7","","388.6","71","","","","","","","","1005.6","317.13"
"Unknown 70","","843","113","","","","","","","","1320.4","1082.6"
"Unknown 71","","851.4","300","","","","","","","","1326.6","89.332"
"Unknown 72","","861","221","","","","","","","","1333.7","60.338"
"Unknown 73","","863","99","","","","","","","","1335.2","88.255"
"Unknown 74","","875.2","143","","","","","","","","1344.2","56.324"
"Unknown 75","","875.8","191","","","","","","","","1344.6","65.135"
"Unknown 76","","898.4","204","","","","","","","","1361.3","110.84"
"Unknown 77","","906.8","145","","","","","","","","1367.5","433.52"
"Unknown 78","","910.4","262","","","","","","","","1370.2","121.79"
"Unknown 79","","911","110","","","","","","","","1370.6","55.928"
"Unknown 8","","432","152","","","","","","","","1034.6","276.50"
"Unknown 80","","912","204","","","","","","","","1371.3","11718"
"Unknown 81","","915.4","215","","","","","","","","1373.9","69.228"
"Unknown 82","","919.2","87","","","","","","","","1376.7","167.65"
"Unknown 83","","919.6","193","","","","","","","","1377.0","134.29"
"Unknown 84","","927","202","","","","","","","","1382.4","77.358"
"Unknown 85","","934.2","204","","","","","","","","1387.7","58.636"
"Unknown 86","","938.6","298","","","","","","","","1391.0","86.375"
"Unknown 87","","942","218","","","","","","","","1393.5","7543.7"
"Unknown 88","","961.4","267","","","","","","","","1407.8","14.834"
"Unknown 89","","965.4","71","","","","","","","","1410.8","140.86"
"Unknown 9","","453.8","177","","","","","","","","1049.1","84.654"
"Unknown 90","","968.2","160","","","","","","","","1412.9","57.244"
"Unknown 91","","996","160","","","","","","","","1433.4","142.91"
"Unknown 92","","996.8","104","","","","","","","","1434.0","125.92"
"Unknown 93","","1000.2","174","","","","","","","","1436.5","153.36"
"Unknown 94","","1005.6","160","","","","","","","","1440.5","141.97"
"Unknown 95","","1015.8","160","","","","","","","","1448.0","435.92"
"Unknown 96","","1023.8","128","","","","","","","","1453.9","69.044"
"Unknown 97","","1033.2","128","","","","","","","","1460.9","315.02"
"Unknown 98","","1042","142","","","","","","","","1467.4","96.756"
"Unknown 99","","1044.8","128","","","","","","","","1469.4","46.995"
